"","ntdid","name","city","state","zip","GEOID.msa","GEOID.tract","year","total_expenses","revenue_miles","revenue_hours","upt","fares","average_speed","avg_fare","farebox_recovery","geometry"
"4826","6051","Corpus Christi Regional Transportation Authority","Corpus Christi","TX",78405,"18580","48355000800",2009,25492043,4173743,274687,5283174,1577231,15.1945414235111,0.298538530057878,0.0618715024135178,c(-97.4435441, 27.7772091)
"4827","6051","Corpus Christi Regional Transportation Authority","Corpus Christi","TX",78405,"18580","48355000800",2010,26483359,4321938,280518,5434286,1537773,15.4069899257802,0.282976089223129,0.0580656328375868,c(-97.4435441, 27.7772091)
"4828","6051","Corpus Christi Regional Transportation Authority","Corpus Christi","TX",78405,"18580","48355000800",2011,28482555,4202662,282612,6001631,1634508,14.870783972372,0.272343967831411,0.0573862843414153,c(-97.4435441, 27.7772091)
"4829","6051","Corpus Christi Regional Transportation Authority","Corpus Christi","TX",78405,"18580","48355000800",2012,50577690,4197852,296406,6054440,1674418,14.1625068318455,0.276560342492452,0.033105861497431,c(-97.4435441, 27.7772091)
"4830","6051","Corpus Christi Regional Transportation Authority","Corpus Christi","TX",78405,"18580","48355000800",2013,54538306,4248647,296654,6016375,1710591,14.3218935190491,0.284322536411045,0.0313649455852186,c(-97.4435441, 27.7772091)
"4831","6051","Corpus Christi Regional Transportation Authority","Corpus Christi","TX",78405,"18580","48355000800",2014,55014330,NA,NA,5927292,1790931,NA,0.302149953132054,0.0325539000474967,c(-97.4435441, 27.7772091)
"4832","6051","Corpus Christi Regional Transportation Authority","Corpus Christi","TX",78405,"18580","48355000800",2015,25492043,4947278,346718,5764797,1853091,14.2688813387248,0.321449480354642,0.072692918335341,c(-97.4435441, 27.7772091)
"4833","6053",NA,NA,NA,NA,NA,NA,2006,992120,426259,29627,136126,82150,14.3875181422351,0.60348500653806,0.0828024835705358,c(NA, NA)
"4834","6056","Dallas Area Rapid Transit","Dallas","TX",75202,"19100","48113003101",2006,340563859,32322038,2168028,77010077,40796765,14.9084965692325,0.529758787281825,0.119791821480388,c(-96.8042882, 32.7774686)
"4835","6056","Dallas Area Rapid Transit","Dallas","TX",75202,"19100","48113003101",2007,346650592,39864549,2621366,73949618,40410033,15.2075478967836,0.546453573296349,0.116572808276064,c(-96.8042882, 32.7774686)
"4836","6056","Dallas Area Rapid Transit","Dallas","TX",75202,"19100","48113003101",2008,429697764,41498077,2668306,67390127,48957079,15.552218148893,0.726472573645691,0.113933753213573,c(-96.8042882, 32.7774686)
"4837","6056","Dallas Area Rapid Transit","Dallas","TX",75202,"19100","48113003101",2009,429498142,41479252,2690387,65009123,46912356,15.417578214584,0.721627270683224,0.109225981238354,c(-96.8042882, 32.7774686)
"4838","6056","Dallas Area Rapid Transit","Dallas","TX",75202,"19100","48113003101",2010,462169443,42583438,2791299,59985395,55149434,15.2557780445592,0.919381025998078,0.11932730481275,c(-96.8042882, 32.7774686)
"4839","6056","Dallas Area Rapid Transit","Dallas","TX",75202,"19100","48113003101",2011,484728057,42209868,2775425,63787374,59247542,15.208434023618,0.928828673837553,0.122228414766591,c(-96.8042882, 32.7774686)
"4840","6056","Dallas Area Rapid Transit","Dallas","TX",75202,"19100","48113003101",2012,900060626,48547767,3068116,70458962,61614860,15.8233153505278,0.874478678808808,0.0684563441840861,c(-96.8042882, 32.7774686)
"4841","6056","Dallas Area Rapid Transit","Dallas","TX",75202,"19100","48113003101",2013,949196231,48707180,3194352,71281128,69512239,15.2479063046277,0.975184329294003,0.0732327381101875,c(-96.8042882, 32.7774686)
"4842","6056","Dallas Area Rapid Transit","Dallas","TX",75202,"19100","48113003101",2014,931093758,5532117,268797,70863331,73014310,20.5810221096218,1.03035390758021,0.0784177848607165,c(-96.8042882, 32.7774686)
"4843","6056","Dallas Area Rapid Transit","Dallas","TX",75202,"19100","48113003101",2015,429498142,48275574,3199236,69844822,NA,15.0897195455415,NA,NA,c(-96.8042882, 32.7774686)
"4844","6058","St. Bernard Urban Rapid Transit","Chalmette","LA",70043,"35380","22087030204",2011,492526,155009,8000,10250,26648,19.376125,2.59980487804878,0.0541047579214092,c(-89.9533441, 29.962482)
"4845","6058","St. Bernard Urban Rapid Transit","Chalmette","LA",70043,"35380","22087030204",2012,699790,152490,8352,32621,25012,18.2579022988506,0.766745348088655,0.0357421512167936,c(-89.9533441, 29.962482)
"4846","6058","St. Bernard Urban Rapid Transit","Chalmette","LA",70043,"35380","22087030204",2013,1524110,140057,7936,56789,21752,17.6483114919355,0.383031925196781,0.0142719357526688,c(-89.9533441, 29.962482)
"4847","6058","St. Bernard Urban Rapid Transit","Chalmette","LA",70043,"35380","22087030204",2014,580161,NA,NA,86877,NA,NA,NA,NA,c(-89.9533441, 29.962482)
"4848","6059","Brazos Transit District","Bryan","TX",77803,"17780","48041000500",2006,4014362,961208,49187,713372,1129778,19.5419114806758,1.58371508834101,0.281434011182848,c(-96.375799, 30.6821782)
"4849","6059","Brazos Transit District","Bryan","TX",77803,"17780","48041000500",2007,4108223,979675,47371,757160,1761020,20.6809018175677,2.32582281155898,0.428657353799928,c(-96.375799, 30.6821782)
"4850","6059","Brazos Transit District","Bryan","TX",77803,"17780","48041000500",2008,13326829,3060400,161494,1418147,3318997,18.9505492464116,2.34037585666366,0.249046265994709,c(-96.375799, 30.6821782)
"4851","6059","Brazos Transit District","Bryan","TX",77803,"17780","48041000500",2009,14472162,3319972,172382,1381384,4027532,19.2593890313374,2.91557742090541,0.278295115823054,c(-96.375799, 30.6821782)
"4852","6059","Brazos Transit District","Bryan","TX",77803,"17780","48041000500",2010,15026355,3450698,176132,1362147,3789764,19.5915449776304,2.78219898439743,0.252207804221317,c(-96.375799, 30.6821782)
"4853","6059","Brazos Transit District","Bryan","TX",77803,"17780","48041000500",2011,13234032,3066857,155485,1376066,4071017,19.7244557352799,2.95844603383849,0.307617285495456,c(-96.375799, 30.6821782)
"4854","6059","Brazos Transit District","Bryan","TX",77803,"17780","48041000500",2012,24241530,2923263,141796,1491159,4321753,20.6159764732433,2.89825095781201,0.178278887512463,c(-96.375799, 30.6821782)
"4855","6059","Brazos Transit District","Bryan","TX",77803,"17780","48041000500",2013,23318644,2606312,117820,1390536,4276556,22.1211339331183,3.07547305499462,0.183396427339428,c(-96.375799, 30.6821782)
"4856","6059","Brazos Transit District","Bryan","TX",77803,"17780","48041000500",2014,28415602,NA,NA,1307864,4685231,NA,3.58235336395833,0.164882341750141,c(-96.375799, 30.6821782)
"4857","6059","Brazos Transit District","Bryan","TX",77803,"17780","48041000500",2015,14472162,2049629,102221,749966,1383744,20.0509582179787,1.84507564342917,0.0956141867400323,c(-96.375799, 30.6821782)
"4858","6062","University of Arkansas, Fayetteville","Fayetteville","AR",72701,"22220","05143011102",2006,1716002,313579,33938,1330606,0,9.23976074017326,0,0,c(-94.0899911, 35.9980929)
"4859","6062","University of Arkansas, Fayetteville","Fayetteville","AR",72701,"22220","05143011102",2007,2104249,311922,33810,1280648,944782,9.22573203194321,0.737737457911932,0.448987738618386,c(-94.0899911, 35.9980929)
"4860","6062","University of Arkansas, Fayetteville","Fayetteville","AR",72701,"22220","05143011102",2008,2549496,311840,35001,1223358,867266,8.90945972972201,0.708922490391202,0.340171547631375,c(-94.0899911, 35.9980929)
"4861","6062","University of Arkansas, Fayetteville","Fayetteville","AR",72701,"22220","05143011102",2009,2447560,308916,34633,1335028,701874,8.91970086333843,0.52573728790707,0.286764777982971,c(-94.0899911, 35.9980929)
"4862","6062","University of Arkansas, Fayetteville","Fayetteville","AR",72701,"22220","05143011102",2010,2662705,328038,35362,1575149,1115936,9.276568067417,0.708463770728991,0.419098623392377,c(-94.0899911, 35.9980929)
"4863","6062","University of Arkansas, Fayetteville","Fayetteville","AR",72701,"22220","05143011102",2011,2463424,354833,38333,1647481,941957,9.25659353559596,0.571755910993814,0.382377130368138,c(-94.0899911, 35.9980929)
"4864","6062","University of Arkansas, Fayetteville","Fayetteville","AR",72701,"22220","05143011102",2012,2579923,406068,44213,1933690,1101997,9.18435754189944,0.5698933127854,0.427143368232308,c(-94.0899911, 35.9980929)
"4865","6062","University of Arkansas, Fayetteville","Fayetteville","AR",72701,"22220","05143011102",2013,5481332,453363,47141,2015407,1415001,9.61716976729386,0.702091934780419,0.258149114120436,c(-94.0899911, 35.9980929)
"4866","6062","University of Arkansas, Fayetteville","Fayetteville","AR",72701,"22220","05143011102",2014,2741059,NA,NA,1978575,NA,NA,NA,NA,c(-94.0899911, 35.9980929)
"4867","6062","University of Arkansas, Fayetteville","Fayetteville","AR",72701,"22220","05143011102",2015,2447560,517571,51239,2005266,NA,10.1011143855266,NA,NA,c(-94.0899911, 35.9980929)
"4868","6068","City of Grand Prairie Transportation Services Department","Grand Prairie","TX",75051,"19100","48113015900",2006,430911,102891,11202,36283,3136,9.18505623995715,0.0864316622109528,0.00727760488824839,c(-96.9907197, 32.7320972)
"4869","6068","City of Grand Prairie Transportation Services Department","Grand Prairie","TX",75051,"19100","48113015900",2007,543332,111855,12322,40033,2950,9.07766596331764,0.0736892064047161,0.00542946117659184,c(-96.9907197, 32.7320972)
"4870","6068","City of Grand Prairie Transportation Services Department","Grand Prairie","TX",75051,"19100","48113015900",2008,544918,123039,12000,40643,2169,10.25325,0.0533671234898999,0.00398041540195039,c(-96.9907197, 32.7320972)
"4871","6068","City of Grand Prairie Transportation Services Department","Grand Prairie","TX",75051,"19100","48113015900",2009,564985,133000,12445,40915,2579,10.6870229007634,0.0630331174385922,0.00456472295724665,c(-96.9907197, 32.7320972)
"4872","6068","City of Grand Prairie Transportation Services Department","Grand Prairie","TX",75051,"19100","48113015900",2010,573057,132270,12715,39209,3391,10.4026740070783,0.0864852457343977,0.00591738692660591,c(-96.9907197, 32.7320972)
"4873","6068","City of Grand Prairie Transportation Services Department","Grand Prairie","TX",75051,"19100","48113015900",2011,588280,133046,13170,42553,2384,10.1022019741838,0.0560242521091345,0.00405249201060719,c(-96.9907197, 32.7320972)
"4874","6068","City of Grand Prairie Transportation Services Department","Grand Prairie","TX",75051,"19100","48113015900",2012,1289602,137978,10831,47433,2254,12.7391745914505,0.04751965930892,0.00174782607347073,c(-96.9907197, 32.7320972)
"4875","6068","City of Grand Prairie Transportation Services Department","Grand Prairie","TX",75051,"19100","48113015900",2013,1269762,131910,10138,44302,1847,13.0114420990333,0.0416911200397273,0.00145460330361123,c(-96.9907197, 32.7320972)
"4876","6068","City of Grand Prairie Transportation Services Department","Grand Prairie","TX",75051,"19100","48113015900",2014,678217,NA,NA,42292,NA,NA,NA,NA,c(-96.9907197, 32.7320972)
"4877","6068","City of Grand Prairie Transportation Services Department","Grand Prairie","TX",75051,"19100","48113015900",2015,564985,132837,10540,43160,NA,12.6031309297913,NA,NA,c(-96.9907197, 32.7320972)
"4878","6070","City of Mesquite","Mesquite","TX",75185,"19100","48113017702",2006,525335,285919,17805,24946,22412,16.0583543948329,0.898420588471098,0.042662301198283,c(-96.5983607, 32.7757)
"4879","6070","City of Mesquite","Mesquite","TX",75185,"19100","48113017702",2007,569643,276224,19200,38144,28985,14.3866666666667,0.759883598993289,0.0508827458601264,c(-96.5983607, 32.7757)
"4880","6070","City of Mesquite","Mesquite","TX",75185,"19100","48113017702",2008,1356990,276230,19258,39531,25452,14.3436493924603,0.643849131061698,0.0187562178055844,c(-96.5983607, 32.7757)
"4881","6070","City of Mesquite","Mesquite","TX",75185,"19100","48113017702",2009,1434866,277701,21998,40239,27773,12.623920356396,0.690201048733815,0.0193558144105443,c(-96.5983607, 32.7757)
"4882","6070","City of Mesquite","Mesquite","TX",75185,"19100","48113017702",2010,1411796,283888,21855,40774,27211,12.989613360787,0.667361553931427,0.0192740310923108,c(-96.5983607, 32.7757)
"4883","6070","City of Mesquite","Mesquite","TX",75185,"19100","48113017702",2011,622832,180295,18509,32684,19749,9.74093684153655,0.604240607024844,0.0317083900634521,c(-96.5983607, 32.7757)
"4884","6070","City of Mesquite","Mesquite","TX",75185,"19100","48113017702",2012,607286,172997,16308,30623,16060,10.6081064508217,0.524442412565719,0.0264455297833311,c(-96.5983607, 32.7757)
"4885","6070","City of Mesquite","Mesquite","TX",75185,"19100","48113017702",2013,1196194,179646,17064,28863,15364,10.5277777777778,0.532307798912102,0.0128440704434231,c(-96.5983607, 32.7757)
"4886","6070","City of Mesquite","Mesquite","TX",75185,"19100","48113017702",2014,583576,NA,NA,29059,15181,NA,0.522419904332565,0.0260137497086926,c(-96.5983607, 32.7757)
"4887","6070","City of Mesquite","Mesquite","TX",75185,"19100","48113017702",2015,1434866,NA,NA,NA,0,NA,NA,0,c(-96.5983607, 32.7757)
"4888","6072","Ozark Regional Transit","Springdale","AR",72765,"22220","05143010200",2006,2154114,475049,33336,103244,68764,14.2503299736021,0.666033861531905,0.0319221731069015,c(-94.13, 36.19)
"4889","6072","Ozark Regional Transit","Springdale","AR",72765,"22220","05143010200",2007,2349038,582674,37704,153242,75371,15.4539040950562,0.491842967332716,0.0320859006963702,c(-94.13, 36.19)
"4890","6072","Ozark Regional Transit","Springdale","AR",72765,"22220","05143010200",2008,2320259,475924,34026,205256,106816,13.9870687121613,0.520403788439802,0.0460362399197676,c(-94.13, 36.19)
"4891","6072","Ozark Regional Transit","Springdale","AR",72765,"22220","05143010200",2009,2469105,503495,34095,193082,88218,14.7674145769174,0.456893962150796,0.0357287357159781,c(-94.13, 36.19)
"4892","6072","Ozark Regional Transit","Springdale","AR",72765,"22220","05143010200",2010,2812210,646692,40906,237184,103853,15.8092211411529,0.437858371559633,0.036929318934219,c(-94.13, 36.19)
"4893","6072","Ozark Regional Transit","Springdale","AR",72765,"22220","05143010200",2011,2848790,676564,42133,263828,95952,16.0578169131085,0.36369149597465,0.033681668357443,c(-94.13, 36.19)
"4894","6072","Ozark Regional Transit","Springdale","AR",72765,"22220","05143010200",2012,5446018,655709,42078,296406,102456,15.5831788583108,0.345661019007712,0.0188130116352902,c(-94.13, 36.19)
"4895","6072","Ozark Regional Transit","Springdale","AR",72765,"22220","05143010200",2013,5918846,637179,41092,288501,111415,15.5061569161881,0.386185836444241,0.0188237707147643,c(-94.13, 36.19)
"4896","6072","Ozark Regional Transit","Springdale","AR",72765,"22220","05143010200",2014,6452256,NA,NA,302821,121371,NA,0.4008011333428,0.0188106299564059,c(-94.13, 36.19)
"4897","6072","Ozark Regional Transit","Springdale","AR",72765,"22220","05143010200",2015,2469105,1159901,69142,317448,135326,16.7756356483758,0.426293440185479,0.0548077137262287,c(-94.13, 36.19)
"4898","6077","Santa Fe Trails - City of Santa Fe","Santa Fe","NM",87507,"42140","35049010900",2006,6457713,1084970,85343,674431,341995,12.7130520370739,0.50708671457866,0.0529591513280321,c(-106.1345705, 35.6204185)
"4899","6077","Santa Fe Trails - City of Santa Fe","Santa Fe","NM",87507,"42140","35049010900",2007,6847209,820574,93154,673632,543869,8.80878974601198,0.807368117904138,0.0794292973969394,c(-106.1345705, 35.6204185)
"4900","6077","Santa Fe Trails - City of Santa Fe","Santa Fe","NM",87507,"42140","35049010900",2008,6645348,1150982,100149,722505,339704,11.4926958831341,0.470175292904547,0.051119068557433,c(-106.1345705, 35.6204185)
"4901","6077","Santa Fe Trails - City of Santa Fe","Santa Fe","NM",87507,"42140","35049010900",2009,6698162,1204314,101059,832178,593241,11.916939609535,0.712877533412323,0.0885677294756382,c(-106.1345705, 35.6204185)
"4902","6077","Santa Fe Trails - City of Santa Fe","Santa Fe","NM",87507,"42140","35049010900",2010,7767947,1158491,96896,880335,420933,11.9560250165125,0.478150931179608,0.0541884490200564,c(-106.1345705, 35.6204185)
"4903","6077","Santa Fe Trails - City of Santa Fe","Santa Fe","NM",87507,"42140","35049010900",2011,8047253,1070534,97803,993243,317931,10.9458196578837,0.320093874308704,0.0395080159651996,c(-106.1345705, 35.6204185)
"4904","6077","Santa Fe Trails - City of Santa Fe","Santa Fe","NM",87507,"42140","35049010900",2012,15485198,1126513,99942,1045684,415101,11.271667567189,0.396966005026375,0.0268063088376397,c(-106.1345705, 35.6204185)
"4905","6077","Santa Fe Trails - City of Santa Fe","Santa Fe","NM",87507,"42140","35049010900",2013,16766056,1127734,99452,1099845,421354,11.3394803523308,0.383103073614918,0.0251313725780231,c(-106.1345705, 35.6204185)
"4906","6077","Santa Fe Trails - City of Santa Fe","Santa Fe","NM",87507,"42140","35049010900",2014,16962190,NA,NA,1110113,425473,NA,0.383269991433305,0.0250836124344793,c(-106.1345705, 35.6204185)
"4907","6077","Santa Fe Trails - City of Santa Fe","Santa Fe","NM",87507,"42140","35049010900",2015,6698162,1088583,100438,1139336,396385,10.8383579919951,0.34790878195721,0.0591781745499736,c(-106.1345705, 35.6204185)
"4908","6080","Terrebonne Parish Consolidated Government","Houma","LA",70361,"26380","22109000201",2011,1640777,406281,22487,176361,140643,18.0673722595277,0.797472230254988,0.0857173156376522,c(-90.76021, 29.63743)
"4909","6080","Terrebonne Parish Consolidated Government","Houma","LA",70361,"26380","22109000201",2012,1891696,447522,24867,190850,151045,17.9966220291953,0.791433062614619,0.0798463389466384,c(-90.76021, 29.63743)
"4910","6080","Terrebonne Parish Consolidated Government","Houma","LA",70361,"26380","22109000201",2013,3542706,392496,22919,177933,123562,17.125354509359,0.694429925870974,0.0348778589022064,c(-90.76021, 29.63743)
"4911","6080","Terrebonne Parish Consolidated Government","Houma","LA",70361,"26380","22109000201",2014,1714970,NA,NA,168723,NA,NA,NA,NA,c(-90.76021, 29.63743)
"4912","6081","Longview Transit","Longview","TX",75602,"32220","48203020603",2011,1610958,333329,21861,185569,168359,15.2476556424683,0.907258216620233,0.104508621577968,c(-94.6553679, 32.462781)
"4913","6081","Longview Transit","Longview","TX",75602,"32220","48203020603",2012,1769593,353670,23486,218624,194374,15.0587584092651,0.889078966627635,0.109841076450913,c(-94.6553679, 32.462781)
"4914","6081","Longview Transit","Longview","TX",75602,"32220","48203020603",2013,3808910,359629,25064,244150,204888,14.3484280242579,0.839189023141511,0.0537917671984899,c(-94.6553679, 32.462781)
"4915","6081","Longview Transit","Longview","TX",75602,"32220","48203020603",2014,1917094,NA,NA,257341,NA,NA,NA,NA,c(-94.6553679, 32.462781)
"4916","6082","The Gulf Coast Center","Texas City","TX",77591,"26420","48167721900",2006,1663274,201558,4443,23780,21665,45.3652937204591,0.911059714045416,0.0130255147378003,c(-95.0026454, 29.3997529)
"4917","6082","The Gulf Coast Center","Texas City","TX",77591,"26420","48167721900",2007,1754067,418656,21420,41333,63156,19.5450980392157,1.52798006435536,0.0360054661538014,c(-95.0026454, 29.3997529)
"4918","6082","The Gulf Coast Center","Texas City","TX",77591,"26420","48167721900",2008,1880141,514883,28780,50912,61922,17.8903057678944,1.21625549968573,0.0329347639352581,c(-95.0026454, 29.3997529)
"4919","6082","The Gulf Coast Center","Texas City","TX",77591,"26420","48167721900",2009,3824746,641131,36451,71478,50925,17.5888452991687,0.712456979769999,0.0133146096498957,c(-95.0026454, 29.3997529)
"4920","6082","The Gulf Coast Center","Texas City","TX",77591,"26420","48167721900",2010,4803533,881932,51416,123855,NA,17.1528707017271,NA,NA,c(-95.0026454, 29.3997529)
"4921","6082","The Gulf Coast Center","Texas City","TX",77591,"26420","48167721900",2011,4589689,991931,50820,189068,NA,19.5185163321527,NA,NA,c(-95.0026454, 29.3997529)
"4922","6082","The Gulf Coast Center","Texas City","TX",77591,"26420","48167721900",2012,6567630,974534,50542,223202,NA,19.2816667326184,NA,NA,c(-95.0026454, 29.3997529)
"4923","6082","The Gulf Coast Center","Texas City","TX",77591,"26420","48167721900",2013,8705030,961398,46518,266735,NA,20.6672255900942,NA,NA,c(-95.0026454, 29.3997529)
"4924","6082","The Gulf Coast Center","Texas City","TX",77591,"26420","48167721900",2014,10563212,NA,NA,334195,363129,NA,1.08657819536498,0.034376759644699,c(-95.0026454, 29.3997529)
"4925","6082","The Gulf Coast Center","Texas City","TX",77591,"26420","48167721900",2015,3824746,1068375,53253,340065,460259,20.0622500140837,1.35344419449223,0.120337141342196,c(-95.0026454, 29.3997529)
"4926","6084","Dallas - vRide, Inc.",NA,NA,NA,NA,NA,2006,1342689,3118994,70536,479781,506051,44.2184700011342,1.0547541482468,0.376893681262005,c(NA, NA)
"4927","6084","Dallas - vRide, Inc.",NA,NA,NA,NA,NA,2007,1773710,3419266,79306,485620,936705,43.1148462915795,1.92888472468185,0.528104932598903,c(NA, NA)
"4928","6084","Dallas - vRide, Inc.",NA,NA,NA,NA,NA,2008,2567823,3962138,91154,613599,1219542,43.4664194659587,1.98752279583246,0.474932267527785,c(NA, NA)
"4929","6084","Dallas - vRide, Inc.",NA,NA,NA,NA,NA,2009,2183472,3661439,83544,535261,1103131,43.8264746720291,2.06092168119852,0.505218752518924,c(NA, NA)
"4930","6084","Dallas - vRide, Inc.",NA,NA,NA,NA,NA,2010,2275523,3390913,76858,482677,990143,44.1191938379869,2.0513573259136,0.435127660761944,c(NA, NA)
"4931","6084","Dallas - vRide, Inc.",NA,NA,NA,NA,NA,2011,2644990,3626718,82390,601589,2442203,44.0189100619007,4.05958719324988,0.923331657208534,c(NA, NA)
"4932","6084","Dallas - vRide, Inc.",NA,NA,NA,NA,NA,2012,5909346,4014719,93037,596193,3438227,43.151853563636,5.76696975643793,0.58182868290332,c(NA, NA)
"4933","6084","Dallas - vRide, Inc.",NA,NA,NA,NA,NA,2013,5337112,3783005,87673,548243,2254837,43.1490310585927,4.11284229803208,0.422482608571827,c(NA, NA)
"4934","6084","Dallas - vRide, Inc.",NA,NA,NA,NA,NA,2014,3760590,NA,NA,514313,2936072,NA,5.70872600925895,0.780747701823384,c(NA, NA)
"4935","6084","Dallas - vRide, Inc.",NA,NA,NA,NA,NA,2015,2183472,2783365,62498,384912,1680426,44.5352651284841,4.36574074074074,0.769611884191783,c(NA, NA)
"4936","6086","Fort Smith Transit","Fort Smith","AR",72902,"22900","05131000300",2006,1911103,487134,35932,202742,148074,13.5571078704219,0.730356808160125,0.0774809102387469,c(-94.4213947, 35.3845867)
"4937","6086","Fort Smith Transit","Fort Smith","AR",72902,"22900","05131000300",2007,2041769,483422,36223,225628,151506,13.3457195704387,0.671485808498945,0.0742033011569869,c(-94.4213947, 35.3845867)
"4938","6086","Fort Smith Transit","Fort Smith","AR",72902,"22900","05131000300",2008,2245926,432542,32537,253306,171574,13.2938500783723,0.677338870772899,0.0763934341558894,c(-94.4213947, 35.3845867)
"4939","6086","Fort Smith Transit","Fort Smith","AR",72902,"22900","05131000300",2009,2066642,453978,34013,224697,151203,13.3471907799959,0.672919531635936,0.0731636151786328,c(-94.4213947, 35.3845867)
"4940","6086","Fort Smith Transit","Fort Smith","AR",72902,"22900","05131000300",2010,2151999,462106,34927,242748,154935,13.2306238726487,0.638254486133768,0.0719958512991874,c(-94.4213947, 35.3845867)
"4941","6086","Fort Smith Transit","Fort Smith","AR",72902,"22900","05131000300",2011,2465046,457925,33696,254406,158089,13.5898919753086,0.621404369393804,0.0641322717709933,c(-94.4213947, 35.3845867)
"4942","6086","Fort Smith Transit","Fort Smith","AR",72902,"22900","05131000300",2012,2269613,437616,30490,263897,164826,14.3527714004592,0.624584591715707,0.0726229537811072,c(-94.4213947, 35.3845867)
"4943","6086","Fort Smith Transit","Fort Smith","AR",72902,"22900","05131000300",2013,4669954,461977,31779,283557,170153,14.5371786399824,0.600066300602701,0.036435690801237,c(-94.4213947, 35.3845867)
"4944","6086","Fort Smith Transit","Fort Smith","AR",72902,"22900","05131000300",2014,2300740,NA,NA,272987,NA,NA,NA,NA,c(-94.4213947, 35.3845867)
"4945","6086","Fort Smith Transit","Fort Smith","AR",72902,"22900","05131000300",2015,2066642,439287,29399,267152,NA,14.9422429334331,NA,NA,c(-94.4213947, 35.3845867)
"4946","6088","Jefferson Parish Department of Transit Administration","Gretna","LA",70053,"35380","22051025400",2006,10242661,1457462,107975,2293307,964272,13.4981430886779,0.420472269957751,0.0941427232630271,c(-90.0513246, 29.9104337)
"4947","6088","Jefferson Parish Department of Transit Administration","Gretna","LA",70053,"35380","22051025400",2007,10377712,1513148,110755,2001762,2426871,13.6621190916889,1.2123674043168,0.233854148197599,c(-90.0513246, 29.9104337)
"4948","6088","Jefferson Parish Department of Transit Administration","Gretna","LA",70053,"35380","22051025400",2008,14450549,1632872,119061,2104408,2558502,13.7145832808392,1.21578230077057,0.177052235178054,c(-90.0513246, 29.9104337)
"4949","6088","Jefferson Parish Department of Transit Administration","Gretna","LA",70053,"35380","22051025400",2009,15963650,1761079,127661,2052085,2486908,13.7949647895599,1.21189326952831,0.155785675581712,c(-90.0513246, 29.9104337)
"4950","6088","Jefferson Parish Department of Transit Administration","Gretna","LA",70053,"35380","22051025400",2010,16782420,1794848,130672,1979909,3132318,13.7355209991429,1.58205149832644,0.186642808367327,c(-90.0513246, 29.9104337)
"4951","6088","Jefferson Parish Department of Transit Administration","Gretna","LA",70053,"35380","22051025400",2011,16908679,1777871,130837,2039770,3163748,13.588442107355,1.55103173397001,0.187107934333605,c(-90.0513246, 29.9104337)
"4952","6088","Jefferson Parish Department of Transit Administration","Gretna","LA",70053,"35380","22051025400",2012,26795978,1783642,131390,2115280,3278789,13.5751731486414,1.5500496388185,0.122361236451232,c(-90.0513246, 29.9104337)
"4953","6088","Jefferson Parish Department of Transit Administration","Gretna","LA",70053,"35380","22051025400",2013,30776584,1809034,132899,2217009,3498257,13.6120964040361,1.57791736524299,0.113666188554259,c(-90.0513246, 29.9104337)
"4954","6088","Jefferson Parish Department of Transit Administration","Gretna","LA",70053,"35380","22051025400",2014,27914372,NA,NA,2176307,3430590,NA,1.57633550781209,0.122896907729108,c(-90.0513246, 29.9104337)
"4955","6088","Jefferson Parish Department of Transit Administration","Gretna","LA",70053,"35380","22051025400",2015,15963650,1753680,131537,2171067,3487726,13.3322183111976,1.60645710150815,0.21847923250635,c(-90.0513246, 29.9104337)
"4956","6089","City of Tyler","Tyler","TX",75702,"46340","48423000100",2011,1384487,486508,30017,296005,144174,16.2077489422661,0.487066096856472,0.104135322325164,c(-95.3207069, 32.368714)
"4957","6089","City of Tyler","Tyler","TX",75702,"46340","48423000100",2012,1752379,525179,35835,198905,154436,14.6554764894656,0.77643095950328,0.0881293373180117,c(-95.3207069, 32.368714)
"4958","6089","City of Tyler","Tyler","TX",75702,"46340","48423000100",2013,3423660,437547,30501,193798,157436,14.3453329399036,0.812371644702216,0.0459847064252876,c(-95.3207069, 32.368714)
"4959","6089","City of Tyler","Tyler","TX",75702,"46340","48423000100",2014,1550999,NA,NA,190752,149953,NA,0.786114955544372,0.0966815581441381,c(-95.3207069, 32.368714)
"4960","6090","Lower Rio Grande Valley Development Council","Weslaco","TX",78596,"32580","48215022300",2006,1159097,330422,19896,56580,130935,16.6074587856856,2.31415694591729,0.112962935802612,c(-97.9908366, 26.1595194)
"4961","6090","Lower Rio Grande Valley Development Council","Weslaco","TX",78596,"32580","48215022300",2007,1261528,350697,19167,52910,298074,18.2969165753639,5.63360423360423,0.236280130127908,c(-97.9908366, 26.1595194)
"4962","6090","Lower Rio Grande Valley Development Council","Weslaco","TX",78596,"32580","48215022300",2008,2450295,749606,37247,112518,364004,20.1252718339732,3.23507349935121,0.148555173968849,c(-97.9908366, 26.1595194)
"4963","6090","Lower Rio Grande Valley Development Council","Weslaco","TX",78596,"32580","48215022300",2009,2454560,865769,39685,100593,240932,21.8160262063752,2.39511695644826,0.0981568998109641,c(-97.9908366, 26.1595194)
"4964","6090","Lower Rio Grande Valley Development Council","Weslaco","TX",78596,"32580","48215022300",2010,2711907,841604,41254,107164,221100,20.4005429776507,2.06319286327498,0.0815293444797333,c(-97.9908366, 26.1595194)
"4965","6090","Lower Rio Grande Valley Development Council","Weslaco","TX",78596,"32580","48215022300",2011,2391890,680241,35418,127938,NA,19.2060816533966,NA,NA,c(-97.9908366, 26.1595194)
