"","GEOID.msa","name","year","total_expenses","revenue_miles","revenue_hours","upt","fares","average_speed","avg_fare","farebox_recovery"
"1834","32820","Memphis, TN-MS-AR",2015,59275736,6931657,433999,8097475,0,15.9715967087482,0,0
"1835","32900","Merced, CA",2006,6075951,1852950,104174,1295890,861492,17.7870677904276,0.664787906380943,0.141787186894694
"1836","32900","Merced, CA",2007,6803663,1884280,106766,1291362,967602,17.6486896577562,0.74928796108295,0.142217802380865
"1837","32900","Merced, CA",2008,9519754,1954016,110290,1414506,1165635,17.7170731707317,0.824058010358387,0.122443815249848
"1838","32900","Merced, CA",2009,9461387,2025359,117060,1339899,1306909,17.3018879207244,0.975378741233481,0.138130804711825
"1839","32900","Merced, CA",2010,10488183,1905171,114218,973066,1440258,16.6801292265667,1.48012365039987,0.137321974645179
"1840","32900","Merced, CA",2011,9218920,1840379,113563,1007493,1247252,16.2057976629712,1.23797584697859,0.135292637315434
"1841","32900","Merced, CA",2012,17653072,1961045,115428,1031454,1544667,16.9893353432443,1.49756266396756,0.087501314218851
"1842","32900","Merced, CA",2013,18413542,1919303,112035,947536,1797953,17.1312804034454,1.89750363046892,0.0976429738504412
"1843","32900","Merced, CA",2014,21088972,0,0,939924,1670520,NA,1.77729263217026,0.0792129649562814
"1844","32900","Merced, CA",2015,9461387,2446706,148610,952057,1345930,16.4639391696387,1.41370737256278,0.142255041464851
"1845","33100","Miami-Fort Lauderdale-West Palm Beach, FL",2006,649842535,82263645,5967770,161123197,127010760,13.784654066762,0.788283514508466,0.195448517385831
"1846","33100","Miami-Fort Lauderdale-West Palm Beach, FL",2007,700944227,97338436,6987463,168942693,124786866,13.9304402756766,0.738634289439201,0.178026811825073
"1847","33100","Miami-Fort Lauderdale-West Palm Beach, FL",2008,852185085,96179070,6840400,172464050,34971637,14.0604452955967,0.202776387310863,0.0410376074582436
"1848","33100","Miami-Fort Lauderdale-West Palm Beach, FL",2009,831077185,91632522,6538614,159649916,43981482,14.0140589427668,0.275487035019799,0.0529210557019442
"1849","33100","Miami-Fort Lauderdale-West Palm Beach, FL",2010,790901275,88338852,6282940,152564931,47727222,14.060113895724,0.312832193395742,0.0603453597922193
"1850","33100","Miami-Fort Lauderdale-West Palm Beach, FL",2011,788436795,87617111,6203179,160648861,43736344,14.1245498477474,0.272248080240046,0.055472225899858
"1851","33100","Miami-Fort Lauderdale-West Palm Beach, FL",2012,1428825510,95830238,6516816,166349872,59687532,14.7050703902028,0.358807201246299,0.0417738426296714
"1852","33100","Miami-Fort Lauderdale-West Palm Beach, FL",2013,1505472231,99321866,6724286,171635408,48206666,14.7706189177557,0.280866672918679,0.0320209599402435
"1853","33100","Miami-Fort Lauderdale-West Palm Beach, FL",2014,1533050354,0,0,170592955,64831126,NA,0.380034017231251,0.042288973634065
"1854","33100","Miami-Fort Lauderdale-West Palm Beach, FL",2015,831077185,99369350,6877144,163690674,63361286,14.4492175821824,0.3870793885301,0.0762399535730246
"1855","33140","Michigan City-La Porte, IN",2011,544936,113115,12940,37461,96068,8.74149922720247,2.56448039294199,0.176292261843593
"1856","33140","Michigan City-La Porte, IN",2012,1791986,362461,30997,165589,188909,11.6934219440591,1.14083061072897,0.105418792334315
"1857","33140","Michigan City-La Porte, IN",2013,3783818,336178,30291,180930,197247,11.0982800171668,1.09018404907975,0.0521290928897743
"1858","33140","Michigan City-La Porte, IN",2014,1703042,0,0,205371,114624,NA,0.558131381743284,0.067305445197476
"1859","33220","Midland, MI",2012,4122922,1397496,76783,179726,281344,18.2005912767149,1.56540511667761,0.0682389819647328
"1860","33220","Midland, MI",2013,8435526,1448722,75531,191124,298382,19.1804954257192,1.56119587283648,0.0353720680844324
"1861","33220","Midland, MI",2014,4322068,0,0,190292,0,NA,0,0
"1862","33260","Midland, TX",2006,1918565,686760,43967,388118,252800,15.6198967407374,0.651348301289814,0.131765147388804
"1863","33260","Midland, TX",2007,2355852,852845,56090,432836,259414,15.2049384917098,0.599335545102533,0.11011472707114
"1864","33260","Midland, TX",2008,2579513,850039,56184,469414,301955,15.1295564573544,0.643259468187996,0.117058917710436
"1865","33260","Midland, TX",2009,2998755,836835,54882,423357,307159,15.2478954848584,0.725531879713811,0.102428841302474
"1866","33260","Midland, TX",2010,4063836,854884,56840,488370,322078,15.0401829697396,0.659495874029936,0.0792546746473037
"1867","33260","Midland, TX",2011,4181417,799526,57544,504248,336027,13.8941679410538,0.666392330757881,0.0803619921189396
"1868","33260","Midland, TX",2012,7621772,889883,58529,513583,367658,15.2041381195647,0.715868710607633,0.0482378638458353
"1869","33260","Midland, TX",2013,7076696,901074,58831,429431,359160,15.3163128282708,0.836362535541216,0.050752498058416
"1870","33260","Midland, TX",2014,4218777,0,0,409334,0,NA,0,0
"1871","33260","Midland, TX",2015,2998755,853192,55339,375133,0,15.4175536240265,0,0
"1872","33340","Milwaukee-Waukesha-West Allis, WI",2006,160583970,25642133,1881339,50685153,49766303,13.6297248927493,0.981871417059745,0.309908286611671
"1873","33340","Milwaukee-Waukesha-West Allis, WI",2007,168182838,25597206,1870599,48386956,49728150,13.6839621960666,1.0277180899745,0.295679098957766
"1874","33340","Milwaukee-Waukesha-West Allis, WI",2008,197693337,25139445,1843058,53702791,51444829,13.6400726401448,0.957954475773894,0.26022540658515
"1875","33340","Milwaukee-Waukesha-West Allis, WI",2009,201537261,25043275,1873543,49596717,48310933,13.3668002282307,0.974075219535196,0.239712164193796
"1876","33340","Milwaukee-Waukesha-West Allis, WI",2010,201314918,24584921,1835138,44929630,48151137,13.3967696162359,1.07170116913939,0.23918315382867
"1877","33340","Milwaukee-Waukesha-West Allis, WI",2011,198427781,23379618,1754839,46568219,48990019,13.3229418767192,1.05200542455789,0.24689092803996
"1878","33340","Milwaukee-Waukesha-West Allis, WI",2012,337308340,22552811,1712827,47563490,47524916,13.1670104453048,0.999188999797954,0.140894577347243
"1879","33340","Milwaukee-Waukesha-West Allis, WI",2013,333472299,22360346,1698896,44380004,46352602,13.1616920635519,1.04444790045535,0.138999857376459
"1880","33340","Milwaukee-Waukesha-West Allis, WI",2014,328746873,0,0,43203037,44452374,NA,1.02891780501449,0.135217632929394
"1881","33340","Milwaukee-Waukesha-West Allis, WI",2015,201537261,23020271,1712402,41270602,39930262,13.4432633225142,0.967523129417884,0.198128434423846
"1882","33420","Mineral Wells, TX",2011,2226991,882714,43751,78255,67274,20.1758588375123,0.85967669797457,0.0302084741249516
"1883","33420","Mineral Wells, TX",2012,1881588,747137,41828,85065,0,17.8621258487138,0,0
"1884","33420","Mineral Wells, TX",2013,3704148,805045,42002,86679,0,19.1668253892672,0,0
"1885","33420","Mineral Wells, TX",2014,1999851,0,0,79368,112930,NA,1.4228656385445,0.0564692069559182
"1886","33460","Minneapolis-St. Paul-Bloomington, MN-WI",2006,313340193,45947152,3268304,87130969,87664489,14.0584082753624,1.00612319599017,0.279774159071894
"1887","33460","Minneapolis-St. Paul-Bloomington, MN-WI",2007,333075405,46557202,3359024,90895632,92276859,13.8603362167106,1.01519574669991,0.277044950226811
"1888","33460","Minneapolis-St. Paul-Bloomington, MN-WI",2008,391341426,48229373,3450130,97122641,100297545,13.979001660807,1.0326896382482,0.256291663331344
"1889","33460","Minneapolis-St. Paul-Bloomington, MN-WI",2009,406604730,47386830,3450016,92005021,103006304,13.7352493437712,1.11957263723683,0.253332773575949
"1890","33460","Minneapolis-St. Paul-Bloomington, MN-WI",2010,427407065,48433509,3453076,94116379,105787566,14.0261925888686,1.12400803265072,0.247510101406489
"1891","33460","Minneapolis-St. Paul-Bloomington, MN-WI",2011,438646593,49328714,3512378,96353358,108942444,14.0442497931601,1.13065539449077,0.248360401604669
"1892","33460","Minneapolis-St. Paul-Bloomington, MN-WI",2012,818347808,51815577,3645124,96241125,110828390,14.2150382264088,1.15156997593285,0.135429445666701
"1893","33460","Minneapolis-St. Paul-Bloomington, MN-WI",2013,926760922,55457182,3842796,97460317,111977703,14.4314665675722,1.14895689288595,0.12082695800158
"1894","33460","Minneapolis-St. Paul-Bloomington, MN-WI",2014,957586836,0,0,99937077,114471448,NA,1.14543522220487,0.119541584842756
"1895","33460","Minneapolis-St. Paul-Bloomington, MN-WI",2015,406604730,57903929,4011729,93080849,106964257,14.4336591529488,1.14915429058882,0.263066927430972
"1896","33540","Missoula, MT",2006,2973785,708827,50079,721979,416194,14.154176401286,0.576462750301602,0.139954300663969
"1897","33540","Missoula, MT",2007,3285671,717788,50490,757134,458849,14.2164388987918,0.606034070587241,0.139651535409358
"1898","33540","Missoula, MT",2008,3788894,710532,49748,812520,477037,14.2826244271126,0.587108009648993,0.125904023707182
"1899","33540","Missoula, MT",2009,4580084,855988,57956,1187219,552699,14.7696183311478,0.465540898519987,0.120674424311869
"1900","33540","Missoula, MT",2010,4564839,843459,62273,1200950,570185,13.5445377611485,0.474778300512095,0.124908019757104
"1901","33540","Missoula, MT",2011,4843103,851696,57882,1283863,1246409,14.7143498842473,0.970827105384297,0.257357524710914
"1902","33540","Missoula, MT",2012,9293790,887643,65542,1389374,1217247,13.5431173903756,0.876111831659438,0.130974231180175
"1903","33540","Missoula, MT",2013,10629217,861331,67194,1330493,1076692,12.8185701104265,0.80924288966571,0.101295514053387
"1904","33540","Missoula, MT",2014,10344896,0,0,1318440,1147060,NA,0.8700130457207,0.110881733368803
"1905","33540","Missoula, MT",2015,4580084,893549,70594,1488211,939984,12.657577131201,0.631620113008169,0.205232917125537
"1906","33660","Mobile, AL",2006,7146677,1887769,143710,945763,903270,13.1359613109735,0.955070139136338,0.126390209044007
"1907","33660","Mobile, AL",2007,7544614,1942604,143903,1039709,953786,13.4993989006484,0.917358607071786,0.126419456316784
"1908","33660","Mobile, AL",2008,10685082,2090438,149424,1198071,1082679,13.9899748367063,0.903685173917072,0.101326222859123
"1909","33660","Mobile, AL",2009,10814711,2151568,142959,1215588,1039071,15.0502451751901,0.854788793571506,0.0960794051731942
"1910","33660","Mobile, AL",2010,11261943,1932174,150218,1188554,1076313,12.862466548616,0.90556508160336,0.0955708086961548
"1911","33660","Mobile, AL",2011,11203167,1877409,147911,1189655,977030,12.6928287956947,0.821271713227784,0.0872101611981683
"1912","33660","Mobile, AL",2012,18133068,1934091,146230,1184288,966516,13.2263625794981,0.816115674565646,0.0533012946292376
"1913","33660","Mobile, AL",2013,22305156,1947620,144000,1366225,1043068,13.5251388888889,0.763467218064374,0.0467635375426202
"1914","33660","Mobile, AL",2014,21124870,0,0,1273705,1010893,NA,0.793663367891309,0.0478532175582619
"1915","33660","Mobile, AL",2015,10814711,2028756,143457,1220867,992394,14.1419101194086,0.812860041265756,0.0917633397693198
"1916","33700","Modesto, CA",2006,12118410,2447469,182965,3880272,2463369,13.3767059273632,0.634844412968988,0.203274934583002
"1917","33700","Modesto, CA",2007,12643151,2494598,190302,3932288,2449034,13.1086273397022,0.622801280069008,0.193704401695432
"1918","33700","Modesto, CA",2008,16051065,2505758,193919,3938767,2660536,12.9216734822271,0.675474329910858,0.165754484204008
"1919","33700","Modesto, CA",2009,15309641,2575708,198526,3713158,2911581,12.9741595559272,0.784125264801552,0.190179573773154
"1920","33700","Modesto, CA",2010,14979883,2536461,195466,3369974,2573381,12.9764818433896,0.763620431492943,0.171789125455786
"1921","33700","Modesto, CA",2011,16818265,2552718,196511,3645447,2688043,12.9902041107114,0.737369930217063,0.159828793279212
"1922","33700","Modesto, CA",2012,34553211,3339641,234069,4020118,3256783,14.2677629246077,0.81012124519728,0.0942541345867972
"1923","33700","Modesto, CA",2013,42644651,3348079,237878,4276434,3406735,14.074773623454,0.796629855622699,0.0798865724097496
"1924","33700","Modesto, CA",2014,39009484,0,0,4259977,3433071,NA,0.805889562314538,0.0880060602698564
"1925","33700","Modesto, CA",2015,15309641,2608886,203834,3910274,3224606,12.7990717937145,0.824649628133476,0.210625840279338
"1926","33740","Monroe, LA",2006,2847176,750925,51928,1110078,507435,14.460888152827,0.457116526946755,0.178223966484685
"1927","33740","Monroe, LA",2007,3194562,721829,52285,1147860,551656,13.8056612795257,0.480595194535919,0.172685958200216
"1928","33740","Monroe, LA",2008,3863440,683875,50715,1214845,549099,13.4846692300108,0.451990994735954,0.142126964570435
"1929","33740","Monroe, LA",2009,3921133,840218,55176,1203592,525754,15.2279614325069,0.43682078312252,0.134082164517245
"1930","33740","Monroe, LA",2010,3992830,829563,57536,1170751,572293,14.4181555895439,0.488825548728978,0.143330169328521
"1931","33740","Monroe, LA",2011,3611132,850703,58758,1188829,546591,14.4780795806528,0.459772599759932,0.151362785962961
"1932","33740","Monroe, LA",2012,4292533,824133,60028,1246994,587529,13.7291430665689,0.471156236517577,0.13687233155808
"1933","33740","Monroe, LA",2013,9260390,829001,60925,1274342,875397,13.6069101354124,0.686940397475717,0.0945313318337565
"1934","33740","Monroe, LA",2014,4579822,0,0,1201352,623271,NA,0.518807976346649,0.136090660292038
"1935","33740","Monroe, LA",2015,3921133,796561,58492,1131709,612490,13.6182896806401,0.541208031393229,0.156202301732688
"1936","33860","Montgomery, AL",2006,4621947,1445628,89575,907999,488533,16.1387440692157,0.538032530872831,0.105698529212905
"1937","33860","Montgomery, AL",2007,5452956,1590203,97519,1086762,566446,16.3065966632143,0.521223598175129,0.103878703587559
"1938","33860","Montgomery, AL",2008,7821365,1642182,107142,1331411,758567,15.3271546172369,0.569746682279176,0.0969865234521084
"1939","33860","Montgomery, AL",2009,7120579,1637663,103994,1336936,676909,15.7476681347001,0.506313690408516,0.0950637581578689
"1940","33860","Montgomery, AL",2010,8583169,1635453,101606,1361928,682443,16.0960277936342,0.501085960491303,0.0795094445885896
"1941","33860","Montgomery, AL",2011,8810490,1537549,93218,1204227,652737,16.4941213070437,0.542038170544258,0.074086344800346
"1942","33860","Montgomery, AL",2012,14186018,1698152,106491,1050787,883913,15.9464367880854,0.841191411770416,0.0623087465418414
"1943","33860","Montgomery, AL",2013,16296976,1612930,109513,973388,1052354,14.7282057837882,1.08112489572503,0.0645735748767133
"1944","33860","Montgomery, AL",2014,15058521,0,0,962916,1021304,NA,1.06063664951045,0.0678223312900384
"1945","33860","Montgomery, AL",2015,7120579,1328078,85388,872924,795405,15.5534501335082,0.9111961636981,0.111705101509301
"1946","34060","Morgantown, WV",2006,2245393,777756,48371,510671,175941,16.0789729383308,0.344529060784732,0.0783564391623204
"1947","34060","Morgantown, WV",2007,2764726,980200,58532,737521,832398,16.7463951342855,1.12864311660278,0.30107793683714
"1948","34060","Morgantown, WV",2008,3449297,1025236,60664,829088,985394,16.9002373730713,1.18852763518468,0.285679661681786
"1949","34060","Morgantown, WV",2009,3755904,1107111,69141,1167193,1393009,16.0123660346249,1.1934692891407,0.37088514509423
"1950","34060","Morgantown, WV",2010,3631981,1090599,63868,917305,1417248,17.0758282708085,1.54501283651566,0.390213495059583
"1951","34060","Morgantown, WV",2011,3545219,1147979,64468,1109247,1443806,17.8069584910343,1.30160910960318,0.407254389644194
"1952","34060","Morgantown, WV",2012,14064761,2070071,270516,3639933,5333757,7.65230522409026,1.46534482914933,0.379228413479618
"1953","34060","Morgantown, WV",2013,16814112,1993734,255906,3653326,6764274,7.79088415277485,1.85153857060662,0.402297427303922
"1954","34060","Morgantown, WV",2014,14428971,740955,141108,3568436,5701255,5.25097797431754,1.59769013651919,0.39512554290947
"1955","34060","Morgantown, WV",2015,3755904,1034512,55939,1111108,0,18.4935733566921,0,0
"1956","34580","Mount Vernon-Anacortes, WA",2006,5105335,1365379,67941,495538,290475,20.0965396446917,0.586181079957541,0.0568963642934303
"1957","34580","Mount Vernon-Anacortes, WA",2007,5862711,1530401,69338,561100,437860,22.0716057573048,0.780360007128854,0.0746855848770304
"1958","34580","Mount Vernon-Anacortes, WA",2008,9166428,1669855,76124,667236,565000,21.9359860228049,0.846776852567907,0.0616379684649244
"1959","34580","Mount Vernon-Anacortes, WA",2009,10033278,1829316,87335,676467,706037,20.9459666800252,1.04371240577885,0.0703695242970443
"1960","34580","Mount Vernon-Anacortes, WA",2010,10529491,1824988,91475,705885,699000,19.9506750478273,0.990246286576425,0.0663849753041244
"1961","34580","Mount Vernon-Anacortes, WA",2011,14339363,1943053,96056,790285,780428,20.22833555426,0.987527284460669,0.0544255696714003
"1962","34580","Mount Vernon-Anacortes, WA",2012,18034530,2152566,104642,874790,900079,20.5707650847652,1.02890865236228,0.0499086474668317
"1963","34580","Mount Vernon-Anacortes, WA",2013,22717696,2441747,117152,936815,971256,20.8425549713193,1.03676392884401,0.0427532792057786
"1964","34580","Mount Vernon-Anacortes, WA",2014,21087934,0,0,1026038,993174,NA,0.967969997212579,0.0470967900411676
"1965","34580","Mount Vernon-Anacortes, WA",2015,10033278,2630450,125705,1002069,946168,20.925579730321,0.944214420364266,0.094302978547988
"1966","34620","Muncie, IN",2006,6152275,1213038,92804,2133131,237937,13.0709667686738,0.111543547958377,0.0386746366181616
"1967","34620","Muncie, IN",2007,6130497,1205650,91197,2093244,238024,13.2202813689047,0.113710585101402,0.0388262158842913
"1968","34620","Muncie, IN",2008,7938983,1124755,86048,2096050,239840,13.0712509297136,0.114424751317955,0.030210418639264
"1969","34620","Muncie, IN",2009,7740482,1059479,81178,1933394,210250,13.0513070043608,0.108746587607079,0.0271623911792573
"1970","34620","Muncie, IN",2010,7574439,1050651,77920,1991693,198647,13.4837140657084,0.0997377607894389,0.0262259686823011
"1971","34620","Muncie, IN",2011,7741224,1038257,75997,1986808,203820,13.6618155979841,0.102586661620046,0.0263291696506909
"1972","34620","Muncie, IN",2012,13000098,1041577,78466,2010931,210435,13.2742461703158,0.104645559693495,0.0161871856658311
"1973","34620","Muncie, IN",2013,15033564,1073343,79799,1986082,228839,13.4505820874948,0.115221325202081,0.0152218728705981
"1974","34620","Muncie, IN",2014,13181122,0,0,1922062,238334,NA,0.123999121776509,0.0180814652955947
"1975","34620","Muncie, IN",2015,7740482,1058275,78414,1902051,247225,13.4959956130283,0.129978113100017,0.0319392254900922
"1976","34740","Muskegon, MI",2006,2691184,553740,40983,493631,264708,13.5114559695483,0.536246710599618,0.0983611674266791
"1977","34740","Muskegon, MI",2007,2652413,554256,40070,529377,296351,13.8321936610931,0.559810872025041,0.111728829560102
"1978","34740","Muskegon, MI",2008,3132568,513873,39230,611162,371345,13.0989803721642,0.607604857631855,0.118543316537742
"1979","34740","Muskegon, MI",2009,2602509,530039,38607,617828,524491,13.7290905794286,0.848927209514622,0.201532828512793
"1980","34740","Muskegon, MI",2010,2817880,595217,42915,643174,508442,13.869672608645,0.790520139184731,0.180434227149488
"1981","34740","Muskegon, MI",2011,3396545,676887,48360,739290,597200,13.9968362282878,0.807802080374413,0.175825728792052
"1982","34740","Muskegon, MI",2012,3469126,722782,50871,718863,583529,14.2081343004855,0.811738815323643,0.168206343615078
"1983","34740","Muskegon, MI",2013,7623172,741231,54161,730956,553198,13.685696349772,0.756814363655268,0.072567954651948
"1984","34740","Muskegon, MI",2014,4157358,0,0,708461,509291,NA,0.718869493168996,0.122503522669926
"1985","34740","Muskegon, MI",2015,2602509,849739,58528,652037,495018,14.5185039639147,0.759186978653052,0.190207987753356
"1986","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2006,2517356,1125221,74264,500096,464872,15.1516347086071,0.929565523419503,0.184666769419979
"1987","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2007,2081394,887380,64688,368418,279759,13.717845659164,0.759352148917805,0.134409439058631
"1988","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2008,2468546,931537,68165,382200,243722,13.6659135920194,0.637681841967556,0.0987309938725063
"1989","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2009,2686158,939469,65488,398475,280740,14.3456663816272,0.704536043666478,0.104513584085523
"1990","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2010,4725622,1468036,84068,576924,334223,17.4624827520579,0.579318939756363,0.0707257161067898
"1991","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2011,5158677,1414464,84474,723982,453691,16.7443710490802,0.626660607584166,0.0879471616462903
"1992","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2012,8990406,1454895,87111,948399,520332,16.7016220683955,0.548642501731866,0.0578763628694855
"1993","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2013,10186341,1246793,79636,1019384,1170121,15.6561479732784,1.14787067483892,0.114871571646777
"1994","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2014,8948328,0,0,466867,513739,NA,1.10039690104462,0.0574117309960028
"1995","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2015,2686158,795067,40868,412944,449581,19.454512087697,1.08872147312953,0.167369529268196
"1996","34940","Naples-Immokalee-Marco Island, FL",2006,5448438,1559896,96956,1122476,786851,16.0887000288791,0.700995834209373,0.144417721189082
"1997","34940","Naples-Immokalee-Marco Island, FL",2007,6632418,1837801,97264,1249453,1152895,18.8949765586445,0.92271978217668,0.17382725274553
"1998","34940","Naples-Immokalee-Marco Island, FL",2008,8155475,2334927,127649,1242071,1068169,18.2917766688341,0.85999029041013,0.130975694242212
"1999","34940","Naples-Immokalee-Marco Island, FL",2009,8687355,2384989,130274,1211859,1075712,18.3074826903296,0.887654421842805,0.123825030748715
"2000","34940","Naples-Immokalee-Marco Island, FL",2010,9251135,2444315,131326,1172300,1142977,18.6125748138221,0.974986778128465,0.123549921171835
"2001","34940","Naples-Immokalee-Marco Island, FL",2011,9580174,2499362,136306,1277616,1260770,18.3364048537849,0.986814504514659,0.131601993867752
"2002","34940","Naples-Immokalee-Marco Island, FL",2012,18541606,2456153,135319,1323444,1354270,18.150836172304,1.02329225868265,0.0730395198776201
"2003","34940","Naples-Immokalee-Marco Island, FL",2013,19256087,2176785,118329,1448557,1433583,18.3960398549806,0.98966281616809,0.0744483030223119
"2004","34940","Naples-Immokalee-Marco Island, FL",2014,19301190,0,0,1267540,1428059,NA,1.12663821260079,0.0739881323379543
"2005","34940","Naples-Immokalee-Marco Island, FL",2015,8687355,2273241,122069,1187405,1392361,18.6225905020931,1.17260833498259,0.160274444868432
"2006","34980","Nashville-Davidson--Murfreesboro--Franklin, TN",2006,34657149,6051924,415148,7910897,8495864,14.5777505853334,1.07394445914288,0.24514030279871
"2007","34980","Nashville-Davidson--Murfreesboro--Franklin, TN",2007,42162376,6409606,431131,9080855,8721017,14.8669569110085,0.960373995620456,0.206843584906126
"2008","34980","Nashville-Davidson--Murfreesboro--Franklin, TN",2008,60787258,7057265,478908,10310643,10035091,14.7361601810786,0.97327499361582,0.165085436161638
"2009","34980","Nashville-Davidson--Murfreesboro--Franklin, TN",2009,65195901,8319713,535520,11165443,12336571,15.5357652375261,1.10488862824341,0.189223107753354
"2010","34980","Nashville-Davidson--Murfreesboro--Franklin, TN",2010,70919929,8470712,531947,9602935,10717620,15.9239773887248,1.11607753254604,0.151122824728152
"2011","34980","Nashville-Davidson--Murfreesboro--Franklin, TN",2011,74176041,9232449,594495,9371897,11407844,15.5299018494689,1.21723958340558,0.15379418807213
"2012","34980","Nashville-Davidson--Murfreesboro--Franklin, TN",2012,127207765,9959347,584471,10635653,13534840,17.0399335467457,1.27259134911603,0.106399479622962
"2013","34980","Nashville-Davidson--Murfreesboro--Franklin, TN",2013,164483871,14430182,817024,11109868,14531619,17.6618826374745,1.30799204815035,0.0883467717026188
"2014","34980","Nashville-Davidson--Murfreesboro--Franklin, TN",2014,160305836,0,0,10909195,15447846,NA,1.41603903862751,0.0963648385202894
"2015","34980","Nashville-Davidson--Murfreesboro--Franklin, TN",2015,65195901,11057270,678389,11116183,15906087,16.2993061503061,1.43089466951021,0.243973727734816
"2016","35100","New Bern, NC",2012,1170812,857716,50196,60380,65607,17.0873376364651,1.08656840013249,0.0560354694007236
"2017","35100","New Bern, NC",2013,2619826,665724,41679,59235,64481,15.9726480961635,1.0885625052756,0.0246127032864015
"2018","35100","New Bern, NC",2014,1216819,0,0,95853,57898,NA,0.604029086204918,0.0475814398032904
"2019","35300","New Haven-Milford, CT",2007,1175261,129809,27216,12442,344217,4.76958406819518,27.6657289824787,0.292885580309395
"2020","35300","New Haven-Milford, CT",2008,1455890,273240,24794,88979,343788,11.0204081632653,3.86369817597411,0.236135971811057
"2021","35300","New Haven-Milford, CT",2009,1455721,271975,22517,82776,383947,12.0786516853933,4.63838552237363,0.263750402721401
"2022","35300","New Haven-Milford, CT",2010,1550570,300990,23114,81074,460127,13.021978021978,5.67539531785776,0.296747002715131
"2023","35300","New Haven-Milford, CT",2011,1390857,332428,25549,82875,64510,13.0113898782731,0.778401206636501,0.0463814755938245
"2024","35300","New Haven-Milford, CT",2012,2818028,285855,21675,83169,60193,13.1882352941176,0.72374322163306,0.0213599722926813
"2025","35300","New Haven-Milford, CT",2013,3207395,272394,19613,78965,62114,13.8884413399276,0.786601658962832,0.0193658716809124
"2026","35300","New Haven-Milford, CT",2014,2913702,0,0,74894,65307,NA,0.871992415947873,0.0224137540489728
"2027","35300","New Haven-Milford, CT",2015,1455721,263566,19165,72693,72112,13.7524654317767,0.992007483526612,0.049536964844225
"2028","35380","New Orleans-Metairie, LA",2006,84811367,5058228,409666,9309792,3455703,12.3471999140763,0.371190140445673,0.0407457528658865
"2029","35380","New Orleans-Metairie, LA",2007,82777276,5523164,432926,10713948,12731081,12.757755366968,1.18827168099005,0.153799226251417
"2030","35380","New Orleans-Metairie, LA",2008,97212649,6001880,511678,14377711,13088458,11.7297988187884,0.910329745812807,0.134637396826827
"2031","35380","New Orleans-Metairie, LA",2009,102239240,7027001,588534,17520726,14857457,11.9398386499336,0.847993228134496,0.145320495340145
"2032","35380","New Orleans-Metairie, LA",2010,118211735,7469699,616481,18023653,17318212,12.1166735065639,0.960860265119396,0.146501631162084
"2033","35380","New Orleans-Metairie, LA",2011,128577300,8042241,669074,22730732,18856214,12.0199574337069,0.829547152287045,0.146652745080197
"2034","35380","New Orleans-Metairie, LA",2012,223101993,8682549,737871,27016272,19850503,11.76702838301,0.73476099885284,0.0889750142214104
"2035","35380","New Orleans-Metairie, LA",2013,233791641,9075946,801970,25031514,21596792,11.3170642293353,0.86278408888891,0.0923762368390237
"2036","35380","New Orleans-Metairie, LA",2014,239229379,0,0,22713581,22193558,NA,0.977105195345463,0.0927710387945287
"2037","35380","New Orleans-Metairie, LA",2015,102239240,8686120,815315,21808354,23460751,10.6536982638612,1.07576899201104,0.229469145114928
"2038","35620","New York-Newark-Jersey City, NY-NJ-PA",2006,9207139017,369416589,30337651,3510272381,6472534756,12.1768356093226,1.84388390799352,0.702990879582589
"2039","35620","New York-Newark-Jersey City, NY-NJ-PA",2007,10066394088,397459875,33046386,4010179356,4942734721,12.0273325803312,1.23254704645684,0.491013433190755
"2040","35620","New York-Newark-Jersey City, NY-NJ-PA",2008,11288941245,416554856,34278546,4116040058,5292016173,12.1520573247185,1.28570570218683,0.468778786083584
"2041","35620","New York-Newark-Jersey City, NY-NJ-PA",2009,11702728924,440155427,35930187,3977818594,965218107,12.2502960254563,0.242650106884185,0.0824780368124675
"2042","35620","New York-Newark-Jersey City, NY-NJ-PA",2010,11868786229,415622956,34257059,4039137862,5598128175,12.1324762875879,1.38597105775143,0.471668127387923
"2043","35620","New York-Newark-Jersey City, NY-NJ-PA",2011,12148156881,413309946,33716180,4059614967,6171958420,12.2585045518205,1.52033098463054,0.508057187642439
"2044","35620","New York-Newark-Jersey City, NY-NJ-PA",2012,24624110050,890246429,55829710,4174328329,6341236349,15.9457469687734,1.5191033980116,0.257521442851089
"2045","35620","New York-Newark-Jersey City, NY-NJ-PA",2013,28487204449,903565932,57230054,4253651282,6816240475,15.7883117146805,1.60244458774606,0.239273758406268
