ntdid,name,mode,tos,exp_type,total
5004,NA,MB,DO,Non-Vehicle Maintenance                           ,63078
5004,NA,MB,DO,General Administration                            ,707759
5004,NA,MB,DO,Total                                             ,0
5005,NA,DR,DO,Vehicle Operations                                ,1821320
5005,NA,DR,DO,Vehicle Maintenance                               ,137833
5005,NA,DR,DO,Non-Vehicle Maintenance                           ,6895
5005,NA,DR,DO,General Administration                            ,240503
5005,NA,DR,DO,Total                                             ,2206551
5005,NA,DR,PT,Vehicle Operations                                ,2947937
5005,NA,DR,PT,Vehicle Maintenance                               ,492317
5005,NA,DR,PT,Non-Vehicle Maintenance                           ,246158
5005,NA,DR,PT,General Administration                            ,1163439
5005,NA,DR,PT,Total                                             ,4849851
5005,NA,MB,DO,Vehicle Operations                                ,27565803
5005,NA,MB,DO,Vehicle Maintenance                               ,6678717
5005,NA,MB,DO,Non-Vehicle Maintenance                           ,1283434
5005,NA,MB,DO,General Administration                            ,4906095
5005,NA,MB,DO,Total                                             ,0
5006,NA,DR,DO,Vehicle Operations                                ,407418
5006,NA,DR,DO,Vehicle Maintenance                               ,62657
5006,NA,DR,DO,Non-Vehicle Maintenance                           ,14846
5006,NA,DR,DO,General Administration                            ,156154
5006,NA,DR,DO,Total                                             ,641075
5006,NA,MB,DO,Vehicle Operations                                ,4334549
5006,NA,MB,DO,Vehicle Maintenance                               ,934304
5006,NA,MB,DO,Non-Vehicle Maintenance                           ,188827
5006,NA,MB,DO,General Administration                            ,1428239
5006,NA,MB,DO,Total                                             ,0
5008,NA,DR,PT,Vehicle Operations                                ,16740909
5008,NA,DR,PT,Vehicle Maintenance                               ,2322841
5008,NA,DR,PT,Non-Vehicle Maintenance                           ,343941
5008,NA,DR,PT,General Administration                            ,6727150
5008,NA,DR,PT,Total                                             ,21833410
5008,NA,MB,DO,Vehicle Operations                                ,94152797
5008,NA,MB,DO,Vehicle Maintenance                               ,18436885
5008,NA,MB,DO,Non-Vehicle Maintenance                           ,3849660
5008,NA,MB,DO,General Administration                            ,17624888
5008,NA,MB,DO,Total                                             ,0
5008,NA,MB,PT,Vehicle Operations                                ,1544595
5008,NA,MB,PT,Vehicle Maintenance                               ,302459
5008,NA,MB,PT,Non-Vehicle Maintenance                           ,63156
5008,NA,MB,PT,General Administration                            ,289140
5008,NA,MB,PT,Total                                             ,0
5008,NA,VP,DO,Vehicle Operations                                ,37484
5008,NA,VP,DO,Vehicle Maintenance                               ,21797
5008,NA,VP,DO,Non-Vehicle Maintenance                           ,15000
5008,NA,VP,DO,General Administration                            ,59657
5008,NA,VP,DO,Total                                             ,0
5009,NA,DR,PT,Vehicle Operations                                ,186808
5009,NA,DR,PT,Vehicle Maintenance                               ,58186
5009,NA,DR,PT,Non-Vehicle Maintenance                           ,460
5009,NA,DR,PT,General Administration                            ,62789
5009,NA,DR,PT,Total                                             ,0
5009,NA,DT,PT,Vehicle Operations                                ,713471
5009,NA,DT,PT,Vehicle Maintenance                               ,222229
5009,NA,DT,PT,Non-Vehicle Maintenance                           ,1754
5009,NA,DT,PT,General Administration                            ,234670
5009,NA,DT,PT,Total                                             ,738088
5009,NA,MB,DO,Vehicle Operations                                ,1819393
5009,NA,MB,DO,Vehicle Maintenance                               ,377909
5009,NA,MB,DO,Non-Vehicle Maintenance                           ,37604
5009,NA,MB,DO,General Administration                            ,581287
5009,NA,MB,DO,Total                                             ,0
5009,NA,MB,PT,Vehicle Operations                                ,80694
5009,NA,MB,PT,Vehicle Maintenance                               ,25134
5009,NA,MB,PT,Non-Vehicle Maintenance                           ,1323
5009,NA,MB,PT,General Administration                            ,26134
5009,NA,MB,PT,Total                                             ,0
5010,NA,DR,DO,Vehicle Operations                                ,3271273
5010,NA,DR,DO,Vehicle Maintenance                               ,864625
5010,NA,DR,DO,Non-Vehicle Maintenance                           ,47050
5010,NA,DR,DO,General Administration                            ,587672
5010,NA,DR,DO,Total                                             ,90522
5010,NA,DT,PT,Vehicle Operations                                ,882699
5010,NA,DT,PT,Vehicle Maintenance                               ,49576
5010,NA,DT,PT,Non-Vehicle Maintenance                           ,168076
5010,NA,DT,PT,General Administration                            ,206162
5010,NA,DT,PT,Total                                             ,94522
5010,NA,MB,DO,Vehicle Operations                                ,17167798
5010,NA,MB,DO,Vehicle Maintenance                               ,4698282
5010,NA,MB,DO,Non-Vehicle Maintenance                           ,1613026
5010,NA,MB,DO,General Administration                            ,6333561
5010,NA,MB,DO,Total                                             ,0
5011,NA,DR,DO,Vehicle Operations                                ,2979790
5011,NA,DR,DO,Vehicle Maintenance                               ,734547
5011,NA,DR,DO,Non-Vehicle Maintenance                           ,91152
5011,NA,DR,DO,General Administration                            ,942679
5011,NA,DR,DO,Total                                             ,4718168
5011,NA,MB,DO,Vehicle Operations                                ,5784298
5011,NA,MB,DO,Vehicle Maintenance                               ,1425888
5011,NA,MB,DO,Non-Vehicle Maintenance                           ,176943
5011,NA,MB,DO,General Administration                            ,1829905
5011,NA,MB,DO,Total                                             ,0
5012,NA,DR,PT,Vehicle Operations                                ,3807315
5012,NA,DR,PT,Vehicle Maintenance                               ,709610
5012,NA,DR,PT,Non-Vehicle Maintenance                           ,64887
5012,NA,DR,PT,General Administration                            ,2375023
5012,NA,DR,PT,Total                                             ,6956835
5012,NA,MB,DO,Vehicle Operations                                ,43946273
5012,NA,MB,DO,Vehicle Maintenance                               ,17622132
5012,NA,MB,DO,Non-Vehicle Maintenance                           ,2666513
5012,NA,MB,DO,General Administration                            ,12726795
5012,NA,MB,DO,Total                                             ,0
5015,NA,DR,DO,Vehicle Operations                                ,10521026
5015,NA,DR,DO,Vehicle Maintenance                               ,3385490
5015,NA,DR,DO,Non-Vehicle Maintenance                           ,1356679
5015,NA,DR,DO,General Administration                            ,5230736
5015,NA,DR,DO,Total                                             ,19879113
5015,NA,DR,PT,Vehicle Operations                                ,2665265
5015,NA,DR,PT,Vehicle Maintenance                               ,474806
5015,NA,DR,PT,Non-Vehicle Maintenance                           ,18485
5015,NA,DR,PT,General Administration                            ,919900
5015,NA,DR,PT,Total                                             ,3956102
5015,NA,HR,DO,Vehicle Operations                                ,6354125
5015,NA,HR,DO,Vehicle Maintenance                               ,5515688
5015,NA,HR,DO,Non-Vehicle Maintenance                           ,8683286
5015,NA,HR,DO,General Administration                            ,1999509
5015,NA,HR,DO,Total                                             ,0
5015,NA,LR,DO,Vehicle Operations                                ,4697084
5015,NA,LR,DO,Vehicle Maintenance                               ,2493406
5015,NA,LR,DO,Non-Vehicle Maintenance                           ,3980168
5015,NA,LR,DO,General Administration                            ,1473338
5015,NA,LR,DO,Total                                             ,0
5015,NA,MB,DO,Vehicle Operations                                ,77664699
5015,NA,MB,DO,Vehicle Maintenance                               ,31019110
5015,NA,MB,DO,Non-Vehicle Maintenance                           ,6843260
5015,NA,MB,DO,General Administration                            ,27780558
5015,NA,MB,DO,Total                                             ,0
5016,NA,DR,PT,Vehicle Operations                                ,5209583
5016,NA,DR,PT,Vehicle Maintenance                               ,1247480
5016,NA,DR,PT,Non-Vehicle Maintenance                           ,64379
5016,NA,DR,PT,General Administration                            ,1248132
5016,NA,DR,PT,Total                                             ,7249146
5016,NA,MB,DO,Vehicle Operations                                ,43745967
5016,NA,MB,DO,Vehicle Maintenance                               ,13575007
5016,NA,MB,DO,Non-Vehicle Maintenance                           ,6838166
5016,NA,MB,DO,General Administration                            ,15069343
5016,NA,MB,DO,Total                                             ,0
5017,NA,DR,DO,Vehicle Operations                                ,7461164
5017,NA,DR,DO,Vehicle Maintenance                               ,1953304
5017,NA,DR,DO,Non-Vehicle Maintenance                           ,1141496
5017,NA,DR,DO,General Administration                            ,3116537
5017,NA,DR,DO,Total                                             ,13672501
5017,NA,MB,DO,Vehicle Operations                                ,21722450
5017,NA,MB,DO,Vehicle Maintenance                               ,5287585
5017,NA,MB,DO,Non-Vehicle Maintenance                           ,1409492
5017,NA,MB,DO,General Administration                            ,3603012
5017,NA,MB,DO,Total                                             ,0
5017,NA,TB,DO,Vehicle Operations                                ,3513273
5017,NA,TB,DO,Vehicle Maintenance                               ,1363400
5017,NA,TB,DO,Non-Vehicle Maintenance                           ,1287732
5017,NA,TB,DO,General Administration                            ,1066126
5017,NA,TB,DO,Total                                             ,0
5019,NA,DR,DO,Vehicle Operations                                ,141317
5019,NA,DR,DO,Vehicle Maintenance                               ,10737
5019,NA,DR,DO,Non-Vehicle Maintenance                           ,6705
5019,NA,DR,DO,General Administration                            ,22536
5019,NA,DR,DO,Total                                             ,181295
5019,NA,DR,PT,Vehicle Operations                                ,123648
5019,NA,DR,PT,Vehicle Maintenance                               ,9154
5019,NA,DR,PT,Non-Vehicle Maintenance                           ,7831
5019,NA,DR,PT,General Administration                            ,12869
5019,NA,DR,PT,Total                                             ,0
5019,NA,MB,DO,Vehicle Operations                                ,534672
5019,NA,MB,DO,Vehicle Maintenance                               ,170335
5019,NA,MB,DO,Non-Vehicle Maintenance                           ,23684
5019,NA,MB,DO,General Administration                            ,164056
5019,NA,MB,DO,Total                                             ,0
5020,NA,DR,PT,Vehicle Operations                                ,142101
5020,NA,DR,PT,Vehicle Maintenance                               ,76697
5020,NA,DR,PT,Non-Vehicle Maintenance                           ,48476
5020,NA,DR,PT,General Administration                            ,99652
5020,NA,DR,PT,Total                                             ,249852
5020,NA,MB,PT,Vehicle Operations                                ,752088
5020,NA,MB,PT,Vehicle Maintenance                               ,420812
5020,NA,MB,PT,Non-Vehicle Maintenance                           ,112745
5020,NA,MB,PT,General Administration                            ,238637
5020,NA,MB,PT,Total                                             ,0
5021,NA,DR,DO,Vehicle Operations                                ,2185326
5021,NA,DR,DO,Vehicle Maintenance                               ,674304
5021,NA,DR,DO,Non-Vehicle Maintenance                           ,61164
5021,NA,DR,DO,General Administration                            ,722749
5021,NA,DR,DO,Total                                             ,1581541
5021,NA,MB,DO,Vehicle Operations                                ,2185326
5021,NA,MB,DO,Vehicle Maintenance                               ,674304
5021,NA,MB,DO,Non-Vehicle Maintenance                           ,61164
5021,NA,MB,DO,General Administration                            ,722749
5021,NA,MB,DO,Total                                             ,0
5022,NA,DR,DO,Vehicle Operations                                ,2975065
5022,NA,DR,DO,Vehicle Maintenance                               ,590950
5022,NA,DR,DO,Non-Vehicle Maintenance                           ,69008
5022,NA,DR,DO,General Administration                            ,873934
5022,NA,DR,DO,Total                                             ,4508957
5022,NA,MB,DO,Vehicle Operations                                ,12952961
5022,NA,MB,DO,Vehicle Maintenance                               ,3934113
5022,NA,MB,DO,Non-Vehicle Maintenance                           ,516434
5022,NA,MB,DO,General Administration                            ,3068012
5022,NA,MB,DO,Total                                             ,0
5024,NA,DR,DO,Vehicle Operations                                ,594325
5024,NA,DR,DO,Vehicle Maintenance                               ,21919
5024,NA,DR,DO,Non-Vehicle Maintenance                           ,32314
5024,NA,DR,DO,General Administration                            ,110815
5024,NA,DR,DO,Total                                             ,727804
5024,NA,MB,DO,Vehicle Operations                                ,4379046
5024,NA,MB,DO,Vehicle Maintenance                               ,1419370
5024,NA,MB,DO,Non-Vehicle Maintenance                           ,290834
5024,NA,MB,DO,General Administration                            ,1168629
5024,NA,MB,DO,Total                                             ,0
5025,NA,DR,PT,Vehicle Operations                                ,340685
5025,NA,DR,PT,Vehicle Maintenance                               ,124822
5025,NA,DR,PT,Non-Vehicle Maintenance                           ,12503
5025,NA,DR,PT,General Administration                            ,159682
5025,NA,DR,PT,Total                                             ,573923
5025,NA,MB,DO,Vehicle Operations                                ,7358939
5025,NA,MB,DO,Vehicle Maintenance                               ,1433617
5025,NA,MB,DO,Non-Vehicle Maintenance                           ,520567
5025,NA,MB,DO,General Administration                            ,2094929
5025,NA,MB,DO,Total                                             ,0
5026,NA,DR,PT,Vehicle Operations                                ,155252
5026,NA,DR,PT,Vehicle Maintenance                               ,91494
5026,NA,DR,PT,Non-Vehicle Maintenance                           ,12183
5026,NA,DR,PT,General Administration                            ,111917
5026,NA,DR,PT,Total                                             ,298160
5026,NA,MB,PT,Vehicle Operations                                ,751742
5026,NA,MB,PT,Vehicle Maintenance                               ,313769
5026,NA,MB,PT,Non-Vehicle Maintenance                           ,59287
5026,NA,MB,PT,General Administration                            ,281649
5026,NA,MB,PT,Total                                             ,0
5027,NA,CR,PT,Vehicle Operations                                ,4315040
5027,NA,CR,PT,Vehicle Maintenance                               ,2442997
5027,NA,CR,PT,Non-Vehicle Maintenance                           ,1879121
5027,NA,CR,PT,General Administration                            ,6954057
5027,NA,CR,PT,Total                                             ,0
5027,NA,LR,DO,Vehicle Operations                                ,7730722
5027,NA,LR,DO,Vehicle Maintenance                               ,4182243
5027,NA,LR,DO,Non-Vehicle Maintenance                           ,5224328
5027,NA,LR,DO,General Administration                            ,8598830
5027,NA,LR,DO,Total                                             ,0
5027,NA,MB,DO,Vehicle Operations                                ,154424331
5027,NA,MB,DO,Vehicle Maintenance                               ,39719709
5027,NA,MB,DO,Non-Vehicle Maintenance                           ,9114704
5027,NA,MB,DO,General Administration                            ,36983938
5027,NA,MB,DO,Total                                             ,0
5028,NA,DR,DO,Vehicle Operations                                ,2178608
5028,NA,DR,DO,Vehicle Maintenance                               ,331920
5028,NA,DR,DO,Non-Vehicle Maintenance                           ,43732
5028,NA,DR,DO,General Administration                            ,322768
5028,NA,DR,DO,Total                                             ,2627721
5028,NA,MB,DO,Vehicle Operations                                ,4238336
5028,NA,MB,DO,Vehicle Maintenance                               ,826963
5028,NA,MB,DO,Non-Vehicle Maintenance                           ,125919
5028,NA,MB,DO,General Administration                            ,794028
5028,NA,MB,DO,Total                                             ,0
5029,NA,DR,DO,Vehicle Operations                                ,1582724
5029,NA,DR,DO,Vehicle Maintenance                               ,361896
5029,NA,DR,DO,Non-Vehicle Maintenance                           ,98860
5029,NA,DR,DO,General Administration                            ,349916
5029,NA,DR,DO,Total                                             ,1579641
5029,NA,MB,DO,Vehicle Operations                                ,3031739
5029,NA,MB,DO,Vehicle Maintenance                               ,801076
5029,NA,MB,DO,Non-Vehicle Maintenance                           ,222992
5029,NA,MB,DO,General Administration                            ,888849
5029,NA,MB,DO,Total                                             ,0
5030,NA,DR,DO,Vehicle Operations                                ,519039
5030,NA,DR,DO,Vehicle Maintenance                               ,228245
5030,NA,DR,DO,Non-Vehicle Maintenance                           ,20644
5030,NA,DR,DO,General Administration                            ,199583
5030,NA,DR,DO,Total                                             ,96751
5030,NA,MB,DO,Vehicle Operations                                ,1672629
5030,NA,MB,DO,Vehicle Maintenance                               ,520306
5030,NA,MB,DO,Non-Vehicle Maintenance                           ,48883
5030,NA,MB,DO,General Administration                            ,376027
5030,NA,MB,DO,Total                                             ,0
5031,NA,DR,DO,Vehicle Operations                                ,10070879
5031,NA,DR,DO,Vehicle Maintenance                               ,2158294
5031,NA,DR,DO,Non-Vehicle Maintenance                           ,542345
5031,NA,DR,DO,General Administration                            ,3907501
5031,NA,DR,DO,Total                                             ,1325891
5031,NA,DR,PT,Vehicle Operations                                ,3270766
5031,NA,DR,PT,Vehicle Maintenance                               ,726701
5031,NA,DR,PT,Non-Vehicle Maintenance                           ,0
5031,NA,DR,PT,General Administration                            ,781018
5031,NA,DR,PT,Total                                             ,291019
5031,NA,MB,DO,Vehicle Operations                                ,46244404
5031,NA,MB,DO,Vehicle Maintenance                               ,15535913
5031,NA,MB,DO,Non-Vehicle Maintenance                           ,2199620
5031,NA,MB,DO,General Administration                            ,13250742
5031,NA,MB,DO,Total                                             ,0
5031,NA,MB,PT,Vehicle Operations                                ,942031
5031,NA,MB,PT,Vehicle Maintenance                               ,306514
5031,NA,MB,PT,Non-Vehicle Maintenance                           ,0
5031,NA,MB,PT,General Administration                            ,233499
5031,NA,MB,PT,Total                                             ,0
5032,NA,DR,DO,Vehicle Operations                                ,7740918
5032,NA,DR,DO,Vehicle Maintenance                               ,701761
5032,NA,DR,DO,Non-Vehicle Maintenance                           ,296455
5032,NA,DR,DO,General Administration                            ,4107532
5032,NA,DR,DO,Total                                             ,1816623
5032,NA,DR,PT,Vehicle Operations                                ,72489
5032,NA,DR,PT,Vehicle Maintenance                               ,16177
5032,NA,DR,PT,Non-Vehicle Maintenance                           ,0
5032,NA,DR,PT,General Administration                            ,12270
5032,NA,DR,PT,Total                                             ,2973
5032,NA,MB,DO,Vehicle Operations                                ,7932543
5032,NA,MB,DO,Vehicle Maintenance                               ,2820392
5032,NA,MB,DO,Non-Vehicle Maintenance                           ,640678
5032,NA,MB,DO,General Administration                            ,2924919
5032,NA,MB,DO,Total                                             ,0
5033,NA,DR,PT,Vehicle Operations                                ,6571900
5033,NA,DR,PT,Vehicle Maintenance                               ,1187693
5033,NA,DR,PT,Non-Vehicle Maintenance                           ,118769
5033,NA,DR,PT,General Administration                            ,574844
5033,NA,DR,PT,Total                                             ,4171145
5033,NA,DT,PT,Vehicle Operations                                ,117456
5033,NA,DT,PT,Vehicle Maintenance                               ,21227
5033,NA,DT,PT,Non-Vehicle Maintenance                           ,2123
5033,NA,DT,PT,General Administration                            ,9963
5033,NA,DT,PT,Total                                             ,898
5033,NA,MB,DO,Vehicle Operations                                ,16888975
5033,NA,MB,DO,Vehicle Maintenance                               ,3364210
5033,NA,MB,DO,Non-Vehicle Maintenance                           ,762483
5033,NA,MB,DO,General Administration                            ,5734989
5033,NA,MB,DO,Total                                             ,0
5033,NA,VP,DO,Vehicle Operations                                ,52551
5033,NA,VP,DO,Vehicle Maintenance                               ,67854
5033,NA,VP,DO,Non-Vehicle Maintenance                           ,40131
5033,NA,VP,DO,General Administration                            ,104757
5033,NA,VP,DO,Total                                             ,0
5034,NA,DR,DO,Vehicle Operations                                ,1216953
5034,NA,DR,DO,Vehicle Maintenance                               ,551870
5034,NA,DR,DO,Non-Vehicle Maintenance                           ,66193
5034,NA,DR,DO,General Administration                            ,362195
5034,NA,DR,DO,Total                                             ,2197211
5034,NA,MB,DO,Vehicle Operations                                ,1150664
5034,NA,MB,DO,Vehicle Maintenance                               ,521806
5034,NA,MB,DO,Non-Vehicle Maintenance                           ,62587
5034,NA,MB,DO,General Administration                            ,342465
5034,NA,MB,DO,Total                                             ,0
5035,NA,DR,PT,Vehicle Operations                                ,2016170
5035,NA,DR,PT,Vehicle Maintenance                               ,439557
5035,NA,DR,PT,Non-Vehicle Maintenance                           ,185801
5035,NA,DR,PT,General Administration                            ,979089
5035,NA,DR,PT,Total                                             ,2088338
5035,NA,MB,DO,Vehicle Operations                                ,5144111
5035,NA,MB,DO,Vehicle Maintenance                               ,2125688
5035,NA,MB,DO,Non-Vehicle Maintenance                           ,400271
5035,NA,MB,DO,General Administration                            ,994279
5035,NA,MB,DO,Total                                             ,0
5035,NA,VP,DO,Vehicle Operations                                ,12327
5035,NA,VP,DO,Vehicle Maintenance                               ,27483
5035,NA,VP,DO,Non-Vehicle Maintenance                           ,7199
5035,NA,VP,DO,General Administration                            ,21750
5035,NA,VP,DO,Total                                             ,0
5036,NA,DR,DO,Vehicle Operations                                ,3689416
5036,NA,DR,DO,Vehicle Maintenance                               ,408639
5036,NA,DR,DO,Non-Vehicle Maintenance                           ,125680
5036,NA,DR,DO,General Administration                            ,1102141
5036,NA,DR,DO,Total                                             ,3336524
5036,NA,DR,PT,Vehicle Operations                                ,3887697
5036,NA,DR,PT,Vehicle Maintenance                               ,406084
5036,NA,DR,PT,Non-Vehicle Maintenance                           ,120044
5036,NA,DR,PT,General Administration                            ,1695336
5036,NA,DR,PT,Total                                             ,5087475
5036,NA,MB,DO,Vehicle Operations                                ,17634811
5036,NA,MB,DO,Vehicle Maintenance                               ,4590144
5036,NA,MB,DO,Non-Vehicle Maintenance                           ,448741
5036,NA,MB,DO,General Administration                            ,4949242
5036,NA,MB,DO,Total                                             ,0
5037,NA,DR,DO,Vehicle Operations                                ,278730
5037,NA,DR,DO,Vehicle Maintenance                               ,39902
5037,NA,DR,DO,Non-Vehicle Maintenance                           ,0
5037,NA,DR,DO,General Administration                            ,10985
5037,NA,DR,DO,Total                                             ,0
5037,NA,MB,DO,Vehicle Operations                                ,1730204
5037,NA,MB,DO,Vehicle Maintenance                               ,453204
5037,NA,MB,DO,Non-Vehicle Maintenance                           ,33758
5037,NA,MB,DO,General Administration                            ,271097
5037,NA,MB,DO,Total                                             ,0
5039,NA,DR,DO,Vehicle Operations                                ,833254
5039,NA,DR,DO,Vehicle Maintenance                               ,227375
5039,NA,DR,DO,Non-Vehicle Maintenance                           ,67812
5039,NA,DR,DO,General Administration                            ,531386
5039,NA,DR,DO,Total                                             ,1659827
5039,NA,MB,DO,Vehicle Operations                                ,2461190
5039,NA,MB,DO,Vehicle Maintenance                               ,756914
5039,NA,MB,DO,Non-Vehicle Maintenance                           ,206762
5039,NA,MB,DO,General Administration                            ,1778244
5039,NA,MB,DO,Total                                             ,0
5040,NA,DR,PT,Vehicle Operations                                ,2002125
5040,NA,DR,PT,Vehicle Maintenance                               ,129005
5040,NA,DR,PT,Non-Vehicle Maintenance                           ,34484
5040,NA,DR,PT,General Administration                            ,277333
5040,NA,DR,PT,Total                                             ,2442947
5040,NA,DT,PT,Vehicle Operations                                ,1919051
5040,NA,DT,PT,Vehicle Maintenance                               ,123653
5040,NA,DT,PT,Non-Vehicle Maintenance                           ,33054
5040,NA,DT,PT,General Administration                            ,265824
5040,NA,DT,PT,Total                                             ,1573479
5040,NA,MB,DO,Vehicle Operations                                ,10964956
5040,NA,MB,DO,Vehicle Maintenance                               ,3019760
5040,NA,MB,DO,Non-Vehicle Maintenance                           ,616900
5040,NA,MB,DO,General Administration                            ,4843485
5040,NA,MB,DO,Total                                             ,0
5040,NA,MB,PT,Vehicle Operations                                ,230551
5040,NA,MB,PT,Vehicle Maintenance                               ,29225
5040,NA,MB,PT,Non-Vehicle Maintenance                           ,0
5040,NA,MB,PT,General Administration                            ,123534
5040,NA,MB,PT,Total                                             ,0
5041,NA,DR,DO,Vehicle Operations                                ,396099
5041,NA,DR,DO,Vehicle Maintenance                               ,79026
5041,NA,DR,DO,Non-Vehicle Maintenance                           ,19334
5041,NA,DR,DO,General Administration                            ,58544
5041,NA,DR,DO,Total                                             ,553003
5041,NA,MB,DO,Vehicle Operations                                ,1188302
5041,NA,MB,DO,Vehicle Maintenance                               ,237078
5041,NA,MB,DO,Non-Vehicle Maintenance                           ,58002
5041,NA,MB,DO,General Administration                            ,175630
5041,NA,MB,DO,Total                                             ,0
5042,NA,DR,DO,Vehicle Operations                                ,139448
5042,NA,DR,DO,Vehicle Maintenance                               ,7573
5042,NA,DR,DO,Non-Vehicle Maintenance                           ,5236
5042,NA,DR,DO,General Administration                            ,11598
5042,NA,DR,DO,Total                                             ,163855
5042,NA,MB,DO,Vehicle Operations                                ,564541
5042,NA,MB,DO,Vehicle Maintenance                               ,266455
5042,NA,MB,DO,Non-Vehicle Maintenance                           ,101448
5042,NA,MB,DO,General Administration                            ,285551
5042,NA,MB,DO,Total                                             ,0
5043,NA,DR,DO,Vehicle Operations                                ,815386
5043,NA,DR,DO,Vehicle Maintenance                               ,333045
5043,NA,DR,DO,Non-Vehicle Maintenance                           ,25530
5043,NA,DR,DO,General Administration                            ,263822
5043,NA,DR,DO,Total                                             ,1437783
5043,NA,MB,DO,Vehicle Operations                                ,3321488
5043,NA,MB,DO,Vehicle Maintenance                               ,842326
5043,NA,MB,DO,Non-Vehicle Maintenance                           ,63441
5043,NA,MB,DO,General Administration                            ,644375
5043,NA,MB,DO,Total                                             ,0
5044,NA,DR,DO,Vehicle Operations                                ,965714
5044,NA,DR,DO,Vehicle Maintenance                               ,160405
5044,NA,DR,DO,Non-Vehicle Maintenance                           ,30184
5044,NA,DR,DO,General Administration                            ,271416
5044,NA,DR,DO,Total                                             ,1427719
5044,NA,MB,DO,Vehicle Operations                                ,6549060
5044,NA,MB,DO,Vehicle Maintenance                               ,1570387
5044,NA,MB,DO,Non-Vehicle Maintenance                           ,184496
5044,NA,MB,DO,General Administration                            ,1253630
5044,NA,MB,DO,Total                                             ,0
5045,NA,DR,DO,Vehicle Operations                                ,462629
5045,NA,DR,DO,Vehicle Maintenance                               ,12925
5045,NA,DR,DO,Non-Vehicle Maintenance                           ,11775
5045,NA,DR,DO,General Administration                            ,127233
5045,NA,DR,DO,Total                                             ,604278
5045,NA,MB,DO,Vehicle Operations                                ,2824888
5045,NA,MB,DO,Vehicle Maintenance                               ,1750333
5045,NA,MB,DO,Non-Vehicle Maintenance                           ,337517
5045,NA,MB,DO,General Administration                            ,1212769
5045,NA,MB,DO,Total                                             ,0
5047,NA,DR,DO,Vehicle Operations                                ,808609
5047,NA,DR,DO,Vehicle Maintenance                               ,148302
5047,NA,DR,DO,Non-Vehicle Maintenance                           ,27107
5047,NA,DR,DO,General Administration                            ,137606
5047,NA,DR,DO,Total                                             ,1121624
5047,NA,MB,DO,Vehicle Operations                                ,4070553
5047,NA,MB,DO,Vehicle Maintenance                               ,788342
5047,NA,MB,DO,Non-Vehicle Maintenance                           ,110942
5047,NA,MB,DO,General Administration                            ,649185
5047,NA,MB,DO,Total                                             ,0
5050,NA,DR,PT,Vehicle Operations                                ,4570878
5050,NA,DR,PT,Vehicle Maintenance                               ,2262250
5050,NA,DR,PT,Non-Vehicle Maintenance                           ,565562
5050,NA,DR,PT,General Administration                            ,965929
5050,NA,DR,PT,Total                                             ,8364619
5050,NA,MB,DO,Vehicle Operations                                ,24164945
5050,NA,MB,DO,Vehicle Maintenance                               ,7780994
5050,NA,MB,DO,Non-Vehicle Maintenance                           ,3521914
5050,NA,MB,DO,General Administration                            ,10851075
5050,NA,MB,DO,Total                                             ,0
5050,NA,MB,PT,Vehicle Operations                                ,862690
5050,NA,MB,PT,Vehicle Maintenance                               ,552122
5050,NA,MB,PT,Non-Vehicle Maintenance                           ,138030
5050,NA,MB,PT,General Administration                            ,452491
5050,NA,MB,PT,Total                                             ,0
5051,NA,DR,DO,Vehicle Operations                                ,355774
5051,NA,DR,DO,Vehicle Maintenance                               ,55854
5051,NA,DR,DO,Non-Vehicle Maintenance                           ,898
5051,NA,DR,DO,General Administration                            ,54981
5051,NA,DR,DO,Total                                             ,467507
5051,NA,MB,DO,Vehicle Operations                                ,6499567
5051,NA,MB,DO,Vehicle Maintenance                               ,1288770
5051,NA,MB,DO,Non-Vehicle Maintenance                           ,87522
5051,NA,MB,DO,General Administration                            ,1457156
5051,NA,MB,DO,Total                                             ,0
5052,NA,DR,DO,Vehicle Operations                                ,529293
5052,NA,DR,DO,Vehicle Maintenance                               ,147837
5052,NA,DR,DO,Non-Vehicle Maintenance                           ,34429
5052,NA,DR,DO,General Administration                            ,205599
5052,NA,DR,DO,Total                                             ,917158
5052,NA,MB,DO,Vehicle Operations                                ,5889737
5052,NA,MB,DO,Vehicle Maintenance                               ,1354435
5052,NA,MB,DO,Non-Vehicle Maintenance                           ,310781
5052,NA,MB,DO,General Administration                            ,1435057
5052,NA,MB,DO,Total                                             ,0
5053,NA,DR,DO,Vehicle Operations                                ,139085
5053,NA,DR,DO,Vehicle Maintenance                               ,49684
5053,NA,DR,DO,Non-Vehicle Maintenance                           ,46811
5053,NA,DR,DO,General Administration                            ,17450
5053,NA,DR,DO,Total                                             ,253030
5053,NA,MB,DO,Vehicle Operations                                ,1344183
5053,NA,MB,DO,Vehicle Maintenance                               ,156899
5053,NA,MB,DO,Non-Vehicle Maintenance                           ,108446
5053,NA,MB,DO,General Administration                            ,378628
5053,NA,MB,DO,Total                                             ,0
5054,NA,DR,DO,Vehicle Operations                                ,1000852
5054,NA,DR,DO,Vehicle Maintenance                               ,141952
5054,NA,DR,DO,Non-Vehicle Maintenance                           ,34010
5054,NA,DR,DO,General Administration                            ,381578
5054,NA,DR,DO,Total                                             ,1558392
5054,NA,MB,DO,Vehicle Operations                                ,2666477
5054,NA,MB,DO,Vehicle Maintenance                               ,544415
