ntdid,name,mode,tos,exp_type,total
2166,"Orange-Newark-Elizabeth, Inc.",MB,DO,Non-Vehicle Maintenance,708772
2166,"Orange-Newark-Elizabeth, Inc.",MB,DO,Total,15077606
2166,"Orange-Newark-Elizabeth, Inc.",MB,DO,Vehicle Maintenance,4403391
2166,"Orange-Newark-Elizabeth, Inc.",MB,DO,Vehicle Operations,9014072
2169,"Trans-Bridge Lines, Inc. ",CB,DO,General Administration,3721821
2169,"Trans-Bridge Lines, Inc. ",CB,DO,Non-Vehicle Maintenance,292073
2169,"Trans-Bridge Lines, Inc. ",CB,DO,Total,16317713
2169,"Trans-Bridge Lines, Inc. ",CB,DO,Vehicle Maintenance,3240274
2169,"Trans-Bridge Lines, Inc. ",CB,DO,Vehicle Operations,9063545
2172,"Centro of Oswego, Inc.",MB,DO,General Administration,479236
2172,"Centro of Oswego, Inc.",MB,DO,Non-Vehicle Maintenance,77875
2172,"Centro of Oswego, Inc.",MB,DO,Total,3226630
2172,"Centro of Oswego, Inc.",MB,DO,Vehicle Maintenance,556035
2172,"Centro of Oswego, Inc.",MB,DO,Vehicle Operations,2113484
2175,Private Transportation Corporation,MB,PT,General Administration,286201
2175,Private Transportation Corporation,MB,PT,Non-Vehicle Maintenance,2250
2175,Private Transportation Corporation,MB,PT,Total,1045937
2175,Private Transportation Corporation,MB,PT,Vehicle Maintenance,187349
2175,Private Transportation Corporation,MB,PT,Vehicle Operations,570137
2176,Kaser Bus Service,MB,PT,General Administration,0
2176,Kaser Bus Service,MB,PT,Non-Vehicle Maintenance,0
2176,Kaser Bus Service,MB,PT,Total,882140
2176,Kaser Bus Service,MB,PT,Vehicle Maintenance,0
2176,Kaser Bus Service,MB,PT,Vehicle Operations,0
2177,"Adirondack Transit Lines, Inc,",CB,DO,General Administration,3441711
2177,"Adirondack Transit Lines, Inc,",CB,DO,Non-Vehicle Maintenance,357934
2177,"Adirondack Transit Lines, Inc,",CB,DO,Total,13359271
2177,"Adirondack Transit Lines, Inc,",CB,DO,Vehicle Maintenance,2825210
2177,"Adirondack Transit Lines, Inc,",CB,DO,Vehicle Operations,6734416
2178,Ulster County Area Transit,DR,DO,General Administration,42963
2178,Ulster County Area Transit,DR,DO,Non-Vehicle Maintenance,7324
2178,Ulster County Area Transit,DR,DO,Total,840299
2178,Ulster County Area Transit,DR,DO,Vehicle Maintenance,46019
2178,Ulster County Area Transit,DR,DO,Vehicle Operations,390400
2178,Ulster County Area Transit,MB,DO,General Administration,699455
2178,Ulster County Area Transit,MB,DO,Non-Vehicle Maintenance,95912
2178,Ulster County Area Transit,MB,DO,Total,4105275
2178,Ulster County Area Transit,MB,DO,Vehicle Maintenance,672513
2178,Ulster County Area Transit,MB,DO,Vehicle Operations,2637395
2179,"Hendrick Hudson Bus Lines, Inc.",CB,DO,General Administration,0
2179,"Hendrick Hudson Bus Lines, Inc.",CB,DO,Non-Vehicle Maintenance,0
2179,"Hendrick Hudson Bus Lines, Inc.",CB,DO,Total,2970898
2179,"Hendrick Hudson Bus Lines, Inc.",CB,DO,Vehicle Maintenance,0
2179,"Hendrick Hudson Bus Lines, Inc.",CB,DO,Vehicle Operations,0
2182,Town of Highlands Dial-A-Bus,DR,DO,General Administration,0
2182,Town of Highlands Dial-A-Bus,DR,DO,Non-Vehicle Maintenance,0
2182,Town of Highlands Dial-A-Bus,DR,DO,Total,189938
2182,Town of Highlands Dial-A-Bus,DR,DO,Vehicle Maintenance,0
2182,Town of Highlands Dial-A-Bus,DR,DO,Vehicle Operations,0
2183,Town of Monroe Dial-A-Bus,DR,DO,General Administration,0
2183,Town of Monroe Dial-A-Bus,DR,DO,Non-Vehicle Maintenance,0
2183,Town of Monroe Dial-A-Bus,DR,DO,Total,788510
2183,Town of Monroe Dial-A-Bus,DR,DO,Vehicle Maintenance,0
2183,Town of Monroe Dial-A-Bus,DR,DO,Vehicle Operations,0
2185,"Centro of Oneida, Inc.",DR,DO,General Administration,180577
2185,"Centro of Oneida, Inc.",DR,DO,Non-Vehicle Maintenance,83768
2185,"Centro of Oneida, Inc.",DR,DO,Total,2442128
2185,"Centro of Oneida, Inc.",DR,DO,Vehicle Maintenance,261154
2185,"Centro of Oneida, Inc.",DR,DO,Vehicle Operations,695565
2185,"Centro of Oneida, Inc.",MB,DO,General Administration,611088
2185,"Centro of Oneida, Inc.",MB,DO,Non-Vehicle Maintenance,408986
2185,"Centro of Oneida, Inc.",MB,DO,Total,7458496
2185,"Centro of Oneida, Inc.",MB,DO,Vehicle Maintenance,1274514
2185,"Centro of Oneida, Inc.",MB,DO,Vehicle Operations,5163908
2187,Village of Kiryas Joel,MB,DO,General Administration,0
2187,Village of Kiryas Joel,MB,DO,Non-Vehicle Maintenance,0
2187,Village of Kiryas Joel,MB,DO,Total,1174202
2187,Village of Kiryas Joel,MB,DO,Vehicle Maintenance,0
2187,Village of Kiryas Joel,MB,DO,Vehicle Operations,0
2188,MTA Bus Company,MB,DO,General Administration,66867909
2188,MTA Bus Company,MB,DO,Non-Vehicle Maintenance,32881963
2188,MTA Bus Company,MB,DO,Total,561943193
2188,MTA Bus Company,MB,DO,Vehicle Maintenance,149026171
2188,MTA Bus Company,MB,DO,Vehicle Operations,313167150
2189,"BillyBey Ferry Company, LLC",FB,DO,General Administration,1902977
2189,"BillyBey Ferry Company, LLC",FB,DO,Non-Vehicle Maintenance,915794
2189,"BillyBey Ferry Company, LLC",FB,DO,Total,8645200
2189,"BillyBey Ferry Company, LLC",FB,DO,Vehicle Maintenance,1955929
2189,"BillyBey Ferry Company, LLC",FB,DO,Vehicle Operations,3870500
2190,Port Imperial Ferry Corporation dba NY Waterway,FB,DO,General Administration,9748601
2190,Port Imperial Ferry Corporation dba NY Waterway,FB,DO,Non-Vehicle Maintenance,210074
2190,Port Imperial Ferry Corporation dba NY Waterway,FB,DO,Total,27608625
2190,Port Imperial Ferry Corporation dba NY Waterway,FB,DO,Vehicle Maintenance,4603573
2190,Port Imperial Ferry Corporation dba NY Waterway,FB,DO,Vehicle Operations,13046377
2190,Port Imperial Ferry Corporation dba NY Waterway,MB,DO,General Administration,3187212
2190,Port Imperial Ferry Corporation dba NY Waterway,MB,DO,Non-Vehicle Maintenance,364909
2190,Port Imperial Ferry Corporation dba NY Waterway,MB,DO,Total,9092477
2190,Port Imperial Ferry Corporation dba NY Waterway,MB,DO,Vehicle Maintenance,1276154
2190,Port Imperial Ferry Corporation dba NY Waterway,MB,DO,Vehicle Operations,4264202
2191,City of Kingston Citibus,DR,DO,General Administration,0
2191,City of Kingston Citibus,DR,DO,Non-Vehicle Maintenance,0
2191,City of Kingston Citibus,DR,DO,Total,376784
2191,City of Kingston Citibus,DR,DO,Vehicle Maintenance,0
2191,City of Kingston Citibus,DR,DO,Vehicle Operations,0
2191,City of Kingston Citibus,MB,DO,General Administration,0
2191,City of Kingston Citibus,MB,DO,Non-Vehicle Maintenance,0
2191,City of Kingston Citibus,MB,DO,Total,1505490
2191,City of Kingston Citibus,MB,DO,Vehicle Maintenance,0
2191,City of Kingston Citibus,MB,DO,Vehicle Operations,0
2192,Bergen County Community Transportation,DR,DO,General Administration,478798
2192,Bergen County Community Transportation,DR,DO,Non-Vehicle Maintenance,9819
2192,Bergen County Community Transportation,DR,DO,Total,5098869
2192,Bergen County Community Transportation,DR,DO,Vehicle Maintenance,290258
2192,Bergen County Community Transportation,DR,DO,Vehicle Operations,4319994
2192,Bergen County Community Transportation,MB,DO,General Administration,26389
2192,Bergen County Community Transportation,MB,DO,Non-Vehicle Maintenance,517
2192,Bergen County Community Transportation,MB,DO,Total,268361
2192,Bergen County Community Transportation,MB,DO,Vehicle Maintenance,14088
2192,Bergen County Community Transportation,MB,DO,Vehicle Operations,227367
2193,Cumberland Area Transit System,DR,DO,General Administration,302335
2193,Cumberland Area Transit System,DR,DO,Non-Vehicle Maintenance,18197
2193,Cumberland Area Transit System,DR,DO,Total,2543273
2193,Cumberland Area Transit System,DR,DO,Vehicle Maintenance,378073
2193,Cumberland Area Transit System,DR,DO,Vehicle Operations,1844668
2194,East Windsor Township,DR,DO,General Administration,0
2194,East Windsor Township,DR,DO,Non-Vehicle Maintenance,0
2194,East Windsor Township,DR,DO,Total,146850
2194,East Windsor Township,DR,DO,Vehicle Maintenance,0
2194,East Windsor Township,DR,DO,Vehicle Operations,0
2194,East Windsor Township,MB,PT,General Administration,0
2194,East Windsor Township,MB,PT,Non-Vehicle Maintenance,0
2194,East Windsor Township,MB,PT,Total,201070
2194,East Windsor Township,MB,PT,Vehicle Maintenance,0
2194,East Windsor Township,MB,PT,Vehicle Operations,0
2195,Gloucester County Division of Transportation Services ,DR,DO,General Administration,0
2195,Gloucester County Division of Transportation Services ,DR,DO,Non-Vehicle Maintenance,0
2195,Gloucester County Division of Transportation Services ,DR,DO,Total,5253942
2195,Gloucester County Division of Transportation Services ,DR,DO,Vehicle Maintenance,0
2195,Gloucester County Division of Transportation Services ,DR,DO,Vehicle Operations,0
2195,Gloucester County Division of Transportation Services ,DT,PT,General Administration,0
2195,Gloucester County Division of Transportation Services ,DT,PT,Non-Vehicle Maintenance,0
2195,Gloucester County Division of Transportation Services ,DT,PT,Total,339240
2195,Gloucester County Division of Transportation Services ,DT,PT,Vehicle Maintenance,0
2195,Gloucester County Division of Transportation Services ,DT,PT,Vehicle Operations,0
2195,Gloucester County Division of Transportation Services ,MB,DO,General Administration,0
2195,Gloucester County Division of Transportation Services ,MB,DO,Non-Vehicle Maintenance,0
2195,Gloucester County Division of Transportation Services ,MB,DO,Total,62372
2195,Gloucester County Division of Transportation Services ,MB,DO,Vehicle Maintenance,0
2195,Gloucester County Division of Transportation Services ,MB,DO,Vehicle Operations,0
2196,Middlesex County Area Transit,DR,DO,General Administration,589177
2196,Middlesex County Area Transit,DR,DO,Non-Vehicle Maintenance,65150
2196,Middlesex County Area Transit,DR,DO,Total,8649384
2196,Middlesex County Area Transit,DR,DO,Vehicle Maintenance,205709
2196,Middlesex County Area Transit,DR,DO,Vehicle Operations,3464656
2196,Middlesex County Area Transit,DT,PT,General Administration,30500
2196,Middlesex County Area Transit,DT,PT,Non-Vehicle Maintenance,16500
2196,Middlesex County Area Transit,DT,PT,Total,305913
2196,Middlesex County Area Transit,DT,PT,Vehicle Maintenance,65000
2196,Middlesex County Area Transit,DT,PT,Vehicle Operations,193913
2196,Middlesex County Area Transit,MB,DO,General Administration,432651
2196,Middlesex County Area Transit,MB,DO,Non-Vehicle Maintenance,1220
2196,Middlesex County Area Transit,MB,DO,Total,2299146
2196,Middlesex County Area Transit,MB,DO,Vehicle Maintenance,118760
2196,Middlesex County Area Transit,MB,DO,Vehicle Operations,1746515
2197,"Meadowlands Transportation Brokerage Corporation, dba Meadowlink",DR,DO,General Administration,0
2197,"Meadowlands Transportation Brokerage Corporation, dba Meadowlink",DR,DO,Non-Vehicle Maintenance,0
2197,"Meadowlands Transportation Brokerage Corporation, dba Meadowlink",DR,DO,Total,909080
2197,"Meadowlands Transportation Brokerage Corporation, dba Meadowlink",DR,DO,Vehicle Maintenance,0
2197,"Meadowlands Transportation Brokerage Corporation, dba Meadowlink",DR,DO,Vehicle Operations,0
2197,"Meadowlands Transportation Brokerage Corporation, dba Meadowlink",MB,DO,General Administration,0
2197,"Meadowlands Transportation Brokerage Corporation, dba Meadowlink",MB,DO,Non-Vehicle Maintenance,0
2197,"Meadowlands Transportation Brokerage Corporation, dba Meadowlink",MB,DO,Total,2045138
2197,"Meadowlands Transportation Brokerage Corporation, dba Meadowlink",MB,DO,Vehicle Maintenance,0
2197,"Meadowlands Transportation Brokerage Corporation, dba Meadowlink",MB,DO,Vehicle Operations,0
2198,"TransOptions, Inc. ",MB,PT,General Administration,0
2198,"TransOptions, Inc. ",MB,PT,Non-Vehicle Maintenance,0
2198,"TransOptions, Inc. ",MB,PT,Total,91988
2198,"TransOptions, Inc. ",MB,PT,Vehicle Maintenance,0
2198,"TransOptions, Inc. ",MB,PT,Vehicle Operations,0
2199,County of Atlantic,DR,DO,General Administration,315719
2199,County of Atlantic,DR,DO,Non-Vehicle Maintenance,0
2199,County of Atlantic,DR,DO,Total,3437809
2199,County of Atlantic,DR,DO,Vehicle Maintenance,110567
2199,County of Atlantic,DR,DO,Vehicle Operations,3011523
2200,South Jersey Transportation Authority,DR,DO,General Administration,0
2200,South Jersey Transportation Authority,DR,DO,Non-Vehicle Maintenance,0
2200,South Jersey Transportation Authority,DR,DO,Total,750846
2200,South Jersey Transportation Authority,DR,DO,Vehicle Maintenance,0
2200,South Jersey Transportation Authority,DR,DO,Vehicle Operations,0
2200,South Jersey Transportation Authority,MB,DO,General Administration,0
2200,South Jersey Transportation Authority,MB,DO,Non-Vehicle Maintenance,0
2200,South Jersey Transportation Authority,MB,DO,Total,3380570
2200,South Jersey Transportation Authority,MB,DO,Vehicle Maintenance,0
2200,South Jersey Transportation Authority,MB,DO,Vehicle Operations,0
2201,County of Cumberland,MB,DO,General Administration,0
2201,County of Cumberland,MB,DO,Non-Vehicle Maintenance,0
2201,County of Cumberland,MB,DO,Total,686018
2201,County of Cumberland,MB,DO,Vehicle Maintenance,0
2201,County of Cumberland,MB,DO,Vehicle Operations,0
2202,Essex County Division of Training and Employment,DR,PT,General Administration,0
2202,Essex County Division of Training and Employment,DR,PT,Non-Vehicle Maintenance,0
2202,Essex County Division of Training and Employment,DR,PT,Total,2279512
2202,Essex County Division of Training and Employment,DR,PT,Vehicle Maintenance,0
2202,Essex County Division of Training and Employment,DR,PT,Vehicle Operations,0
2203,Cape May County Fare Free Transportation,DR,DO,General Administration,468938
2203,Cape May County Fare Free Transportation,DR,DO,Non-Vehicle Maintenance,24811
2203,Cape May County Fare Free Transportation,DR,DO,Total,3188306
2203,Cape May County Fare Free Transportation,DR,DO,Vehicle Maintenance,426347
2203,Cape May County Fare Free Transportation,DR,DO,Vehicle Operations,2268210
2204,"Senior Citizens United Community Services of Camden County, Inc.",DR,DO,General Administration,0
2204,"Senior Citizens United Community Services of Camden County, Inc.",DR,DO,Non-Vehicle Maintenance,0
2204,"Senior Citizens United Community Services of Camden County, Inc.",DR,DO,Total,4043286
2204,"Senior Citizens United Community Services of Camden County, Inc.",DR,DO,Vehicle Maintenance,0
2204,"Senior Citizens United Community Services of Camden County, Inc.",DR,DO,Vehicle Operations,0
2206,Nassau Inter County Express,DR,PT,General Administration,2911307
2206,Nassau Inter County Express,DR,PT,Non-Vehicle Maintenance,68245
2206,Nassau Inter County Express,DR,PT,Total,35906548
2206,Nassau Inter County Express,DR,PT,Vehicle Maintenance,2488051
2206,Nassau Inter County Express,DR,PT,Vehicle Operations,12485671
2206,Nassau Inter County Express,MB,PT,General Administration,18274352
2206,Nassau Inter County Express,MB,PT,Non-Vehicle Maintenance,2732142
2206,Nassau Inter County Express,MB,PT,Total,99630452
2206,Nassau Inter County Express,MB,PT,Vehicle Maintenance,21247592
2206,Nassau Inter County Express,MB,PT,Vehicle Operations,57376366
2207,Hudson Transportation Management Association,MB,PT,General Administration,0
2207,Hudson Transportation Management Association,MB,PT,Non-Vehicle Maintenance,0
2207,Hudson Transportation Management Association,MB,PT,Total,242254
2207,Hudson Transportation Management Association,MB,PT,Vehicle Maintenance,0
2207,Hudson Transportation Management Association,MB,PT,Vehicle Operations,0
2208,County of Burlington,MB,PT,General Administration,0
2208,County of Burlington,MB,PT,Non-Vehicle Maintenance,0
2208,County of Burlington,MB,PT,Total,1481102
2208,County of Burlington,MB,PT,Vehicle Maintenance,0
2208,County of Burlington,MB,PT,Vehicle Operations,0
2209,Somerset County Transportation,DR,DO,General Administration,552833
2209,Somerset County Transportation,DR,DO,Non-Vehicle Maintenance,11046
2209,Somerset County Transportation,DR,DO,Total,5736260
2209,Somerset County Transportation,DR,DO,Vehicle Maintenance,406210
2209,Somerset County Transportation,DR,DO,Vehicle Operations,4766171
2209,Somerset County Transportation,MB,DO,General Administration,115799
2209,Somerset County Transportation,MB,DO,Non-Vehicle Maintenance,4199
2209,Somerset County Transportation,MB,DO,Total,2113803
2209,Somerset County Transportation,MB,DO,Vehicle Maintenance,122731
2209,Somerset County Transportation,MB,DO,Vehicle Operations,1871074
2210,County of Morris,DR,DO,General Administration,0
2210,County of Morris,DR,DO,Non-Vehicle Maintenance,0
2210,County of Morris,DR,DO,Total,3610748
2210,County of Morris,DR,DO,Vehicle Maintenance,0
2210,County of Morris,DR,DO,Vehicle Operations,0
2211,County of Mercer,MB,DO,General Administration,0
2211,County of Mercer,MB,DO,Non-Vehicle Maintenance,0
2211,County of Mercer,MB,DO,Total,4672474
2211,County of Mercer,MB,DO,Vehicle Maintenance,0
2211,County of Mercer,MB,DO,Vehicle Operations,0
2212,County of Hunterdon,DR,PT,General Administration,416931
2212,County of Hunterdon,DR,PT,Non-Vehicle Maintenance,24637
2212,County of Hunterdon,DR,PT,Total,1833881
2212,County of Hunterdon,DR,PT,Vehicle Maintenance,149694
2212,County of Hunterdon,DR,PT,Vehicle Operations,1242619
2212,County of Hunterdon,MB,PT,General Administration,42934
2212,County of Hunterdon,MB,PT,Non-Vehicle Maintenance,3167
2212,County of Hunterdon,MB,PT,Total,212921
2212,County of Hunterdon,MB,PT,Vehicle Maintenance,17025
2212,County of Hunterdon,MB,PT,Vehicle Operations,149795
2213,City of Mechanicville,MB,DO,General Administration,0
2213,City of Mechanicville,MB,DO,Non-Vehicle Maintenance,0
2213,City of Mechanicville,MB,DO,Total,142442
2213,City of Mechanicville,MB,DO,Vehicle Maintenance,0
2213,City of Mechanicville,MB,DO,Vehicle Operations,0
2214,Town of Warwick Dial A Bus,DR,DO,General Administration,0
2214,Town of Warwick Dial A Bus,DR,DO,Non-Vehicle Maintenance,0
2214,Town of Warwick Dial A Bus,DR,DO,Total,1364770
2214,Town of Warwick Dial A Bus,DR,DO,Vehicle Maintenance,0
2214,Town of Warwick Dial A Bus,DR,DO,Vehicle Operations,0
2215,Watertown CitiBus,DR,PT,General Administration,0
2215,Watertown CitiBus,DR,PT,Non-Vehicle Maintenance,0
2215,Watertown CitiBus,DR,PT,Total,223574
2215,Watertown CitiBus,DR,PT,Vehicle Maintenance,0
2215,Watertown CitiBus,DR,PT,Vehicle Operations,0
2215,Watertown CitiBus,MB,DO,General Administration,0
2215,Watertown CitiBus,MB,DO,Non-Vehicle Maintenance,0
2215,Watertown CitiBus,MB,DO,Total,1456890
2215,Watertown CitiBus,MB,DO,Vehicle Maintenance,0
2215,Watertown CitiBus,MB,DO,Vehicle Operations,0
3001,Kanawha Valley Regional Transportation Authority,DR,DO,General Administration,112359
3001,Kanawha Valley Regional Transportation Authority,DR,DO,Non-Vehicle Maintenance,34355
3001,Kanawha Valley Regional Transportation Authority,DR,DO,Total,1917536
3001,Kanawha Valley Regional Transportation Authority,DR,DO,Vehicle Maintenance,129089
3001,Kanawha Valley Regional Transportation Authority,DR,DO,Vehicle Operations,682965
3001,Kanawha Valley Regional Transportation Authority,MB,DO,General Administration,1293926
3001,Kanawha Valley Regional Transportation Authority,MB,DO,Non-Vehicle Maintenance,395082
3001,Kanawha Valley Regional Transportation Authority,MB,DO,Total,10713654
3001,Kanawha Valley Regional Transportation Authority,MB,DO,Vehicle Maintenance,1846083
3001,Kanawha Valley Regional Transportation Authority,MB,DO,Vehicle Operations,7178563
3002,The Tri-State Transit Authority,DR,DO,General Administration,29563
3002,The Tri-State Transit Authority,DR,DO,Non-Vehicle Maintenance,1195
3002,The Tri-State Transit Authority,DR,DO,Total,1486382
3002,The Tri-State Transit Authority,DR,DO,Vehicle Maintenance,47904
3002,The Tri-State Transit Authority,DR,DO,Vehicle Operations,664529
3002,The Tri-State Transit Authority,MB,DO,General Administration,1525839
3002,The Tri-State Transit Authority,MB,DO,Non-Vehicle Maintenance,145675
3002,The Tri-State Transit Authority,MB,DO,Total,5638951
3002,The Tri-State Transit Authority,MB,DO,Vehicle Maintenance,977278
3002,The Tri-State Transit Authority,MB,DO,Vehicle Operations,2990159
3003,Mid-Ohio Valley Transit Authority,DR,DO,General Administration,0
3003,Mid-Ohio Valley Transit Authority,DR,DO,Non-Vehicle Maintenance,0
3003,Mid-Ohio Valley Transit Authority,DR,DO,Total,311078
3003,Mid-Ohio Valley Transit Authority,DR,DO,Vehicle Maintenance,0
3003,Mid-Ohio Valley Transit Authority,DR,DO,Vehicle Operations,0
3003,Mid-Ohio Valley Transit Authority,MB,DO,General Administration,0
3003,Mid-Ohio Valley Transit Authority,MB,DO,Non-Vehicle Maintenance,0
3003,Mid-Ohio Valley Transit Authority,MB,DO,Total,5735346
3003,Mid-Ohio Valley Transit Authority,MB,DO,Vehicle Maintenance,0
3003,Mid-Ohio Valley Transit Authority,MB,DO,Vehicle Operations,0
3006,Greater Richmond Transit Company,DR,PT,General Administration,304927
3006,Greater Richmond Transit Company,DR,PT,Non-Vehicle Maintenance,88462
3006,Greater Richmond Transit Company,DR,PT,Total,13924530
3006,Greater Richmond Transit Company,DR,PT,Vehicle Maintenance,993705
3006,Greater Richmond Transit Company,DR,PT,Vehicle Operations,5575171
3006,Greater Richmond Transit Company,MB,DO,General Administration,8334993
3006,Greater Richmond Transit Company,MB,DO,Non-Vehicle Maintenance,1468043
3006,Greater Richmond Transit Company,MB,DO,Total,38178547
3006,Greater Richmond Transit Company,MB,DO,Vehicle Maintenance,6627365
3006,Greater Richmond Transit Company,MB,DO,Vehicle Operations,21748146
3006,Greater Richmond Transit Company,VP,PT,General Administration,589468
3006,Greater Richmond Transit Company,VP,PT,Non-Vehicle Maintenance,59513
3006,Greater Richmond Transit Company,VP,PT,Total,2440894
3006,Greater Richmond Transit Company,VP,PT,Vehicle Maintenance,99267
3006,Greater Richmond Transit Company,VP,PT,Vehicle Operations,1692646
3007,Greater Roanoke Transit Company,CB,DO,General Administration,48077
3007,Greater Roanoke Transit Company,CB,DO,Non-Vehicle Maintenance,7239
3007,Greater Roanoke Transit Company,CB,DO,Total,279863
3007,Greater Roanoke Transit Company,CB,DO,Vehicle Maintenance,53652
3007,Greater Roanoke Transit Company,CB,DO,Vehicle Operations,170895
3007,Greater Roanoke Transit Company,DR,PT,General Administration,619606
3007,Greater Roanoke Transit Company,DR,PT,Non-Vehicle Maintenance,129978
3007,Greater Roanoke Transit Company,DR,PT,Total,3238378
3007,Greater Roanoke Transit Company,DR,PT,Vehicle Maintenance,147594
3007,Greater Roanoke Transit Company,DR,PT,Vehicle Operations,722011
3007,Greater Roanoke Transit Company,MB,DO,General Administration,1097619
3007,Greater Roanoke Transit Company,MB,DO,Non-Vehicle Maintenance,173753
3007,Greater Roanoke Transit Company,MB,DO,Total,7135589
3007,Greater Roanoke Transit Company,MB,DO,Vehicle Maintenance,919311
3007,Greater Roanoke Transit Company,MB,DO,Vehicle Operations,4944906
3008,Greater Lynchburg Transit Company,DR,DO,General Administration,129727
3008,Greater Lynchburg Transit Company,DR,DO,Non-Vehicle Maintenance,50969
3008,Greater Lynchburg Transit Company,DR,DO,Total,1394386
3008,Greater Lynchburg Transit Company,DR,DO,Vehicle Maintenance,25144
3008,Greater Lynchburg Transit Company,DR,DO,Vehicle Operations,491353
3008,Greater Lynchburg Transit Company,MB,DO,General Administration,991773
3008,Greater Lynchburg Transit Company,MB,DO,Non-Vehicle Maintenance,350404
3008,Greater Lynchburg Transit Company,MB,DO,Total,5582429
3008,Greater Lynchburg Transit Company,MB,DO,Vehicle Maintenance,800478
3008,Greater Lynchburg Transit Company,MB,DO,Vehicle Operations,3439774
3009,Petersburg Area Transit,DR,DO,General Administration,0
3009,Petersburg Area Transit,DR,DO,Non-Vehicle Maintenance,0
3009,Petersburg Area Transit,DR,DO,Total,327648
3009,Petersburg Area Transit,DR,DO,Vehicle Maintenance,0
3009,Petersburg Area Transit,DR,DO,Vehicle Operations,0
3009,Petersburg Area Transit,MB,DO,General Administration,0
3009,Petersburg Area Transit,MB,DO,Non-Vehicle Maintenance,0
3009,Petersburg Area Transit,MB,DO,Total,4700484
3009,Petersburg Area Transit,MB,DO,Vehicle Maintenance,0
3009,Petersburg Area Transit,MB,DO,Vehicle Operations,0
3010,Lehigh and Northampton Transportation Authority,DR,PT,General Administration,1783758
3010,Lehigh and Northampton Transportation Authority,DR,PT,Non-Vehicle Maintenance,30000
3010,Lehigh and Northampton Transportation Authority,DR,PT,Total,14014096
3010,Lehigh and Northampton Transportation Authority,DR,PT,Vehicle Maintenance,1476033
3010,Lehigh and Northampton Transportation Authority,DR,PT,Vehicle Operations,7790997
3010,Lehigh and Northampton Transportation Authority,MB,DO,General Administration,2328142
3010,Lehigh and Northampton Transportation Authority,MB,DO,Non-Vehicle Maintenance,408822
3010,Lehigh and Northampton Transportation Authority,MB,DO,Total,20484272
3010,Lehigh and Northampton Transportation Authority,MB,DO,Vehicle Maintenance,3705184
3010,Lehigh and Northampton Transportation Authority,MB,DO,Vehicle Operations,14042124
3011,Altoona Metro Transit,DR,DO,General Administration,1987
3011,Altoona Metro Transit,DR,DO,Non-Vehicle Maintenance,325
3011,Altoona Metro Transit,DR,DO,Total,37760
3011,Altoona Metro Transit,DR,DO,Vehicle Maintenance,2865
3011,Altoona Metro Transit,DR,DO,Vehicle Operations,13703
3011,Altoona Metro Transit,DR,PT,General Administration,3645
3011,Altoona Metro Transit,DR,PT,Non-Vehicle Maintenance,7985
3011,Altoona Metro Transit,DR,PT,Total,320316
3011,Altoona Metro Transit,DR,PT,Vehicle Maintenance,47912
3011,Altoona Metro Transit,DR,PT,Vehicle Operations,100616
3011,Altoona Metro Transit,MB,DO,General Administration,641136
3011,Altoona Metro Transit,MB,DO,Non-Vehicle Maintenance,73146
3011,Altoona Metro Transit,MB,DO,Total,3974944
3011,Altoona Metro Transit,MB,DO,Vehicle Maintenance,738463
3011,Altoona Metro Transit,MB,DO,Vehicle Operations,2522199
3012,Cambria County Transit Authority,DR,DO,General Administration,115969
3012,Cambria County Transit Authority,DR,DO,Non-Vehicle Maintenance,28927
3012,Cambria County Transit Authority,DR,DO,Total,941357
3012,Cambria County Transit Authority,DR,DO,Vehicle Maintenance,98833
3012,Cambria County Transit Authority,DR,DO,Vehicle Operations,587490
3012,Cambria County Transit Authority,DR,PT,General Administration,101318
3012,Cambria County Transit Authority,DR,PT,Non-Vehicle Maintenance,1407
3012,Cambria County Transit Authority,DR,PT,Total,320295
3012,Cambria County Transit Authority,DR,PT,Vehicle Maintenance,16264
3012,Cambria County Transit Authority,DR,PT,Vehicle Operations,201306
3012,Cambria County Transit Authority,IP,DO,General Administration,312141
3012,Cambria County Transit Authority,IP,DO,Non-Vehicle Maintenance,56588
3012,Cambria County Transit Authority,IP,DO,Total,538210
3012,Cambria County Transit Authority,IP,DO,Vehicle Maintenance,9063
3012,Cambria County Transit Authority,IP,DO,Vehicle Operations,160418
3012,Cambria County Transit Authority,MB,DO,General Administration,998496
3012,Cambria County Transit Authority,MB,DO,Non-Vehicle Maintenance,473317
3012,Cambria County Transit Authority,MB,DO,Total,7451377
3012,Cambria County Transit Authority,MB,DO,Vehicle Maintenance,1589933
3012,Cambria County Transit Authority,MB,DO,Vehicle Operations,4389631
3013,Erie Metropolitan Transit Authority,DR,DO,General Administration,555651
3013,Erie Metropolitan Transit Authority,DR,DO,Non-Vehicle Maintenance,184944
3013,Erie Metropolitan Transit Authority,DR,DO,Total,5847193
3013,Erie Metropolitan Transit Authority,DR,DO,Vehicle Maintenance,507151
3013,Erie Metropolitan Transit Authority,DR,DO,Vehicle Operations,3743226
3013,Erie Metropolitan Transit Authority,MB,DO,General Administration,1241047
3013,Erie Metropolitan Transit Authority,MB,DO,Non-Vehicle Maintenance,515517
3013,Erie Metropolitan Transit Authority,MB,DO,Total,12441005
3013,Erie Metropolitan Transit Authority,MB,DO,Vehicle Maintenance,1861433
