"","GEOID.msa","name","year","mode","total_expenses","revenue_miles","revenue_hours","upt","fares","average_speed","avg_fare","farebox_recovery"
"4249","31080","Los Angeles-Long Beach-Anaheim, CA",2012,"LR",402832082,11143402,518746,53780784,37778389,21.48142,0.7024514,0.09378198
"4250","31080","Los Angeles-Long Beach-Anaheim, CA",2012,"MB",3023614169,142273302,12516131,541715588,410738931,11.3672,0.7582188,0.1358437
"4251","31080","Los Angeles-Long Beach-Anaheim, CA",2012,"RB",45101328,1576839,96317,7831397,0,16.37135,0,0
"4252","31080","Los Angeles-Long Beach-Anaheim, CA",2012,"VP",41759194,33577858,759213,4464872,19466503,44.22719,4.359924,0.4661609
"4253","31080","Los Angeles-Long Beach-Anaheim, CA",2013,"CB",43481662,4180908,169489,3324977,8764069,24.66772,2.635828,0.2015578
"4254","31080","Los Angeles-Long Beach-Anaheim, CA",2013,"CR",378627928,13162863,337976,13444752,84360308,38.94615,6.27459,0.2228053
"4255","31080","Los Angeles-Long Beach-Anaheim, CA",2013,"DR",593124386,49370577,3122895,6649339,12766737,15.80923,1.920001,0.02152455
"4256","31080","Los Angeles-Long Beach-Anaheim, CA",2013,"DT",25060828,2234893,125401,820896,1396993,17.82197,1.70179,0.05574409
"4257","31080","Los Angeles-Long Beach-Anaheim, CA",2013,"HR",234011150,6865440,301906,49516465,34753486,22.74032,0.7018572,0.1485121
"4258","31080","Los Angeles-Long Beach-Anaheim, CA",2013,"LR",469712954,13238948,654167,63652197,44564735,20.23787,0.7001288,0.09487653
"4259","31080","Los Angeles-Long Beach-Anaheim, CA",2013,"MB",3105425132,139475682,12471084,538318489,393399563,11.18393,0.7307933,0.1266814
"4260","31080","Los Angeles-Long Beach-Anaheim, CA",2013,"RB",49085968,1915256,116638,9118437,6270909,16.42051,0.6877175,0.1277536
"4261","31080","Los Angeles-Long Beach-Anaheim, CA",2013,"VP",47384398,36942771,841198,4853283,21386342,43.91686,4.406572,0.4513372
"4262","31080","Los Angeles-Long Beach-Anaheim, CA",2014,"CB",51368552,0,0,3157551,8762615,NA,2.77513,0.1705833
"4263","31080","Los Angeles-Long Beach-Anaheim, CA",2014,"CR",394838364,2703204,70170,13429362,85672573,38.52364,6.379497,0.2169814
"4264","31080","Los Angeles-Long Beach-Anaheim, CA",2014,"DR",468427708,0,0,6899454,14317049,NA,2.075099,0.03056405
"4265","31080","Los Angeles-Long Beach-Anaheim, CA",2014,"DT",20716642,0,0,806470,1347885,NA,1.671339,0.06506291
"4266","31080","Los Angeles-Long Beach-Anaheim, CA",2014,"HR",264283306,1444892,67119,50364804,35300102,21.52732,0.7008883,0.1335692
"4267","31080","Los Angeles-Long Beach-Anaheim, CA",2014,"LR",515958712,6095560,295869,63704768,44412286,20.60223,0.697158,0.08607721
"4268","31080","Los Angeles-Long Beach-Anaheim, CA",2014,"MB",3139089834,0,0,537478490,395698100,NA,0.736212,0.126055
"4269","31080","Los Angeles-Long Beach-Anaheim, CA",2014,"RB",52513060,0,0,9011954,6253855,NA,0.6939511,0.1190914
"4270","31080","Los Angeles-Long Beach-Anaheim, CA",2014,"VP",50216506,0,0,5208088,22436607,NA,4.308031,0.4467975
"4271","31080","Los Angeles-Long Beach-Anaheim, CA",2015,"CR",158763727,13085725,340167,13975359,83110552,38.46853,5.946935,0.5234858
"4272","31080","Los Angeles-Long Beach-Anaheim, CA",2015,"DR",308885636,55109030,3499126,7187107,16030606,15.74937,2.230467,0.05189819
"4273","31080","Los Angeles-Long Beach-Anaheim, CA",2015,"HR",88792020,6977414,319418,47506711,36337743,21.84415,0.764897,0.4092456
"4274","31080","Los Angeles-Long Beach-Anaheim, CA",2015,"LR",150103773,13702192,680077,62775109,47901749,20.148,0.7630691,0.3191242
"4275","31080","Los Angeles-Long Beach-Anaheim, CA",2015,"MB",1556529630,140839360,12801355,514968576,398404221,11.00191,0.7736476,0.2559567
"4276","31080","Los Angeles-Long Beach-Anaheim, CA",2015,"VP",11340686,40283638,949482,5382250,21709733,42.42696,4.033579,1.914323
"4277","31140","Louisville/Jefferson County, KY-IN",2006,"DR",9465934,4018524,230561,354380,667803,17.42933,1.884426,0.07054803
"4278","31140","Louisville/Jefferson County, KY-IN",2006,"MB",49065804,7775217,604942,14669924,6522653,12.85283,0.4446276,0.1329368
"4279","31140","Louisville/Jefferson County, KY-IN",2007,"DR",10320933,4061330,254238,396399,727418,15.97452,1.835065,0.07047987
"4280","31140","Louisville/Jefferson County, KY-IN",2007,"MB",50955548,7626158,619577,15287627,6629924,12.30865,0.4336791,0.1301119
"4281","31140","Louisville/Jefferson County, KY-IN",2008,"DR",22471471,4282994,270060,417638,980990,15.85942,2.3489,0.04365491
"4282","31140","Louisville/Jefferson County, KY-IN",2008,"MB",53034703,7764463,619700,15175774,8964324,12.52939,0.5906996,0.1690275
"4283","31140","Louisville/Jefferson County, KY-IN",2009,"DR",23398724,4103905,255641,395327,1027813,16.05339,2.599906,0.04392603
"4284","31140","Louisville/Jefferson County, KY-IN",2009,"MB",54170930,7675406,607599,15520760,10005124,12.63235,0.6446285,0.1846954
"4285","31140","Louisville/Jefferson County, KY-IN",2010,"DR",19726713,3843074,218351,369657,861855,17.60044,2.331499,0.04368974
"4286","31140","Louisville/Jefferson County, KY-IN",2010,"DT",2236829,433348,33131,52584,109720,13.07983,2.086566,0.04905158
"4287","31140","Louisville/Jefferson County, KY-IN",2010,"MB",52859892,7490908,576503,15788409,9403575,12.9937,0.5955999,0.1778962
"4288","31140","Louisville/Jefferson County, KY-IN",2011,"DR",19706830,3817101,220114,373993,824840,17.34147,2.205496,0.04185554
"4289","31140","Louisville/Jefferson County, KY-IN",2011,"DT",2649234,562191,43910,57662,121992,12.80326,2.115639,0.04604803
"4290","31140","Louisville/Jefferson County, KY-IN",2011,"MB",53625623,6613680,542421,14681187,9591789,12.19289,0.6533388,0.1788658
"4291","31140","Louisville/Jefferson County, KY-IN",2012,"DR",21822930,3783569,226168,394141,808751,16.72902,2.051933,0.03705969
"4292","31140","Louisville/Jefferson County, KY-IN",2012,"DT",3285518,548316,49847,73908,152192,10.99998,2.059209,0.04632207
"4293","31140","Louisville/Jefferson County, KY-IN",2012,"MB",114743060,6869657,566036,16718127,10160167,12.13643,0.6077336,0.08854712
"4294","31140","Louisville/Jefferson County, KY-IN",2012,"VP",1315916,713728,16000,106368,404092,44.608,3.799,0.3070804
"4295","31140","Louisville/Jefferson County, KY-IN",2013,"DR",30171891,3297718,200808,353215,825233,16.42224,2.336348,0.02735105
"4296","31140","Louisville/Jefferson County, KY-IN",2013,"DT",9121305,1072724,76946,135212,324085,13.94126,2.396866,0.03553055
"4297","31140","Louisville/Jefferson County, KY-IN",2013,"MB",118410574,7057624,573857,16381133,11296210,12.29858,0.6895866,0.09539866
"4298","31140","Louisville/Jefferson County, KY-IN",2013,"VP",2094392,1486618,31439,219550,742308,47.28579,3.381043,0.3544265
"4299","31140","Louisville/Jefferson County, KY-IN",2014,"DR",21919320,0,0,387088,904910,NA,2.337737,0.04128367
"4300","31140","Louisville/Jefferson County, KY-IN",2014,"DT",6082040,0,0,126997,296133,NA,2.331811,0.04868975
"4301","31140","Louisville/Jefferson County, KY-IN",2014,"MB",118491965,0,0,14541846,11191082,NA,0.7695778,0.09444591
"4302","31140","Louisville/Jefferson County, KY-IN",2014,"VP",2302170,0,0,220456,724930,NA,3.288321,0.3148899
"4303","31140","Louisville/Jefferson County, KY-IN",2015,"DR",23398724,3687031,228805,405945,954222,16.11429,2.350619,0.04078094
"4304","31140","Louisville/Jefferson County, KY-IN",2015,"MB",54170930,7075351,565742,14130368,11260600,12.50632,0.7969078,0.2078716
"4305","31180","Lubbock, TX",2006,"DR",1860676,472716,36902,82406,312218,12.81004,3.788778,0.1677982
"4306","31180","Lubbock, TX",2006,"MB",6115572,1541253,104190,3349145,2673819,14.79272,0.7983587,0.4372149
"4307","31180","Lubbock, TX",2007,"DR",2587357,551326,34935,92875,571525,15.78148,6.153701,0.2208914
"4308","31180","Lubbock, TX",2007,"MB",6895096,1674514,124535,2970443,2836678,13.44613,0.954968,0.4114051
"4309","31180","Lubbock, TX",2008,"DR",4836422,552651,34529,80542,847826,16.00542,10.52651,0.1753003
"4310","31180","Lubbock, TX",2008,"MB",7390559,1573797,123819,2977753,3237695,12.71046,1.087295,0.4380853
"4311","31180","Lubbock, TX",2009,"DR",5586142,722072,45171,107611,1038000,15.9853,9.645854,0.185817
"4312","31180","Lubbock, TX",2009,"MB",7046567,1493041,115214,2674171,2762000,12.95885,1.032843,0.3919639
"4313","31180","Lubbock, TX",2010,"DR",5898632,726300,46838,106640,1015383,15.50664,9.521596,0.1721387
"4314","31180","Lubbock, TX",2010,"MB",7408891,1672522,128211,3349931,3116094,13.04507,0.9301965,0.4205885
"4315","31180","Lubbock, TX",2011,"DR",4822706,632111,40418,97580,820500,15.63934,8.408485,0.1701327
"4316","31180","Lubbock, TX",2011,"MB",7428339,1697729,130473,3737417,3425356,13.01211,0.9165036,0.46112
"4317","31180","Lubbock, TX",2012,"DR",5531752,669877,39171,99015,834813,17.10135,8.431177,0.1509129
"4318","31180","Lubbock, TX",2012,"MB",16371936,1756210,135930,3556730,3868304,12.91996,1.087601,0.2362765
"4319","31180","Lubbock, TX",2013,"DR",8560581,651820,40197,99781,241362,16.21564,2.418917,0.02819458
"4320","31180","Lubbock, TX",2013,"MB",15843944,1802447,142232,3787566,4270790,12.67258,1.127582,0.2695535
"4321","31180","Lubbock, TX",2014,"DR",5802214,0,0,98359,255467,NA,2.597292,0.04402923
"4322","31180","Lubbock, TX",2014,"MB",16016722,0,0,3968653,4233343,NA,1.066695,0.2643077
"4323","31180","Lubbock, TX",2015,"DR",5586142,594235,39357,96728,269842,15.09858,2.789699,0.04830561
"4324","31180","Lubbock, TX",2015,"MB",7046567,1828869,141033,3878041,4294301,12.96767,1.107338,0.6094175
"4325","31340","Lynchburg, VA",2006,"DR",210940,88941,5176,12196,32421,17.18335,2.658331,0.1536977
"4326","31340","Lynchburg, VA",2006,"MB",3973835,951570,63789,1025014,819428,14.91746,0.799431,0.2062058
"4327","31340","Lynchburg, VA",2007,"DR",253238,96478,6165,14630,47862,15.64931,3.271497,0.1890001
"4328","31340","Lynchburg, VA",2007,"MB",4598371,1045899,85063,1453585,774326,12.29558,0.5327009,0.1683914
"4329","31340","Lynchburg, VA",2008,"DR",586978,111285,7419,15773,41583,15,2.636341,0.07084252
"4330","31340","Lynchburg, VA",2008,"MB",5442253,1095454,85294,2628585,865513,12.84327,0.3292695,0.1590358
"4331","31340","Lynchburg, VA",2009,"DR",948031,153532,9044,22656,52021,16.97612,2.296125,0.05487268
"4332","31340","Lynchburg, VA",2009,"MB",5884752,1177424,93440,2954860,912780,12.60086,0.308908,0.1551093
"4333","31340","Lynchburg, VA",2010,"DR",1206080,124325,9845,25816,80458,12.62824,3.116594,0.06671033
"4334","31340","Lynchburg, VA",2010,"MB",6038072,1202851,99418,2984307,899697,12.09893,0.301476,0.149004
"4335","31340","Lynchburg, VA",2011,"DR",1538091,125776,9483,26870,68733,13.26331,2.557983,0.04468721
"4336","31340","Lynchburg, VA",2011,"MB",6343067,1069018,93142,2704381,987781,11.47729,0.3652522,0.1557261
"4337","31340","Lynchburg, VA",2012,"DR",1794388,189724,19051,28725,105920,9.958742,3.68738,0.05902848
"4338","31340","Lynchburg, VA",2012,"MB",11082764,1405308,92804,2156120,1020905,15.14275,0.4734917,0.09211646
"4339","31340","Lynchburg, VA",2013,"DR",2091579,183124,16760,26518,88804,10.92625,3.34882,0.04245788
"4340","31340","Lynchburg, VA",2013,"MB",11164858,858907,78547,2296309,994655,10.93494,0.4331538,0.08908801
"4341","31340","Lynchburg, VA",2014,"DR",1595576,0,0,22851,64800,NA,2.835762,0.04061229
"4342","31340","Lynchburg, VA",2014,"MB",11890240,0,0,2488408,1046195,NA,0.4204274,0.08798771
"4343","31340","Lynchburg, VA",2015,"DR",948031,146833,15716,22925,68155,9.342899,2.972955,0.07189111
"4344","31340","Lynchburg, VA",2015,"MB",5884752,975551,86910,2850332,922862,11.22484,0.3237735,0.1568226
"4345","31420","Macon, GA",2006,"MB",4139618,1110649,76650,1059927,931453,14.48988,0.8787898,0.2250094
"4346","31420","Macon, GA",2007,"MB",4313932,1113424,77683,1076629,942737,14.33292,0.8756378,0.2185331
"4347","31420","Macon, GA",2008,"DR",171429,68598,5009,7819,15848,13.69495,2.026858,0.09244644
"4348","31420","Macon, GA",2008,"MB",4300582,1062284,83610,1167940,937167,12.70523,0.8024102,0.2179163
"4349","31420","Macon, GA",2009,"DR",426462,78121,7753,9694,20324,10.07623,2.096555,0.04765724
"4350","31420","Macon, GA",2009,"MB",4673036,1048391,73490,900264,942176,14.26576,1.046555,0.2016197
"4351","31420","Macon, GA",2010,"DR",462524,121562,8863,11787,27103,13.71567,2.299398,0.05859804
"4352","31420","Macon, GA",2010,"MB",4203402,1054436,73788,748392,794487,14.29007,1.061592,0.1890105
"4353","31420","Macon, GA",2011,"DR",315767,150523,8768,16358,34722,17.16731,2.122631,0.1099608
"4354","31420","Macon, GA",2011,"MB",5209003,1186712,73127,799461,865964,16.2281,1.083185,0.1662437
"4355","31420","Macon, GA",2012,"DR",1110276,198519,13568,19208,59789,14.63141,3.112713,0.05385057
"4356","31420","Macon, GA",2012,"MB",9677910,1265947,78729,926372,904472,16.07981,0.9763594,0.09345737
"4357","31420","Macon, GA",2013,"DR",1243228,252996,19541,26345,55312,12.94693,2.099526,0.04449063
"4358","31420","Macon, GA",2013,"MB",10625772,1345076,81280,1005208,1043327,16.54867,1.037922,0.09818835
"4359","31420","Macon, GA",2014,"DR",731987,0,0,31801,0,NA,0,0
"4360","31420","Macon, GA",2014,"MB",6975910,0,0,1005882,0,NA,0,0
"4361","31420","Macon, GA",2015,"DR",426462,313077,19088,27155,0,16.40177,0,0
"4362","31420","Macon, GA",2015,"MB",4673036,1418468,83941,996305,0,16.89839,0,0
"4363","31460","Madera, CA",2012,"DR",773066,173415,11055,35709,20929,15.68657,0.5860987,0.02707272
"4364","31460","Madera, CA",2012,"MB",795237,167642,12560,144411,96731,13.34729,0.6698312,0.121638
"4365","31460","Madera, CA",2013,"DR",1590850,165277,11116,34451,44331,14.86839,1.286784,0.02786624
"4366","31460","Madera, CA",2013,"MB",1633846,165374,12436,144518,124861,13.29801,0.8639823,0.07642152
"4367","31460","Madera, CA",2014,"DR",793120,0,0,36662,43830,NA,1.195516,0.05526276
"4368","31460","Madera, CA",2014,"MB",845828,0,0,143710,105350,NA,0.7330736,0.1245525
"4369","31540","Madison, WI",2006,"DR",7139459,1690846,110671,272173,311177,15.27813,1.143306,0.04358552
"4370","31540","Madison, WI",2006,"MB",35143898,4703901,365547,12034468,7912169,12.86812,0.657459,0.2251364
"4371","31540","Madison, WI",2007,"DR",7250963,1821304,113451,280609,326067,16.05366,1.161998,0.04496879
"4372","31540","Madison, WI",2007,"MB",36199276,4717515,367130,12672265,8721876,12.84971,0.688265,0.2409406
"4373","31540","Madison, WI",2008,"DR",14969044,1844619,115178,286037,265225,16.01538,0.9272402,0.01771823
"4374","31540","Madison, WI",2008,"MB",39237204,4706193,366840,13433149,9083451,12.82901,0.6761967,0.231501
"4375","31540","Madison, WI",2009,"DR",14678396,1885826,116917,289314,326341,16.12961,1.127982,0.02223274
"4376","31540","Madison, WI",2009,"MB",40547797,4709101,372134,13588426,9992237,12.65432,0.7353491,0.2464311
"4377","31540","Madison, WI",2010,"DR",14112804,1767095,108444,271347,335877,16.295,1.237814,0.02379945
"4378","31540","Madison, WI",2010,"MB",40434049,4810956,381768,13623461,10737634,12.60178,0.7881723,0.2655592
"4379","31540","Madison, WI",2011,"DR",13521244,1638329,100087,268942,319496,16.36905,1.187974,0.02362919
"4380","31540","Madison, WI",2011,"MB",42090315,4818879,383107,14923970,11712963,12.57842,0.7848423,0.2782817
"4381","31540","Madison, WI",2012,"DR",13525650,1711661,95311,259945,309782,17.95869,1.191721,0.0229033
"4382","31540","Madison, WI",2012,"MB",83045774,4822865,382454,14592214,11970811,12.61031,0.820356,0.1441471
"4383","31540","Madison, WI",2013,"DR",15883378,1747891,98049,261024,303067,17.82671,1.161069,0.01908076
"4384","31540","Madison, WI",2013,"MB",86062658,4921566,391100,14740736,12596966,12.58391,0.8545683,0.1463697
"4385","31540","Madison, WI",2014,"DR",13524328,0,0,268356,306867,NA,1.143507,0.02269
"4386","31540","Madison, WI",2014,"DT",239897,0,0,30100,0,NA,0,0
"4387","31540","Madison, WI",2014,"MB",89818310,0,0,15223961,13012124,NA,0.8547134,0.1448716
"4388","31540","Madison, WI",2015,"DR",14678396,1669829,101229,273968,311713,16.49556,1.137772,0.02123618
"4389","31540","Madison, WI",2015,"MB",40547797,5070758,405802,14358261,12953527,12.49565,0.9021655,0.3194632
"4390","31700","Manchester-Nashua, NH",2006,"DR",1223985,293591,23055,49195,60133,12.73437,1.22234,0.04912887
"4391","31700","Manchester-Nashua, NH",2006,"MB",3803009,720255,56758,792004,501472,12.68993,0.6331685,0.1318619
"4392","31700","Manchester-Nashua, NH",2007,"DR",1419842,258411,21503,51162,64286,12.01744,1.256519,0.04527687
"4393","31700","Manchester-Nashua, NH",2007,"MB",3763388,752207,59869,806835,552861,12.56422,0.6852219,0.1469051
"4394","31700","Manchester-Nashua, NH",2008,"DR",2832952,232579,21660,47166,66127,10.73772,1.402006,0.02334208
"4395","31700","Manchester-Nashua, NH",2008,"MB",4034362,773054,63648,856382,566338,12.14577,0.6613147,0.1403786
"4396","31700","Manchester-Nashua, NH",2009,"DR",2477755,219608,20047,40469,72897,10.95466,1.801305,0.02942058
"4397","31700","Manchester-Nashua, NH",2009,"MB",4197762,801269,66594,969853,720650,12.03215,0.7430508,0.1716748
"4398","31700","Manchester-Nashua, NH",2010,"DR",1961008,215497,17708,39829,116092,12.16947,2.914761,0.05920017
"4399","31700","Manchester-Nashua, NH",2010,"MB",4148207,791953,64514,891989,753806,12.27568,0.8450844,0.1817185
"4400","31700","Manchester-Nashua, NH",2011,"DR",2665692,227162,17063,39795,76475,13.31313,1.921724,0.02868861
"4401","31700","Manchester-Nashua, NH",2011,"MB",4627619,843770,66988,931702,783834,12.59584,0.8412926,0.1693817
"4402","31700","Manchester-Nashua, NH",2012,"DR",3014328,215266,19030,35972,74198,11.31193,2.06266,0.0246151
"4403","31700","Manchester-Nashua, NH",2012,"MB",9254000,874906,68605,922821,900945,12.7528,0.9762944,0.09735736
"4404","31700","Manchester-Nashua, NH",2013,"DR",3533277,213868,17723,32592,72256,12.06726,2.216986,0.02045014
"4405","31700","Manchester-Nashua, NH",2013,"MB",9615108,893383,69116,938046,949420,12.92585,1.012125,0.09874252
"4406","31700","Manchester-Nashua, NH",2014,"DR",2569878,0,0,31735,32542,NA,1.025429,0.01266286
"4407","31700","Manchester-Nashua, NH",2014,"MB",6826264,0,0,980516,367244,NA,0.3745416,0.05379868
"4408","31700","Manchester-Nashua, NH",2015,"DR",2477755,206192,16824,27112,66913,12.25583,2.468022,0.02700549
"4409","31700","Manchester-Nashua, NH",2015,"MB",4197762,964560,73218,987837,1030686,13.17381,1.043377,0.2455323
"4410","31740","Manhattan, KS",2012,"DR",580631,351892,17854,94854,79538,19.70942,0.8385308,0.1369855
"4411","31740","Manhattan, KS",2013,"DR",1229168,215895,16100,72173,111770,13.40963,1.54864,0.09093143
"4412","31740","Manhattan, KS",2013,"MB",1068342,248583,17300,173924,0,14.36896,0,0
"4413","31740","Manhattan, KS",2014,"DR",622080,0,0,48997,108532,NA,2.215074,0.1744663
"4414","31740","Manhattan, KS",2014,"MB",639717,0,0,248868,25405,NA,0.1020822,0.03971287
"4415","31860","Mankato-North Mankato, MN",2012,"DR",224609,38223,4408,9840,25052,8.671279,2.545935,0.111536
"4416","31860","Mankato-North Mankato, MN",2012,"MB",1321154,260917,20163,351188,223305,12.94039,0.635856,0.1690227
"4417","31860","Mankato-North Mankato, MN",2013,"DR",418998,44956,4487,9764,27042,10.01917,2.769562,0.06453969
"4418","31860","Mankato-North Mankato, MN",2013,"MB",2826518,206192,17142,662809,93070,12.02847,0.1404175,0.03292744
"4419","31860","Mankato-North Mankato, MN",2014,"DR",239062,0,0,10004,27548,NA,2.753699,0.1152337
"4420","31860","Mankato-North Mankato, MN",2014,"MB",1490318,0,0,734836,128163,NA,0.1744103,0.08599708
"4421","31900","Mansfield, OH",2006,"DR",423533,101847,12653,37970,52124,8.049237,1.372768,0.1230695
"4422","31900","Mansfield, OH",2006,"MB",1095809,225226,18685,281966,146598,12.05384,0.5199137,0.1337806
"4423","31900","Mansfield, OH",2007,"DR",414309,101832,11972,39203,41720,8.505847,1.064204,0.1006978
"4424","31900","Mansfield, OH",2007,"MB",1104359,227665,18774,293329,147425,12.12661,0.5025927,0.1334937
"4425","31900","Mansfield, OH",2008,"DR",740761,91782,9563,27849,37222,9.597616,1.336565,0.05024833
"4426","31900","Mansfield, OH",2008,"MB",1164180,232296,18967,297266,165954,12.24738,0.5582677,0.1425501
"4427","31900","Mansfield, OH",2009,"DR",748324,87356,8900,23565,33846,9.815281,1.436283,0.04522907
"4428","31900","Mansfield, OH",2009,"MB",1091943,230973,18056,263376,170977,12.79204,0.6491746,0.1565805
"4429","31900","Mansfield, OH",2010,"DR",766348,90349,8729,25025,57311,10.35044,2.29015,0.07478456
"4430","31900","Mansfield, OH",2010,"MB",1151253,242694,18226,240797,174796,13.31581,0.7259061,0.1518311
"4431","31900","Mansfield, OH",2011,"DR",453864,102011,8950,27052,74370,11.39788,2.74915,0.1638597
"4432","31900","Mansfield, OH",2011,"MB",1266905,259485,18987,249912,180105,13.66646,0.7206737,0.1421614
"4433","31900","Mansfield, OH",2012,"DR",501878,107776,9403,27753,87023,11.46187,3.135625,0.1733947
"4434","31900","Mansfield, OH",2012,"MB",1310277,264777,19397,258656,183415,13.65041,0.7091078,0.1399819
"4435","31900","Mansfield, OH",2013,"DR",1028034,114129,10141,26070,90869,11.25422,3.485577,0.08839105
"4436","31900","Mansfield, OH",2013,"MB",2610584,282034,19967,280860,192349,14.12501,0.6848572,0.07368045
"4437","31900","Mansfield, OH",2014,"DR",547836,0,0,25494,1359,NA,0.05330666,0.002480669
"4438","31900","Mansfield, OH",2014,"MB",1325980,0,0,261877,0,NA,0,0
"4439","31900","Mansfield, OH",2015,"DR",748324,111492,8904,18369,0,12.52156,0,0
"4440","31900","Mansfield, OH",2015,"MB",1091943,280936,19727,258971,0,14.24119,0,0
"4441","32220","Marshall, TX",2011,"DR",100559,49217,4056,6913,17060,12.13437,2.467814,0.1696516
"4442","32220","Marshall, TX",2011,"MB",1510399,284112,17805,178656,151299,15.95687,0.8468733,0.1001715
"4443","32220","Marshall, TX",2012,"DR",121190,58712,4617,8161,20306,12.71648,2.488175,0.1675551
"4444","32220","Marshall, TX",2012,"MB",1648403,294958,18869,210463,174068,15.63188,0.8270717,0.105598
"4445","32220","Marshall, TX",2013,"DR",272848,63769,4872,8655,22046,13.08888,2.547198,0.08079957
"4446","32220","Marshall, TX",2013,"MB",3536062,295860,20192,235495,182842,14.65234,0.7764156,0.0517078
"4447","32220","Marshall, TX",2014,"DR",148381,0,0,8423,0,NA,0,0
"4448","32220","Marshall, TX",2014,"MB",1768713,0,0,248918,0,NA,0,0
"4449","32580","McAllen-Edinburg-Mission, TX",2006,"DR",639053,212045,11255,28282,113257,18.84007,4.004561,0.1772263
"4450","32580","McAllen-Edinburg-Mission, TX",2006,"MB",520044,118377,8641,28298,17678,13.69946,0.6247085,0.03399328
"4451","32580","McAllen-Edinburg-Mission, TX",2007,"DR",461810,113836,6879,30033,236010,16.54834,7.858356,0.5110543
"4452","32580","McAllen-Edinburg-Mission, TX",2007,"MB",799718,236861,12288,22877,62064,19.2758,2.712943,0.07760736
"4453","32580","McAllen-Edinburg-Mission, TX",2008,"DR",648733,182939,10248,30167,264380,17.85119,8.763881,0.4075328
"4454","32580","McAllen-Edinburg-Mission, TX",2008,"MB",1801562,566667,26999,82351,99624,20.98844,1.209749,0.05529868
"4455","32580","McAllen-Edinburg-Mission, TX",2009,"DR",509943,135883,7699,19152,139730,17.64943,7.295844,0.274011
"4456","32580","McAllen-Edinburg-Mission, TX",2009,"MB",1944617,729886,31986,81441,101202,22.81892,1.242642,0.05204212
"4457","32580","McAllen-Edinburg-Mission, TX",2010,"DR",525493,111665,6556,18638,130549,17.03249,7.004453,0.2484315
"4458","32580","McAllen-Edinburg-Mission, TX",2010,"MB",2186414,729939,34698,88526,90551,21.03692,1.022875,0.0414153
"4459","32580","McAllen-Edinburg-Mission, TX",2011,"CB",96322,71955,3546,16321,0,20.29188,0,0
"4460","32580","McAllen-Edinburg-Mission, TX",2011,"DR",407145,107413,6280,17077,4278,17.10398,0.2505124,0.01050731
"4461","32580","McAllen-Edinburg-Mission, TX",2011,"MB",3580839,930690,55555,580204,418221,16.75259,0.7208172,0.1167941
"4462","32580","McAllen-Edinburg-Mission, TX",2012,"CB",258180,186135,7984,66289,9513,23.3135,0.143508,0.03684639
"4463","32580","McAllen-Edinburg-Mission, TX",2012,"DR",243878,102201,5684,14567,5356,17.98047,0.3676804,0.0219618
"4464","32580","McAllen-Edinburg-Mission, TX",2012,"MB",3853035,1236165,72506,838782,448968,17.04914,0.5352618,0.1165232
"4465","32580","McAllen-Edinburg-Mission, TX",2013,"CB",731872,189406,8092,81221,42051,23.40657,0.5177356,0.05745677
"4466","32580","McAllen-Edinburg-Mission, TX",2013,"DR",641092,113342,6451,17431,6089,17.56968,0.3493202,0.009497857
"4467","32580","McAllen-Edinburg-Mission, TX",2013,"MB",9640110,1249295,73798,1005912,556833,16.92858,0.5535604,0.0577621
"4468","32580","McAllen-Edinburg-Mission, TX",2014,"CB",641454,0,0,121294,0,NA,0,0
"4469","32580","McAllen-Edinburg-Mission, TX",2014,"DR",365042,0,0,16972,0,NA,0,0
"4470","32580","McAllen-Edinburg-Mission, TX",2014,"MB",5620843,0,0,1014761,0,NA,0,0
"4471","32580","McAllen-Edinburg-Mission, TX",2015,"DR",509943,177350,12687,51680,76636,13.97888,1.482895,0.1502835
"4472","32580","McAllen-Edinburg-Mission, TX",2015,"MB",1944617,782807,41506,247469,82277,18.86009,0.332474,0.04231013
"4473","32780","Medford, OR",2006,"DR",2257348,617073,38470,92335,112639,16.04037,1.219895,0.04989882
"4474","32780","Medford, OR",2006,"MB",4212057,670774,47112,1316379,816634,14.23786,0.6203639,0.1938801
"4475","32780","Medford, OR",2007,"DR",1697730,402665,27811,52170,117108,14.47862,2.244738,0.06897917
"4476","32780","Medford, OR",2007,"MB",4464428,590042,40386,948690,1026636,14.61006,1.082162,0.2299591
"4477","32780","Medford, OR",2008,"DR",3228756,377873,26263,51922,110931,14.38804,2.136493,0.0343572
"4478","32780","Medford, OR",2008,"MB",4223473,587163,37360,974188,1080447,15.71635,1.109074,0.2558196
"4479","32780","Medford, OR",2009,"DR",3308144,382937,24693,52785,117420,15.50792,2.224496,0.03549422
"4480","32780","Medford, OR",2009,"MB",4587226,580648,31752,1055445,1106141,18.28697,1.048033,0.2411351
"4481","32780","Medford, OR",2010,"DR",3674402,382639,25034,54118,111183,15.28477,2.054455,0.0302588
"4482","32780","Medford, OR",2010,"MB",4772691,607922,33658,979124,1216994,18.06174,1.242942,0.2549912
"4483","32780","Medford, OR",2011,"DR",3467658,396024,25608,52882,103746,15.46485,1.96184,0.02991818
"4484","32780","Medford, OR",2011,"MB",5020961,633526,44786,1063583,1251472,14.14563,1.176657,0.2492495
"4485","32780","Medford, OR",2012,"DR",3448610,417912,26984,59378,174488,15.4874,2.938597,0.05059662
"4486","32780","Medford, OR",2012,"MB",10892458,702827,48908,1315940,1049229,14.37039,0.7973228,0.09632619
