"","GEOID.msa","name","year","mode","total_expenses","revenue_miles","revenue_hours","upt","fares","average_speed","avg_fare","farebox_recovery"
"99","10580","Albany-Schenectady-Troy, NY",2014,"CB",2766184,0,0,193956,724502,NA,3.73539359442348,0.261913885699577
"100","10580","Albany-Schenectady-Troy, NY",2014,"DR",22339188,0,0,104264,485101,NA,4.65262218982583,0.0217152476625381
"101","10580","Albany-Schenectady-Troy, NY",2014,"DT",6535430,0,0,194459,583812,NA,3.00223697540356,0.089330311854002
"102","10580","Albany-Schenectady-Troy, NY",2014,"MB",109133393,0,0,15914694,14776317,NA,0.928470066719473,0.135396844117181
"103","10580","Albany-Schenectady-Troy, NY",2014,"VP",173032,0,0,12919,90926,NA,7.03816084836288,0.525486615192566
"104","10580","Albany-Schenectady-Troy, NY",2015,"DR",21311188,1044950,60009,105157,616533,17.4132213501308,5.86297631161026,0.0289300155392557
"105","10580","Albany-Schenectady-Troy, NY",2015,"MB",64738420,7463826,637713,16389780,15391102,11.7040518226851,0.939067028355475,0.237742935338861
"106","10740","Albuquerque, NM",2006,"DR",5329040,1762246,98039,178181,335676,17.9749487448872,1.88390456894955,0.0629899569153168
"107","10740","Albuquerque, NM",2006,"MB",30353391,4724576,287734,8573517,3499539,16.4199434199643,0.408180096919386,0.115293180916755
"108","10740","Albuquerque, NM",2007,"DR",6316048,1807972,100692,192259,394574,17.9554681603305,2.05230444348509,0.0624716594934047
"109","10740","Albuquerque, NM",2007,"MB",32660285,4707774,287210,9387641,3766172,16.3914000208906,0.401184067435046,0.115313506909079
"110","10740","Albuquerque, NM",2008,"DR",14347968,1784696,100607,192526,385760,17.7392825548918,2.0036774253867,0.0268860371029542
"111","10740","Albuquerque, NM",2008,"MB",35632035,5068244,378609,10402919,3645357,13.3864857940514,0.350416743608212,0.102305607861016
"112","10740","Albuquerque, NM",2009,"CR",19056806,318168,8518,1083003,2669729,37.352430147922,2.4651169017999,0.14009320344658
"113","10740","Albuquerque, NM",2009,"DR",13282428,1883005,104656,197547,372041,17.9923272435407,1.88330372012736,0.028010014434108
"114","10740","Albuquerque, NM",2009,"MB",33999283,5028698,372538,10760389,4294880,13.4984833761925,0.399137986554204,0.12632266392206
"115","10740","Albuquerque, NM",2010,"CR",22323336,450203,11801,1240518,2846221,38.1495635963054,2.29438105694557,0.127499805584613
"116","10740","Albuquerque, NM",2010,"DR",14766940,1914370,105845,203666,388598,18.0865416410789,1.90801606551904,0.0263154045455592
"117","10740","Albuquerque, NM",2010,"MB",32984121,5087822,375658,11177097,3460174,13.5437605481582,0.309577164804063,0.104904235586572
"118","10740","Albuquerque, NM",2011,"CR",24228643,460079,12294,1219111,2856263,37.4230518952334,2.34290642935713,0.11788786520153
"119","10740","Albuquerque, NM",2011,"DR",15938256,2010612,115844,253610,416904,17.35620316978,1.6438783959623,0.0261574415670071
"120","10740","Albuquerque, NM",2011,"MB",35426132,5216204,387463,11907798,4029381,13.4624570604161,0.338381705836797,0.113740359799935
"121","10740","Albuquerque, NM",2012,"CB",360882,40963,1423,6772,3814,28.7863668306395,0.56320141760189,0.0105685514932859
"122","10740","Albuquerque, NM",2012,"CR",48453356,1408347,37285,1191654,2616485,37.7724822314604,2.19567508689603,0.0540000779306185
"123","10740","Albuquerque, NM",2012,"DR",16121726,1975877,118287,257638,393307,16.7040925883656,1.52658769280929,0.0243960851338126
"124","10740","Albuquerque, NM",2012,"MB",70295482,5326179,392225,12821051,4208211,13.5793970297661,0.32822667970044,0.0598646012555971
"125","10740","Albuquerque, NM",2013,"CB",2743478,223956,9714,52281,32979,23.0549722050649,0.630802777299593,0.0120208727753603
"126","10740","Albuquerque, NM",2013,"CR",54171410,1398319,36064,1089500,3002928,38.7732641969831,2.75624414869206,0.0554338164725637
"127","10740","Albuquerque, NM",2013,"DR",27694627,2082809,133350,296384,393634,15.6191151106112,1.3281216259987,0.0142133707018332
"128","10740","Albuquerque, NM",2013,"DT",1683648,117131,3990,19477,0,29.3561403508772,0,0
"129","10740","Albuquerque, NM",2013,"MB",71581386,5373614,396238,12913263,4189631,13.5615816756596,0.324444023172145,0.058529615506467
"130","10740","Albuquerque, NM",2014,"CB",3268898,0,0,70625,34959,NA,0.494994690265487,0.0106944297436017
"131","10740","Albuquerque, NM",2014,"CR",54886630,519812,13731,1083496,2841371,37.8568203335518,2.62241023501702,0.051767998873314
"132","10740","Albuquerque, NM",2014,"DR",22820422,0,0,313176,393503,NA,1.2564915574629,0.0172434585127304
"133","10740","Albuquerque, NM",2014,"DT",845882,0,0,19584,0,NA,0,0
"134","10740","Albuquerque, NM",2014,"MB",78868024,0,0,13019115,4011568,NA,0.308129085579166,0.0508643147950556
"135","10740","Albuquerque, NM",2015,"CR",19056806,1399156,36565,998185,2587198,38.2648981266238,2.59190230267936,0.135762414750929
"136","10740","Albuquerque, NM",2015,"DR",13282428,1962614,115558,251234,334863,16.9838003426851,1.33287293917225,0.025210977992879
"137","10740","Albuquerque, NM",2015,"MB",33999283,5436447,401311,12360445,3766492,13.5467181313246,0.304721391503299,0.110781512657193
"138","10780","Alexandria, LA",2006,"DR",364164,128495,7150,18428,6062,17.9713286713287,0.32895593661819,0.0166463461517338
"139","10780","Alexandria, LA",2006,"MB",1842936,456758,29890,676442,317996,15.2812980930077,0.470100910351516,0.172548585517891
"140","10780","Alexandria, LA",2007,"DR",383202,122430,7113,16758,5671,17.2121467735133,0.338405537653658,0.014798983303845
"141","10780","Alexandria, LA",2007,"MB",1947073,455103,30804,691596,352317,14.7741527074406,0.509426023285271,0.180946990688074
"142","10780","Alexandria, LA",2008,"DR",770690,113904,7176,15790,6147,15.8729096989967,0.389297023432552,0.00797596958569594
"143","10780","Alexandria, LA",2008,"MB",2245030,520402,33498,718388,366425,15.5353155412263,0.510065591296068,0.16321608174501
"144","10780","Alexandria, LA",2009,"DR",766942,119808,7128,15312,6152,16.8080808080808,0.401776384535005,0.00802146707312939
"145","10780","Alexandria, LA",2009,"MB",2317831,529391,33383,820450,335519,15.858101428871,0.408945091108538,0.14475559262086
"146","10780","Alexandria, LA",2010,"DR",769954,104998,7139,14684,7147,14.7076621375543,0.486720239716698,0.00928237271317507
"147","10780","Alexandria, LA",2010,"MB",2325217,533257,33489,768534,367090,15.9233479650034,0.477649655057551,0.157873437188873
"148","10780","Alexandria, LA",2011,"DR",357200,102770,7410,14047,7281,13.8690958164642,0.518331316295294,0.0203835386338186
"149","10780","Alexandria, LA",2011,"MB",2219143,565170,34160,721745,367150,16.5447892271663,0.50869767022979,0.165446751290926
"150","10780","Alexandria, LA",2012,"DR",373471,109321,7360,16708,9126,14.8533967391304,0.546205410581757,0.0244356322177626
"151","10780","Alexandria, LA",2012,"MB",2356774,577139,34583,757805,441783,16.6885174796866,0.582977151114073,0.187452424373317
"152","10780","Alexandria, LA",2013,"DR",760534,107558,7203,16239,10021,14.9323892822435,0.617094648685264,0.0131762682536218
"153","10780","Alexandria, LA",2013,"MB",4608530,562637,34013,753864,434767,16.541822244436,0.576718081776023,0.0943396267356402
"154","10780","Alexandria, LA",2014,"DR",390156,0,0,16095,10555,NA,0.655793724759242,0.0270532812516019
"155","10780","Alexandria, LA",2014,"MB",2469235,0,0,708475,434899,NA,0.613852288365856,0.176127019097008
"156","10780","Alexandria, LA",2015,"DR",766942,85753,5950,16168,11229,14.412268907563,0.694520039584364,0.0146412636157623
"157","10780","Alexandria, LA",2015,"MB",2317831,546554,34251,688188,440237,15.9573151148872,0.639704557475574,0.189934900344331
"158","10900","Allentown-Bethlehem-Easton, PA-NJ",2006,"DR",8489598,3785349,191338,475522,530698,19.783571480835,1.11603248640441,0.0625115582622404
"159","10900","Allentown-Bethlehem-Easton, PA-NJ",2006,"MB",25395474,5947712,262663,6056707,15629941,22.6438896989679,2.58060048141672,0.615461676360126
"160","10900","Allentown-Bethlehem-Easton, PA-NJ",2007,"DR",8355286,3535615,220880,447708,493202,16.006949474828,1.10161533856889,0.0590287394111943
"161","10900","Allentown-Bethlehem-Easton, PA-NJ",2007,"MB",29508790,6087677,261321,6340916,18294996,23.2957818162337,2.88522920032374,0.619984621531415
"162","10900","Allentown-Bethlehem-Easton, PA-NJ",2008,"DR",11698739,3237693,187847,449934,528166,17.2357982826449,1.17387439046616,0.0451472590336446
"163","10900","Allentown-Bethlehem-Easton, PA-NJ",2008,"MB",30778389,6239661,257458,6352273,21304920,24.2356462024874,3.35390497228315,0.692203870709412
"164","10900","Allentown-Bethlehem-Easton, PA-NJ",2009,"DR",12654518,3651035,162391,454331,532891,22.4829885892691,1.17291358062734,0.0421107307287405
"165","10900","Allentown-Bethlehem-Easton, PA-NJ",2009,"MB",30082735,6344980,276586,6562280,19537449,22.9403512831452,2.97723489396978,0.649457205270731
"166","10900","Allentown-Bethlehem-Easton, PA-NJ",2010,"DR",13007442,3954021,173362,427897,736972,22.8078875416758,1.72231167781031,0.0566577194808941
"167","10900","Allentown-Bethlehem-Easton, PA-NJ",2010,"MB",31227084,6269055,277265,6569442,21310180,22.6103366815141,3.24383410341396,0.682426191315206
"168","10900","Allentown-Bethlehem-Easton, PA-NJ",2011,"DR",13974083,4108176,244147,433125,657350,16.8266495185278,1.5176911976912,0.0470406537588191
"169","10900","Allentown-Bethlehem-Easton, PA-NJ",2011,"MB",33060055,6338325,279438,6693667,23623136,22.6824018207975,3.52917705646247,0.714552229268826
"170","10900","Allentown-Bethlehem-Easton, PA-NJ",2012,"DR",22312340,4247782,242782,427695,847791,17.4962806138841,1.98223266580156,0.0379965077620725
"171","10900","Allentown-Bethlehem-Easton, PA-NJ",2012,"MB",70820356,6341480,300737,6090692,23544758,21.0864642528189,3.8656950638778,0.332457492871117
"172","10900","Allentown-Bethlehem-Easton, PA-NJ",2013,"CB",32635426,3925060,85980,1227307,22100700,45.6508490346592,18.0074749023675,0.677199678655949
"173","10900","Allentown-Bethlehem-Easton, PA-NJ",2013,"DR",25094884,4326490,261932,419584,829161,16.5176076233526,1.97615018685174,0.0330410373684134
"174","10900","Allentown-Bethlehem-Easton, PA-NJ",2013,"MB",40968544,2672871,220604,4926294,4345632,12.1161492991968,0.882130055575246,0.106072405209226
"175","10900","Allentown-Bethlehem-Easton, PA-NJ",2014,"CB",37510186,0,0,1223831,22453546,NA,18.3469335226841,0.598598631315771
"176","10900","Allentown-Bethlehem-Easton, PA-NJ",2014,"DR",23013132,0,0,419455,780097,NA,1.85978710469538,0.0338979066386966
"177","10900","Allentown-Bethlehem-Easton, PA-NJ",2014,"MB",45018160,0,0,5018764,4591781,NA,0.914922678173351,0.101998415750444
"178","10900","Allentown-Bethlehem-Easton, PA-NJ",2015,"DR",12654518,3958002,201888,419901,657311,19.6049393723253,1.56539517648208,0.0519427922896787
"179","10900","Allentown-Bethlehem-Easton, PA-NJ",2015,"MB",30082735,2802398,224132,4933486,4763068,12.5033373190798,0.965456879780342,0.158332279295749
"180","11020","Altoona, PA",2006,"DR",119609,27218,2433,9289,22973,11.187011919441,2.47314027344171,0.192067486560376
"181","11020","Altoona, PA",2006,"MB",3599801,554446,41550,674533,555215,13.3440673886883,0.823110211064544,0.154234914652227
"182","11020","Altoona, PA",2007,"DR",135930,29663,2486,10288,25446,11.9320193081255,2.47336702954899,0.187199293754138
"183","11020","Altoona, PA",2007,"MB",3785598,535113,40761,695737,564640,13.1280635901965,0.811571039056425,0.149154770263509
"184","11020","Altoona, PA",2008,"DR",321974,35993,3013,12076,31109,11.9459010952539,2.57610135806558,0.0966196028250728
"185","11020","Altoona, PA",2008,"MB",3702296,445692,34947,540094,649497,12.7533693879303,1.20256288720112,0.17543086776422
"186","11020","Altoona, PA",2009,"DR",333240,37552,3100,12170,33036,12.1135483870968,2.71454396055875,0.0991357580122434
"187","11020","Altoona, PA",2009,"MB",3475901,475445,37639,595098,656317,12.6317117883047,1.10287213198498,0.18881924427652
"188","11020","Altoona, PA",2010,"DR",333696,46631,3466,11866,33189,13.4538372763993,2.79698297657172,0.0994587888377445
"189","11020","Altoona, PA",2010,"MB",3540433,495867,38929,687541,648620,12.7377276580441,0.943391012317811,0.183203579901103
"190","11020","Altoona, PA",2011,"DR",323862,50563,3600,12072,34850,14.0452777777778,2.88684559310802,0.107607561245222
"191","11020","Altoona, PA",2011,"MB",3816927,514442,40343,717105,711785,12.751704137025,0.992581281681204,0.186481166655794
"192","11020","Altoona, PA",2012,"DR",343736,51412,3725,12100,36270,13.8018791946309,2.99752066115702,0.105517024693369
"193","11020","Altoona, PA",2012,"MB",8121692,544799,42855,683908,796748,12.7126122972815,1.16499295226843,0.0981012330928087
"194","11020","Altoona, PA",2013,"DR",537114,54424,3873,12619,37826,14.0521559514588,2.99754338695618,0.0704245281262451
"195","11020","Altoona, PA",2013,"MB",7949888,524656,41231,675174,748315,12.7247944507773,1.10832911219923,0.0941289990500495
"196","11020","Altoona, PA",2014,"DR",439016,0,0,12467,37358,NA,2.99655089436111,0.0850948484793265
"197","11020","Altoona, PA",2014,"MB",8626196,0,0,630057,707688,NA,1.12321266171156,0.0820394064776641
"198","11020","Altoona, PA",2015,"DR",333240,51655,4225,13509,40522,12.2260355029586,2.99962987637871,0.121600048013444
"199","11020","Altoona, PA",2015,"MB",3475901,495796,39788,571948,694684,12.4609429978888,1.21459293502207,0.199857245646524
"200","11180","Ames, IA",2006,"DR",125815,29634,2932,10715,9926,10.1070941336971,0.926364909006066,0.0788936136390732
"201","11180","Ames, IA",2006,"MB",5295844,1022237,95258,4162493,220154,10.731245669655,0.0528899387938911,0.0415710885743613
"202","11180","Ames, IA",2007,"DR",141137,36214,3286,11540,10357,11.0206938527085,0.897487001733102,0.0733825998852179
"203","11180","Ames, IA",2007,"MB",5547757,1059184,99823,4302611,255530,10.6106207988139,0.0593895195266316,0.0460600563434916
"204","11180","Ames, IA",2008,"DR",293458,33914,2945,10920,11634,11.5157894736842,1.06538461538462,0.0396445147176087
"205","11180","Ames, IA",2008,"MB",6242527,1093276,102861,4635634,283227,10.6286736469605,0.0610977915857896,0.0453705686815612
"206","11180","Ames, IA",2009,"DR",271496,32080,2678,10208,9623,11.9790888722928,0.942692006269592,0.0354443527713115
"207","11180","Ames, IA",2009,"MB",6381299,1092321,103918,4991935,274937,10.5113743528551,0.0550762379718486,0.0430848013860501
"208","11180","Ames, IA",2010,"DR",273710,30516,2554,9745,9899,11.9483163664839,1.01580297588507,0.0361660151254978
"209","11180","Ames, IA",2010,"MB",6935261,1124740,107844,5367410,307692,10.4293238381366,0.0573259728621439,0.0443663187297493
"210","11180","Ames, IA",2011,"DR",298236,31118,2491,9101,8903,12.4921718185468,0.978244148994616,0.029852197588487
"211","11180","Ames, IA",2011,"MB",7730871,1152527,110497,5438188,306813,10.4303917753423,0.0564182407816721,0.0396867312881045
"212","11180","Ames, IA",2012,"DR",338768,34108,2673,10925,8945,12.7601945379723,0.818764302059497,0.0264045010154442
"213","11180","Ames, IA",2012,"MB",15415920,1158421,111035,5748940,3693392,10.4329355608592,0.642447477274071,0.239582976559297
"214","11180","Ames, IA",2013,"DR",453309,35519,3100,9478,4185,11.4577419354839,0.441548849968348,0.00923211319431116
"215","11180","Ames, IA",2013,"MB",16139594,1159611,111218,5884090,4019718,10.4264687370749,0.683150325708818,0.249059424914902
"216","11180","Ames, IA",2014,"DR",366298,0,0,10552,11100,NA,1.05193328278999,0.0303031957586446
"217","11180","Ames, IA",2014,"MB",17358500,0,0,6609229,4384130,NA,0.663334558387975,0.25256387360659
