ntdid,name,mode,tos,exp_type,total
2161,NA,MB,DO,General Administration,"$1,743,858 "
2161,NA,MB,DO,Non-Vehicle Maintenance,$0 
2163,NA,MB,DO,Vehicle Operations,"$8,077,876 "
2163,NA,MB,DO,General Administration,"$2,440,875 "
2163,NA,MB,DO,Non-Vehicle Maintenance,"$41,143 "
2163,NA,MB,DO,Vehicle Maintenance,"$3,454,740 "
2165,NA,MB,DO,Vehicle Operations,"$5,608,062 "
2165,NA,MB,DO,General Administration,"$1,723,841 "
2165,NA,MB,DO,Non-Vehicle Maintenance,"$300,396 "
2165,NA,MB,DO,Vehicle Maintenance,"$4,947,155 "
2166,NA,MB,DO,Vehicle Operations,"$6,953,752 "
2166,NA,MB,DO,Vehicle Maintenance,"$6,082,659 "
2166,NA,MB,DO,General Administration,"$1,864,301 "
2166,NA,MB,DO,Non-Vehicle Maintenance,"$98,554 "
2168,NA,MB,DO,Vehicle Operations,"$5,620,846 "
2168,NA,MB,DO,Vehicle Maintenance,"$3,510,150 "
2168,NA,MB,DO,General Administration,"$805,089 "
2168,NA,MB,DO,Non-Vehicle Maintenance,"$361,620 "
2169,NA,MB,DO,Vehicle Operations,"$7,118,187 "
2169,NA,MB,DO,Vehicle Maintenance,"$3,263,879 "
2169,NA,MB,DO,General Administration,"$1,432,990 "
2169,NA,MB,DO,Non-Vehicle Maintenance,"$54,173 "
2171,NA,MB,PT,Vehicle Operations,"$5,136,526 "
2171,NA,MB,PT,General Administration,"$2,161,118 "
2171,NA,MB,PT,Non-Vehicle Maintenance,"$462,606 "
2171,NA,MB,PT,Vehicle Maintenance,"$2,765,134 "
2172,NA,MB,DO,Vehicle Operations,"$1,494,293 "
2172,NA,MB,DO,General Administration,"$708,296 "
2172,NA,MB,DO,Non-Vehicle Maintenance,"$39,951 "
2172,NA,MB,DO,Vehicle Maintenance,"$345,424 "
2173,NA,DR,DO,Vehicle Operations,"$20,892,885 "
2173,NA,DR,DO,Vehicle Maintenance,"$3,825,279 "
2173,NA,DR,DO,General Administration,"$2,802,754 "
2173,NA,DR,DO,Non-Vehicle Maintenance,"$382,618 "
2175,NA,MB,PT,Vehicle Operations,"$388,451 "
2175,NA,MB,PT,Vehicle Maintenance,"$124,105 "
2175,NA,MB,PT,General Administration,"$671,230 "
2175,NA,MB,PT,Non-Vehicle Maintenance,$0 
2177,NA,MB,DO,Vehicle Operations,"$5,282,789 "
2177,NA,MB,DO,Vehicle Maintenance,"$2,028,734 "
2177,NA,MB,DO,General Administration,"$2,774,295 "
2177,NA,MB,DO,Non-Vehicle Maintenance,"$305,036 "
2178,NA,MB,DO,Vehicle Operations,"$1,791,637 "
2178,NA,MB,DO,Vehicle Maintenance,"$449,862 "
2178,NA,MB,DO,General Administration,"$527,204 "
2178,NA,MB,PT,Vehicle Maintenance,"$26,284 "
2178,NA,MB,PT,General Administration,"$19,863 "
2178,NA,MB,PT,Non-Vehicle Maintenance,$0 
2178,NA,MB,PT,Vehicle Operations,"$63,082 "
2178,NA,MB,DO,Non-Vehicle Maintenance,"$90,454 "
2179,NA,MB,DO,Vehicle Operations,"$623,058 "
2179,NA,MB,DO,Vehicle Maintenance,"$284,830 "
2179,NA,MB,DO,General Administration,"$297,050 "
2179,NA,MB,DO,Non-Vehicle Maintenance,$0 
2180,NA,MB,DO,Vehicle Operations,"$2,537,290 "
2180,NA,MB,DO,Vehicle Maintenance,"$796,911 "
2180,NA,MB,DO,General Administration,"$187,104 "
2180,NA,MB,DO,Non-Vehicle Maintenance,"$113,973 "
2182,NA,DR,DO,Vehicle Operations,"$61,135 "
2182,NA,DR,DO,Vehicle Maintenance,"$4,995 "
2182,NA,DR,DO,General Administration,"$16,668 "
2182,NA,DR,DO,Non-Vehicle Maintenance,$0 
2183,NA,DR,DO,Vehicle Operations,"$241,206 "
2183,NA,DR,DO,Vehicle Maintenance,"$30,162 "
2183,NA,DR,DO,General Administration,"$82,631 "
2183,NA,DR,DO,Non-Vehicle Maintenance,$0 
2185,NA,MB,DO,Vehicle Operations,"$2,952,864 "
2185,NA,DR,DO,General Administration,"$127,723 "
2185,NA,DR,DO,Non-Vehicle Maintenance,"$18,364 "
2185,NA,DR,DO,Vehicle Maintenance,"$144,339 "
2185,NA,DR,DO,Vehicle Operations,"$480,700 "
2185,NA,MB,DO,Vehicle Maintenance,"$886,657 "
2185,NA,MB,DO,General Administration,"$784,581 "
2185,NA,MB,DO,Non-Vehicle Maintenance,"$112,807 "
2187,NA,MB,DO,Vehicle Operations,"$309,416 "
2187,NA,MB,DO,Vehicle Maintenance,"$145,858 "
2187,NA,MB,DO,General Administration,"$188,702 "
2187,NA,MB,DO,Non-Vehicle Maintenance,$0 
2188,NA,MB,DO,Vehicle Operations,"$190,931,393 "
2188,NA,MB,DO,Vehicle Maintenance,"$104,549,276 "
2188,NA,MB,DO,General Administration,"$28,254,195 "
2188,NA,MB,DO,Non-Vehicle Maintenance,"$15,450,173 "
3001,NA,MB,DO,Vehicle Operations,"$5,393,503 "
3001,NA,MB,DO,General Administration,"$1,171,601 "
3001,NA,DR,DO,Vehicle Operations,"$640,142 "
3001,NA,DR,DO,Vehicle Maintenance,"$37,145 "
3001,NA,DR,DO,General Administration,"$129,708 "
3001,NA,DR,DO,Non-Vehicle Maintenance,"$24,910 "
3001,NA,MB,DO,Non-Vehicle Maintenance,"$286,466 "
3001,NA,MB,DO,Vehicle Maintenance,"$1,703,375 "
3002,NA,MB,DO,Vehicle Operations,"$2,328,682 "
3002,NA,MB,DO,Vehicle Maintenance,"$845,019 "
3002,NA,MB,DO,General Administration,"$904,544 "
3002,NA,DR,DO,Vehicle Maintenance,"$24,905 "
3002,NA,DR,DO,General Administration,"$37,713 "
3002,NA,DR,DO,Non-Vehicle Maintenance,$0 
3002,NA,DR,DO,Vehicle Operations,"$463,431 "
3002,NA,MB,DO,Non-Vehicle Maintenance,"$90,915 "
3006,NA,VP,PT,Vehicle Operations,"$330,750 "
3006,NA,DR,PT,General Administration,"$916,302 "
3006,NA,DR,PT,Non-Vehicle Maintenance,$0 
3006,NA,DR,PT,Vehicle Maintenance,"$572,592 "
3006,NA,DR,PT,Vehicle Operations,"$1,919,867 "
3006,NA,VP,PT,General Administration,"$162,270 "
3006,NA,MB,DO,Vehicle Operations,"$17,585,755 "
3006,NA,MB,DO,Vehicle Maintenance,"$5,172,495 "
3006,NA,MB,DO,General Administration,"$6,909,806 "
3006,NA,MB,DO,Non-Vehicle Maintenance,"$1,045,713 "
3006,NA,VP,PT,Non-Vehicle Maintenance,$0 
3006,NA,VP,PT,Vehicle Maintenance,"$98,645 "
3007,NA,MB,DO,Vehicle Operations,"$3,615,951 "
3007,NA,DR,PT,Vehicle Maintenance,"$110,555 "
3007,NA,DR,PT,General Administration,"$184,893 "
3007,NA,DR,PT,Non-Vehicle Maintenance,"$37,723 "
3007,NA,DR,PT,Vehicle Operations,"$462,987 "
3007,NA,MB,DO,Vehicle Maintenance,"$819,141 "
3007,NA,MB,DO,General Administration,"$1,296,181 "
3007,NA,MB,DO,Non-Vehicle Maintenance,"$256,587 "
3008,NA,MB,DO,Vehicle Operations,"$2,195,595 "
3008,NA,MB,DO,General Administration,"$925,145 "
3008,NA,DR,DO,Vehicle Operations,"$151,965 "
3008,NA,DR,DO,Vehicle Maintenance,"$13,972 "
3008,NA,DR,DO,General Administration,"$40,956 "
3008,NA,DR,DO,Non-Vehicle Maintenance,"$4,047 "
3008,NA,MB,DO,Non-Vehicle Maintenance,"$160,018 "
3008,NA,MB,DO,Vehicle Maintenance,"$693,077 "
3009,NA,MB,DO,Vehicle Operations,"$1,198,754 "
3009,NA,MB,DO,General Administration,"$472,436 "
3009,NA,DR,DO,Vehicle Operations,"$107,247 "
3009,NA,DR,DO,Vehicle Maintenance,"$10,418 "
3009,NA,DR,DO,General Administration,"$30,039 "
3009,NA,DR,DO,Non-Vehicle Maintenance,$0 
3009,NA,MB,DO,Non-Vehicle Maintenance,"$35,589 "
3009,NA,MB,DO,Vehicle Maintenance,"$396,763 "
3010,NA,MB,DO,Vehicle Operations,"$9,251,503 "
3010,NA,MB,DO,General Administration,"$1,259,168 "
3010,NA,DR,PT,Vehicle Operations,"$6,671,578 "
3010,NA,DR,PT,Vehicle Maintenance,"$1,125,326 "
3010,NA,DR,PT,General Administration,"$692,694 "
3010,NA,DR,PT,Non-Vehicle Maintenance,$0 
3010,NA,MB,DO,Non-Vehicle Maintenance,"$426,983 "
3010,NA,MB,DO,Vehicle Maintenance,"$2,588,591 "
3011,NA,MB,DO,Vehicle Operations,"$2,087,271 "
3011,NA,DR,PT,General Administration,"$1,807 "
3011,NA,DR,PT,Non-Vehicle Maintenance,"$4,525 "
3011,NA,DR,PT,Vehicle Maintenance,"$27,200 "
3011,NA,DR,PT,Vehicle Operations,"$57,125 "
3011,NA,DR,DO,General Administration,"$3,411 "
3011,NA,DR,DO,Non-Vehicle Maintenance,$185 
3011,NA,DR,DO,Vehicle Maintenance,"$6,325 "
3011,NA,DR,DO,Vehicle Operations,"$19,031 "
3011,NA,MB,DO,General Administration,"$569,562 "
3011,NA,MB,PT,Vehicle Operations,"$35,967 "
3011,NA,MB,PT,Vehicle Maintenance,"$5,424 "
3011,NA,MB,PT,General Administration,"$17,387 "
3011,NA,MB,PT,Non-Vehicle Maintenance,"$11,764 "
3011,NA,MB,DO,Non-Vehicle Maintenance,"$101,488 "
3011,NA,MB,DO,Vehicle Maintenance,"$770,938 "
3012,NA,MB,DO,Vehicle Operations,"$2,792,987 "
3012,NA,DR,DO,General Administration,"$1,381 "
3012,NA,DR,DO,Non-Vehicle Maintenance,$0 
3012,NA,DR,DO,Vehicle Maintenance,"$5,167 "
3012,NA,DR,DO,Vehicle Operations,"$67,293 "
3012,NA,MB,DO,General Administration,"$737,055 "
3012,NA,IP,DO,Vehicle Operations,"$144,451 "
3012,NA,IP,DO,Vehicle Maintenance,"$5,204 "
3012,NA,IP,DO,General Administration,"$267,784 "
3012,NA,IP,DO,Non-Vehicle Maintenance,"$48,805 "
3012,NA,MB,DO,Non-Vehicle Maintenance,"$357,879 "
3012,NA,MB,DO,Vehicle Maintenance,"$1,370,357 "
3013,NA,MB,DO,Vehicle Operations,"$5,790,098 "
3013,NA,DR,DO,General Administration,"$573,688 "
3013,NA,DR,DO,Non-Vehicle Maintenance,"$69,842 "
3013,NA,DR,DO,Vehicle Maintenance,"$495,056 "
3013,NA,DR,DO,Vehicle Operations,"$2,603,908 "
3013,NA,MB,DO,Vehicle Maintenance,"$1,933,511 "
3013,NA,MB,DO,General Administration,"$670,927 "
3013,NA,MB,DO,Non-Vehicle Maintenance,"$337,036 "
3014,NA,MB,DO,Vehicle Operations,"$6,646,286 "
3014,NA,MB,DO,Vehicle Maintenance,"$1,908,537 "
3014,NA,MB,DO,General Administration,"$1,496,000 "
3014,NA,MB,PT,Vehicle Maintenance,"$29,048 "
3014,NA,MB,PT,General Administration,"$56,804 "
3014,NA,DR,PT,General Administration,"$200,105 "
3014,NA,DR,PT,Non-Vehicle Maintenance,$0 
3014,NA,DR,PT,Vehicle Maintenance,"$161,989 "
3014,NA,DR,PT,Vehicle Operations,"$590,784 "
3014,NA,DR,DO,General Administration,"$528,617 "
3014,NA,DR,DO,Non-Vehicle Maintenance,"$10,411 "
3014,NA,DR,DO,Vehicle Maintenance,"$419,774 "
3014,NA,DR,DO,Vehicle Operations,"$1,980,179 "
3014,NA,MB,PT,Non-Vehicle Maintenance,$0 
3014,NA,MB,PT,Vehicle Operations,"$105,939 "
3014,NA,MB,DO,Non-Vehicle Maintenance,"$375,021 "
3015,NA,MB,DO,Vehicle Operations,"$3,508,875 "
3015,NA,MB,DO,General Administration,"$765,454 "
3015,NA,DR,PT,Vehicle Operations,"$139,297 "
3015,NA,DR,PT,Vehicle Maintenance,"$42,861 "
3015,NA,DR,PT,General Administration,"$36,274 "
3015,NA,DR,PT,Non-Vehicle Maintenance,$0 
3015,NA,MB,DO,Non-Vehicle Maintenance,"$114,097 "
3015,NA,MB,DO,Vehicle Maintenance,"$1,348,802 "
3018,NA,MB,DO,Vehicle Operations,"$4,561,096 "
3018,NA,MB,DO,General Administration,"$1,333,026 "
3018,NA,DR,PT,Vehicle Operations,"$2,867,131 "
3018,NA,DR,PT,Vehicle Maintenance,"$462,803 "
3018,NA,DR,PT,General Administration,"$1,547,136 "
3018,NA,DR,PT,Non-Vehicle Maintenance,"$26,360 "
3018,NA,MB,DO,Non-Vehicle Maintenance,"$154,455 "
3018,NA,MB,DO,Vehicle Maintenance,"$1,142,400 "
3019,NA,MB,DO,Vehicle Operations,"$248,658,395 "
3019,NA,LR,DO,Vehicle Maintenance,"$13,659,762 "
3019,NA,LR,DO,General Administration,"$8,503,177 "
3019,NA,HR,DO,Vehicle Maintenance,"$24,327,745 "
3019,NA,HR,DO,General Administration,"$17,760,671 "
3019,NA,CR,DO,General Administration,"$18,894,066 "
3019,NA,CR,DO,Non-Vehicle Maintenance,"$32,791,241 "
3019,NA,CR,DO,Vehicle Maintenance,"$38,293,428 "
3019,NA,CR,DO,Vehicle Operations,"$92,195,723 "
3019,NA,DR,PT,General Administration,"$14,092,537 "
3019,NA,DR,PT,Non-Vehicle Maintenance,"$1,494,289 "
3019,NA,DR,PT,Vehicle Maintenance,"$7,117,801 "
3019,NA,DR,PT,Vehicle Operations,"$23,889,277 "
3019,NA,HR,DO,Non-Vehicle Maintenance,"$24,333,362 "
3019,NA,HR,DO,Vehicle Operations,"$70,767,985 "
3019,NA,LR,DO,Non-Vehicle Maintenance,"$4,515,498 "
3019,NA,LR,DO,Vehicle Operations,"$27,308,513 "
3019,NA,MB,DO,Vehicle Maintenance,"$74,440,824 "
3019,NA,MB,DO,General Administration,"$81,296,287 "
3019,NA,MB,DO,Non-Vehicle Maintenance,"$42,986,189 "
3022,NA,MB,DO,Vehicle Operations,"$145,779,976 "
3022,NA,DR,PT,General Administration,"$2,062,362 "
3022,NA,DR,PT,Non-Vehicle Maintenance,"$1,409,050 "
3022,NA,DR,PT,Vehicle Maintenance,"$4,996,962 "
3022,NA,DR,PT,Vehicle Operations,"$24,020,880 "
3022,NA,IP,PT,General Administration,"$9,358 "
3022,NA,IP,PT,Non-Vehicle Maintenance,"$9,658 "
3022,NA,IP,PT,Vehicle Maintenance,"$4,241 "
3022,NA,IP,PT,Vehicle Operations,"$15,296 "
3022,NA,IP,DO,General Administration,"$28,815 "
3022,NA,IP,DO,Non-Vehicle Maintenance,"$153,301 "
3022,NA,IP,DO,Vehicle Maintenance,"$1,219 "
3022,NA,IP,DO,Vehicle Operations,"$313,896 "
3022,NA,MB,DO,General Administration,"$41,789,870 "
3022,NA,LR,DO,Vehicle Operations,"$13,342,523 "
3022,NA,LR,DO,Vehicle Maintenance,"$10,151,819 "
3022,NA,LR,DO,General Administration,"$5,512,000 "
3022,NA,LR,DO,Non-Vehicle Maintenance,"$11,747,581 "
3022,NA,MB,DO,Non-Vehicle Maintenance,"$13,757,426 "
3022,NA,MB,DO,Vehicle Maintenance,"$56,509,831 "
3023,NA,MB,DO,Vehicle Operations,"$1,930,459 "
3023,NA,DR,DO,General Administration,"$458,573 "
3023,NA,DR,DO,Non-Vehicle Maintenance,"$72,844 "
3023,NA,DR,DO,Vehicle Maintenance,"$330,281 "
3023,NA,DR,DO,Vehicle Operations,"$1,030,490 "
3023,NA,MB,DO,Vehicle Maintenance,"$1,044,338 "
3023,NA,MB,DO,General Administration,"$631,443 "
3023,NA,MB,DO,Non-Vehicle Maintenance,"$125,233 "
3024,NA,MB,DO,Vehicle Operations,"$5,325,708 "
3024,NA,DR,PT,General Administration,"$226,186 "
3024,NA,DR,PT,Non-Vehicle Maintenance,"$21,689 "
3024,NA,DR,PT,Vehicle Maintenance,"$140,982 "
3024,NA,DR,PT,Vehicle Operations,"$733,343 "
3024,NA,DR,DO,General Administration,"$453,886 "
3024,NA,DR,DO,Non-Vehicle Maintenance,"$182,081 "
3024,NA,DR,DO,Vehicle Maintenance,"$443,114 "
3024,NA,DR,DO,Vehicle Operations,"$1,821,849 "
3024,NA,MB,DO,Vehicle Maintenance,"$1,096,704 "
3024,NA,MB,DO,General Administration,"$751,499 "
3024,NA,MB,DO,Non-Vehicle Maintenance,"$421,797 "
3025,NA,MB,DO,Vehicle Operations,"$3,160,461 "
3025,NA,MB,PT,Vehicle Maintenance,"$38,663 "
3025,NA,MB,PT,General Administration,"$46,007 "
3025,NA,DR,PT,Vehicle Maintenance,"$19,478 "
3025,NA,DR,PT,General Administration,"$21,369 "
3025,NA,DR,PT,Non-Vehicle Maintenance,"$8,348 "
3025,NA,DR,PT,Vehicle Operations,"$90,431 "
3025,NA,MB,PT,Non-Vehicle Maintenance,"$19,332 "
3025,NA,MB,PT,Vehicle Operations,"$219,091 "
3025,NA,MB,DO,Vehicle Maintenance,"$855,191 "
3025,NA,MB,DO,General Administration,"$793,552 "
3025,NA,MB,DO,Non-Vehicle Maintenance,"$267,314 "
3026,NA,MB,DO,Vehicle Operations,"$2,189,936 "
3026,NA,MB,DO,General Administration,"$721,436 "
3026,NA,DR,PT,Vehicle Operations,"$18,860 "
3026,NA,DR,PT,Vehicle Maintenance,"$6,287 "
3026,NA,DR,PT,General Administration,"$8,488 "
3026,NA,DR,PT,Non-Vehicle Maintenance,$943 
3026,NA,MB,DO,Non-Vehicle Maintenance,"$74,161 "
3026,NA,MB,DO,Vehicle Maintenance,"$570,873 "
3027,NA,MB,DO,Vehicle Operations,"$3,666,781 "
3027,NA,DR,PT,General Administration,"$24,333 "
3027,NA,DR,PT,Non-Vehicle Maintenance,"$5,944 "
3027,NA,DR,PT,Vehicle Maintenance,"$36,323 "
3027,NA,DR,PT,Vehicle Operations,"$103,210 "
3027,NA,MB,DO,General Administration,"$768,295 "
3027,NA,DR,DO,Vehicle Operations,"$1,616,908 "
3027,NA,DR,DO,Vehicle Maintenance,"$598,289 "
3027,NA,DR,DO,General Administration,"$435,176 "
3027,NA,DR,DO,Non-Vehicle Maintenance,"$107,318 "
3027,NA,MB,DO,Non-Vehicle Maintenance,"$128,826 "
3027,NA,MB,DO,Vehicle Maintenance,"$763,067 "
3030,NA,MB,DO,Vehicle Operations,"$243,789,804 "
3030,NA,DR,PT,General Administration,"$11,740,377 "
3030,NA,DR,PT,Non-Vehicle Maintenance,$0 
3030,NA,DR,PT,Vehicle Maintenance,"$3,632,625 "
3030,NA,DR,PT,Vehicle Operations,"$36,907,068 "
3030,NA,HR,DO,General Administration,"$116,040,069 "
3030,NA,HR,DO,Non-Vehicle Maintenance,"$193,271,045 "
3030,NA,HR,DO,Vehicle Maintenance,"$118,445,374 "
3030,NA,HR,DO,Vehicle Operations,"$214,722,768 "
3030,NA,MB,DO,General Administration,"$80,574,896 "
3030,NA,MB,PT,Vehicle Operations,"$5,307,309 "
3030,NA,MB,PT,Vehicle Maintenance,"$149,925 "
3030,NA,MB,PT,General Administration,"$647,324 "
3030,NA,MB,PT,Non-Vehicle Maintenance,$0 
3030,NA,MB,DO,Non-Vehicle Maintenance,"$26,124,594 "
3030,NA,MB,DO,Vehicle Maintenance,"$113,402,376 "
3034,NA,MB,DO,Vehicle Operations,"$115,328,670 "
3034,NA,DR,DO,Vehicle Operations,"$10,862,821 "
3034,NA,HR,DO,General Administration,"$2,621,448 "
3034,NA,HR,DO,Non-Vehicle Maintenance,"$14,669,346 "
3034,NA,HR,DO,Vehicle Maintenance,"$6,653,332 "
3034,NA,HR,DO,Vehicle Operations,"$18,632,658 "
3034,NA,LR,DO,General Administration,"$1,430,348 "
3034,NA,LR,DO,Non-Vehicle Maintenance,"$9,418,145 "
3034,NA,LR,DO,Vehicle Maintenance,"$6,541,583 "
3034,NA,LR,DO,Vehicle Operations,"$18,558,243 "
3034,NA,CR,PT,General Administration,"$17,654,044 "
3034,NA,CR,PT,Non-Vehicle Maintenance,"$9,117,908 "
3034,NA,CR,PT,Vehicle Maintenance,"$12,107,639 "
3034,NA,CR,PT,Vehicle Operations,"$33,903,544 "
3034,NA,DR,PT,General Administration,"$1,292,181 "
3034,NA,DR,PT,Non-Vehicle Maintenance,"$726,532 "
3034,NA,DR,PT,Vehicle Maintenance,"$1,687,146 "
3034,NA,DR,PT,Vehicle Operations,"$25,823,266 "
3034,NA,DR,DO,General Administration,"$158,183 "
3034,NA,DR,DO,Non-Vehicle Maintenance,"$311,142 "
3034,NA,DR,DO,Vehicle Maintenance,"$1,703,495 "
3034,NA,MB,DO,General Administration,"$30,267,791 "
3034,NA,MB,PT,Vehicle Operations,"$17,706,432 "
3034,NA,MB,PT,Vehicle Maintenance,"$8,110,476 "
3034,NA,MB,PT,General Administration,"$5,111,505 "
3034,NA,MB,PT,Non-Vehicle Maintenance,"$1,340,500 "
3034,NA,MB,DO,Non-Vehicle Maintenance,"$6,936,327 "
3034,NA,MB,DO,Vehicle Maintenance,"$49,833,446 "
3035,NA,MB,DO,Vehicle Operations,"$1,597,438 "
3035,NA,MB,DO,General Administration,"$516,628 "
3035,NA,DR,DO,Vehicle Operations,"$97,819 "
3035,NA,DR,DO,Vehicle Maintenance,"$105,341 "
3035,NA,DR,DO,General Administration,"$91,170 "
3035,NA,DR,DO,Non-Vehicle Maintenance,"$25,260 "
3035,NA,MB,DO,Non-Vehicle Maintenance,"$143,137 "
3035,NA,MB,DO,Vehicle Maintenance,"$596,932 "
3036,NA,MB,DO,Vehicle Operations,"$2,962,954 "
3036,NA,MB,DO,Vehicle Maintenance,"$714,666 "
3036,NA,MB,DO,General Administration,"$436,471 "
3036,NA,DR,PT,Vehicle Maintenance,"$32,910 "
3036,NA,DR,PT,General Administration,"$227,113 "
3036,NA,DR,PT,Non-Vehicle Maintenance,"$6,757 "
3036,NA,DR,PT,Vehicle Operations,"$844,820 "
3036,NA,MB,DO,Non-Vehicle Maintenance,"$78,171 "
3040,NA,MB,DO,Vehicle Operations,"$2,688,759 "
3040,NA,MB,DO,General Administration,"$607,948 "
3040,NA,MB,DO,Non-Vehicle Maintenance,"$33,669 "
3040,NA,MB,DO,Vehicle Maintenance,"$706,413 "
3041,NA,MB,DO,Vehicle Operations,"$571,563 "
3041,NA,MB,DO,General Administration,"$220,990 "
3041,NA,DR,DO,Vehicle Operations,"$804,225 "
3041,NA,DR,DO,Vehicle Maintenance,"$204,510 "
3041,NA,DR,DO,General Administration,"$309,387 "
3041,NA,DR,DO,Non-Vehicle Maintenance,"$8,640 "
3041,NA,MB,DO,Non-Vehicle Maintenance,"$6,172 "
3041,NA,MB,DO,Vehicle Maintenance,"$146,077 "
3042,NA,MB,DO,Vehicle Operations,"$830,497 "
3042,NA,MB,DO,General Administration,"$214,785 "
3042,NA,DR,DO,Vehicle Operations,"$114,326 "
3042,NA,DR,DO,Vehicle Maintenance,"$35,409 "
3042,NA,DR,DO,General Administration,"$33,331 "
3042,NA,DR,DO,Non-Vehicle Maintenance,"$3,930 "
3042,NA,MB,DO,Non-Vehicle Maintenance,"$47,927 "
3042,NA,MB,DO,Vehicle Maintenance,"$268,588 "
3044,NA,MB,PT,Vehicle Operations,"$1,590,818 "
3044,NA,MB,PT,General Administration,"$1,062,719 "
3044,NA,DR,PT,Vehicle Operations,"$132,776 "
3044,NA,DR,PT,Vehicle Maintenance,"$29,026 "
3044,NA,DR,PT,General Administration,"$59,701 "
3044,NA,DR,PT,Non-Vehicle Maintenance,"$6,796 "
3044,NA,MB,PT,Non-Vehicle Maintenance,"$58,901 "
3044,NA,MB,PT,Vehicle Maintenance,"$708,864 "
3048,NA,MB,PT,Vehicle Operations,"$2,408,599 "
3048,NA,MB,PT,General Administration,"$1,226,196 "
3048,NA,DR,PT,Vehicle Operations,"$1,113,933 "
3048,NA,DR,PT,Vehicle Maintenance,"$344,306 "
3048,NA,DR,PT,General Administration,"$567,093 "
3048,NA,DR,PT,Non-Vehicle Maintenance,$0 
3048,NA,MB,PT,Non-Vehicle Maintenance,"$2,645 "
3048,NA,MB,PT,Vehicle Maintenance,"$741,831 "
3050,NA,MB,DO,Vehicle Operations,"$211,768 "
3050,NA,MB,DO,General Administration,"$305,241 "
3050,NA,DR,DO,Vehicle Operations,"$890,337 "
3050,NA,DR,DO,Vehicle Maintenance,"$149,716 "
3050,NA,DR,DO,General Administration,"$568,967 "
3050,NA,DR,DO,Non-Vehicle Maintenance,"$12,213 "
3050,NA,MB,DO,Non-Vehicle Maintenance,"$11,345 "
3050,NA,MB,DO,Vehicle Maintenance,"$116,476 "
3051,NA,MB,DO,Vehicle Operations,"$45,546,661 "
3051,NA,DR,PT,General Administration,"$208,832 "
3051,NA,DR,PT,Non-Vehicle Maintenance,$0 
3051,NA,DR,PT,Vehicle Maintenance,$0 
3051,NA,DR,PT,Vehicle Operations,"$2,651,419 "
3051,NA,MB,PT,General Administration,"$1,629,908 "
3051,NA,MB,PT,Non-Vehicle Maintenance,$0 
3051,NA,MB,PT,Vehicle Maintenance,"$2,895,614 "
3051,NA,MB,PT,Vehicle Operations,"$8,825,827 "
3051,NA,MB,DO,Vehicle Maintenance,"$15,507,810 "
3051,NA,MB,DO,General Administration,"$7,726,536 "
3051,NA,MB,DO,Non-Vehicle Maintenance,"$469,599 "
3054,NA,MB,DO,Vehicle Operations,"$4,911,379 "
3054,NA,MB,DO,General Administration,"$846,303 "
3054,NA,DR,PT,Vehicle Operations,"$320,057 "
3054,NA,DR,PT,Vehicle Maintenance,"$43,327 "
3054,NA,DR,PT,General Administration,"$123,319 "
3054,NA,DR,PT,Non-Vehicle Maintenance,$0 
3054,NA,MB,DO,Non-Vehicle Maintenance,"$274,596 "
3054,NA,MB,DO,Vehicle Maintenance,"$1,199,800 "
3055,NA,MB,DO,Vehicle Operations,"$254,746 "
3055,NA,DR,DO,Vehicle Maintenance,"$197,209 "
3055,NA,DR,DO,General Administration,"$178,465 "
3055,NA,DR,DO,Non-Vehicle Maintenance,"$23,068 "
3055,NA,DR,DO,Vehicle Operations,"$793,529 "
3055,NA,MB,DO,Vehicle Maintenance,"$134,268 "
3055,NA,MB,DO,General Administration,"$230,617 "
3055,NA,MB,DO,Non-Vehicle Maintenance,"$66,669 "
3057,NA,CR,PT,Vehicle Operations,"$2,843,663 "
3057,NA,CR,PT,General Administration,"$2,489,720 "
3057,NA,CR,PT,Non-Vehicle Maintenance,"$1,516,621 "
3057,NA,CR,PT,Vehicle Maintenance,"$2,748,875 "
3058,NA,MB,DO,Vehicle Operations,"$2,213,475 "
3058,NA,MB,DO,General Administration,"$211,185 "
3058,NA,MB,DO,Non-Vehicle Maintenance,$786 
3058,NA,MB,DO,Vehicle Maintenance,"$261,024 "
3061,NA,MB,PT,Vehicle Operations,"$1,090,480 "
3061,NA,MB,PT,General Administration,"$542,233 "
3061,NA,DR,PT,Vehicle Operations,$553 
3061,NA,DR,PT,Vehicle Maintenance,"$7,457 "
3061,NA,DR,PT,General Administration,$242 
3061,NA,DR,PT,Non-Vehicle Maintenance,$916 
3061,NA,MB,PT,Non-Vehicle Maintenance,"$736,360 "
3061,NA,MB,PT,Vehicle Maintenance,"$386,016 "
3067,NA,DR,PT,Vehicle Operations,"$23,698,444 "
3067,NA,DR,PT,Vehicle Maintenance,"$4,921,280 "
3067,NA,DR,PT,General Administration,"$2,465,986 "
3067,NA,DR,PT,Non-Vehicle Maintenance,"$1,387,702 "
3068,NA,MB,PT,Vehicle Operations,"$20,973,951 "
3068,NA,MB,PT,General Administration,"$5,633,827 "
3068,NA,MB,PT,Non-Vehicle Maintenance,"$655,781 "
3068,NA,MB,PT,Vehicle Maintenance,"$9,642,414 "
3069,NA,MB,DO,Vehicle Operations,"$505,823 "
3069,NA,DR,DO,Vehicle Maintenance,"$25,328 "
3069,NA,DR,DO,General Administration,"$26,514 "
3069,NA,DR,DO,Non-Vehicle Maintenance,"$5,877 "
